,,,,AUC_ROC,AUC_ROC,AUC_ROC,AUC_ROC,AUC_ROC,AUC_PR,AUC_PR,AUC_PR,AUC_PR,AUC_PR,Precision,Precision,Precision,Precision,Precision,Recall,Recall,Recall,Recall,Recall,F1,F1,F1,F1,F1,runtime_train,runtime_train,runtime_train,runtime_train,runtime_train,runtime_inference,runtime_inference,runtime_inference,runtime_inference,runtime_inference
,,,,mean,std,min,max,count,mean,std,min,max,count,mean,std,min,max,count,mean,std,min,max,count,mean,std,min,max,count,mean,std,min,max,count,mean,std,min,max,count
dataset_name,model_type,fusion_strategy,threshold_variant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CICIDS,LUNAR_Fusion_v2,rank_mean,recall_oriented,0.7946952390983096,0.007990726813214482,0.7854959699633767,0.8031371731163032,5,0.48101843286073986,0.10557245377733718,0.37567419891739656,0.6359798463527453,5,0.20197473305588698,0.09707085165611158,0.1151485580750366,0.3536543061108981,5,0.999917406566178,8.637828066632489e-05,0.999793516415445,1.0,5,0.32772378817120584,0.12937326466298632,0.20651698330454807,0.5225038102046046,5,212.2152699947357,91.67789066903624,111.7004611492157,279.46065306663513,5,11.19350299835205,1.222394561185143,9.822978496551514,12.5692720413208,5
CICIDS,LUNAR_Fusion_v2,rank_mean,standard,0.7946952390983096,0.007990726813214482,0.7854959699633767,0.8031371731163032,5,0.48101843286073986,0.10557245377733718,0.37567419891739656,0.6359798463527453,5,0.5095521915653214,0.22521960822536782,0.27979066022544286,0.8480938416422288,5,0.457954144619187,0.007267765510839828,0.4478628948998555,0.46498661909009814,5,0.46316136504037625,0.09369009204492258,0.3493632707774799,0.5861766096885346,5,212.2152699947357,91.67789066903624,111.7004611492157,279.46065306663513,5,11.19350299835205,1.222394561185143,9.822978496551514,12.5692720413208,5
CICIDS,LUNAR_Fusion_v2,stacking_lr,operational,0.8547486473385693,0.024533616602508235,0.8223855788637744,0.8833636345700465,10,0.5527058453528667,0.11945846768275084,0.35263607640417727,0.7142696542075216,10,0.3151739916540504,0.12880569258410127,0.14421882988824775,0.52845998266397,10,0.8422375785568923,0.06613193484205952,0.7495354119347512,0.9067738231917336,10,0.44301970139726726,0.1356439330251527,0.24885780004411254,0.6218444538886528,10,181.44355006217955,72.44362286625027,110.84766292572021,277.89978408813477,10,11.038673949241637,0.9345341860531295,9.833709955215454,12.735445022583008,10
CICIDS,LUNAR_Fusion_v2,stacking_lr,recall_oriented,0.8547486473385693,0.024533616602508235,0.8223855788637744,0.8833636345700465,10,0.5527058453528667,0.11945846768275084,0.35263607640417727,0.7142696542075216,10,0.310537425419919,0.12971744761714527,0.14376729284986164,0.5383925903794443,10,0.9150155584236226,0.06383025978350455,0.8359487920710303,0.9998851960277826,10,0.4480355493227382,0.14047893352594157,0.2481852748012444,0.6553389231235478,10,181.44355006217955,72.44362286625027,110.84766292572021,277.89978408813477,10,11.038673949241637,0.9345341860531295,9.833709955215454,12.735445022583008,10
CICIDS,LUNAR_Fusion_v2,stacking_lr,standard,0.8547486473385693,0.024533616602508235,0.8223855788637744,0.8833636345700465,10,0.5527058453528667,0.11945846768275084,0.35263607640417727,0.7142696542075216,10,0.5056856795374964,0.17252145265669588,0.22141119221411193,0.7498296422487223,10,0.6250268477261212,0.1527225397246922,0.46936499972124657,0.8120999380549246,10,0.5246065217441043,0.09681423712107087,0.34757505773672054,0.6468100657826041,10,181.44355006217955,72.44362286625027,110.84766292572021,277.89978408813477,10,11.038673949241637,0.9345341860531295,9.833709955215454,12.735445022583008,10
CICIDS,LUNAR_Fusion_v2,weighted,operational,0.8191116588770516,0.061847440048639145,0.7361469530136703,0.87326040283657,9,0.5670006046844098,0.1247291837363514,0.3869817507387199,0.7308353748455115,9,0.28328985143496405,0.10995588792344851,0.12358624609263995,0.42600652883569096,9,0.9376667172693731,0.050805929357759474,0.8872599628329548,0.9990241662361518,9,0.42371831682300487,0.1316676945816746,0.21995195347072954,0.5760433386837881,9,203.09346336788602,58.93904020661729,112.63413119316101,277.4819281101227,9,11.561201254526773,0.8045592806165062,9.952305555343628,12.780229330062866,9
CICIDS,LUNAR_Fusion_v2,weighted,recall_oriented,0.8191116588770516,0.061847440048639145,0.7361469530136703,0.87326040283657,9,0.5670006046844098,0.1247291837363514,0.3869817507387199,0.7308353748455115,9,0.29233317421996985,0.12408594738242304,0.12253453757632031,0.4577103801794105,9,0.9322208472514046,0.06675410027702564,0.8363159948709372,1.0,9,0.4294013361636519,0.1407115733800467,0.21831762582715059,0.5916270631618387,9,203.09346336788602,58.93904020661729,112.63413119316101,277.4819281101227,9,11.561201254526773,0.8045592806165062,9.952305555343628,12.780229330062866,9
CICIDS,LUNAR_Fusion_v2,weighted,standard,0.8191116588770516,0.061847440048639145,0.7361469530136703,0.87326040283657,9,0.5670006046844098,0.1247291837363514,0.3869817507387199,0.7308353748455115,9,0.5548528825456076,0.16955475814722035,0.23387932821895085,0.8052637399093221,9,0.6093750641988194,0.14419790751574144,0.4158438576349024,0.7181400688863375,9,0.550677400752387,0.10731540599813032,0.3504556752278376,0.6880620503597122,9,203.09346336788602,58.93904020661729,112.63413119316101,277.4819281101227,9,11.561201254526773,0.8045592806165062,9.952305555343628,12.780229330062866,9
CICIDS,LUNAR_Self_Ensemble,bagging,operational,0.8506855453913712,0.001283230865053179,0.8492325016294167,0.8516634222452628,3,0.6976452880137084,0.016118234362277623,0.6790781992815107,0.7080445791993546,3,0.4255401243285469,0.022403533150914236,0.4035253596272034,0.44831317278881366,3,0.9123639888562455,0.012279183534902092,0.9008752857222501,0.9253045632872187,3,0.5800162089410845,0.018367322127111396,0.5619738842819745,0.5986921324169615,3,932.8102191289266,417.3403590329601,552.2448604106903,1379.1211802959442,3,52.72407110532125,3.4168595253579355,49.224858045578,56.05214524269104,3
CICIDS,LUNAR_Self_Ensemble,bagging,recall_oriented,0.8506855453913712,0.001283230865053179,0.8492325016294167,0.8516634222452628,3,0.6976452880137084,0.016118234362277623,0.6790781992815107,0.7080445791993546,3,0.42455250233097336,0.021309051335564138,0.40312970748926413,0.44574595893403235,3,0.9155348948061479,0.008693108728322857,0.9101298990912638,0.9255626677679124,3,0.5798110031862197,0.018391328346483708,0.5616376137449295,0.5984127856894118,3,932.8102191289266,417.3403590329601,552.2448604106903,1379.1211802959442,3,52.72407110532125,3.4168595253579355,49.224858045578,56.05214524269104,3
CICIDS,LUNAR_Self_Ensemble,bagging,standard,0.8506855453913712,0.001283230865053179,0.8492325016294167,0.8516634222452628,3,0.6976452880137084,0.016118234362277623,0.6790781992815107,0.7080445791993546,3,0.58857455275704,0.05275512942279202,0.5427051606537686,0.6462238398544131,3,0.6767353442006536,0.056637505594575435,0.6115033580161874,0.7134007846376214,3,0.6265538988616344,0.012329443009342935,0.613411559348332,0.6378657804855534,3,932.8102191289266,417.3403590329601,552.2448604106903,1379.1211802959442,3,52.72407110532125,3.4168595253579355,49.224858045578,56.05214524269104,3
CICIDS,LUNAR_Self_Ensemble,boosting,operational,0.8589980288394398,0.007928798668580296,0.8508533062358083,0.8666916424949725,3,0.7167676389103043,0.012667887152642077,0.7066600391202142,0.7309785499641485,3,0.4395874895232525,0.029438721183166726,0.4075706625465782,0.46548682802695124,3,0.906231051884775,0.017132133081873956,0.8952987773376959,0.9259756349370225,3,0.5913847344026094,0.02372263818816543,0.5660103496150448,0.6130088731482539,3,925.7493110497793,418.1801122859645,554.0163297653198,1378.5156879425049,3,51.65965469678243,3.785098139590773,49.20812630653381,56.019022941589355,3
CICIDS,LUNAR_Self_Ensemble,boosting,recall_oriented,0.8589980288394398,0.007928798668580296,0.8508533062358083,0.8666916424949725,3,0.7167676389103043,0.012667887152642077,0.7066600391202142,0.7309785499641485,3,0.43382870364692344,0.036271819607874824,0.393595876198589,0.46402651580090293,3,0.9157335269512794,0.012914536199426225,0.9053910910408652,0.9302085484204006,3,0.5879184257593254,0.031233327408439607,0.5531425063310567,0.6135826957589496,3,925.7493110497793,418.1801122859645,554.0163297653198,1378.5156879425049,3,51.65965469678243,3.785098139590773,49.20812630653381,56.019022941589355,3
CICIDS,LUNAR_Self_Ensemble,boosting,standard,0.8589980288394398,0.007928798668580296,0.8508533062358083,0.8666916424949725,3,0.7167676389103043,0.012667887152642077,0.7066600391202142,0.7309785499641485,3,0.6127449531069676,0.047242338699146624,0.5735671160367215,0.6652072860926437,3,0.7095220742256361,0.005596432650984001,0.7061381501923398,0.7159818294445591,3,0.656852812872983,0.02522303879220129,0.6369105019056803,0.6852068370357998,3,925.7493110497793,418.1801122859645,554.0163297653198,1378.5156879425049,3,51.65965469678243,3.785098139590773,49.20812630653381,56.019022941589355,3
CICIDS,LUNAR_Self_Ensemble,stacking,operational,0.8584158613842044,0.00785330273377433,0.852071921415511,0.8671994428201324,3,0.7080269593752124,0.025099900609043196,0.6841733032056142,0.7342106218243011,3,0.44599733574420286,0.02357785822601298,0.41880155792631296,0.4606941560367843,3,0.8870656199617778,0.018846217671399497,0.8658081061493004,0.9017277997818725,3,0.5932052180015265,0.020078289442763714,0.5703272990825083,0.6078981483273029,3,960.7560218175253,378.5029996539926,640.1035375595093,1378.280648469925,3,53.16055258115133,3.303546332263621,49.52269124984741,55.973410844802856,3
CICIDS,LUNAR_Self_Ensemble,stacking,recall_oriented,0.8584158613842044,0.00785330273377433,0.852071921415511,0.8671994428201324,3,0.7080269593752124,0.025099900609043196,0.6841733032056142,0.7342106218243011,3,0.45020758040437103,0.022774313828030596,0.42404223968565813,0.46557072859586557,3,0.8997006178476487,0.011271888040837182,0.8913380136279165,0.9125193731703117,3,0.5999376206831348,0.021868995544699305,0.5746854822605338,0.6125734340428779,3,960.7560218175253,378.5029996539926,640.1035375595093,1378.280648469925,3,53.16055258115133,3.303546332263621,49.52269124984741,55.973410844802856,3
CICIDS,LUNAR_Self_Ensemble,stacking,standard,0.8584158613842044,0.00785330273377433,0.852071921415511,0.8671994428201324,3,0.7080269593752124,0.025099900609043196,0.6841733032056142,0.7342106218243011,3,0.6048245241924076,0.05869954804273027,0.5557412167952014,0.6698477618723018,3,0.7026001452144482,0.023558978490518277,0.6768842201940187,0.723142108490829,3,0.6482373727864607,0.022906000192825657,0.6284855973060057,0.6733476088508208,3,960.7560218175253,378.5029996539926,640.1035375595093,1378.280648469925,3,53.16055258115133,3.303546332263621,49.52269124984741,55.973410844802856,3
CICIDS,LUNAR_Self_Ensemble,voting,operational,0.8183761381146076,0.038954859903585964,0.7785240683611743,0.8563670702338668,3,0.5637807558408424,0.06439205650609427,0.4972626851224117,0.6258121154372033,3,0.296442465580467,0.09403753215851536,0.24214974214974214,0.4050276545916588,3,0.9777280293898168,0.03857618468151796,0.9331840881694506,1.0,3,0.4482193058681008,0.10103220924801463,0.38988816554542394,0.564881252280269,3,947.6497927506765,389.3581771808948,619.7981486320496,1378.0052766799927,3,52.60588455200195,3.281187360221761,49.272194147109985,55.83191919326782,3
CICIDS,LUNAR_Self_Ensemble,voting,recall_oriented,0.8183761381146076,0.038954859903585964,0.7785240683611743,0.8563670702338668,3,0.5637807558408424,0.06439205650609427,0.4972626851224117,0.6258121154372033,3,0.4953146977557905,0.08854976470638626,0.4050276545916588,0.5820183950721458,3,0.8218699664230256,0.11054510974654218,0.7121102622341524,0.9331840881694506,3,0.6086193502014053,0.03918560259081535,0.564881252280269,0.6405256070947671,3,947.6497927506765,389.3581771808948,619.7981486320496,1378.0052766799927,3,52.60588455200195,3.281187360221761,49.272194147109985,55.83191919326782,3
CICIDS,LUNAR_Self_Ensemble,voting,standard,0.8183761381146076,0.038954859903585964,0.7785240683611743,0.8563670702338668,3,0.5637807558408424,0.06439205650609427,0.4972626851224117,0.6258121154372033,3,0.6546743818776847,0.04888974390068273,0.5982348767074686,0.6839635973093663,3,0.6411176909157213,0.09409159671046106,0.532474772815967,0.6963142680156927,3,0.6435824902425554,0.04562890690614938,0.5979652527782126,0.6892230576441103,3,947.6497927506765,389.3581771808948,619.7981486320496,1378.0052766799927,3,52.60588455200195,3.281187360221761,49.272194147109985,55.83191919326782,3
CICIDS,LUNAR_plus_BestBaseline,stacking_lr,operational,0.8699336176210362,,0.8699336176210362,0.8699336176210362,1,0.7340898499416398,,0.7340898499416398,0.7340898499416398,1,0.4347351174221737,,0.4347351174221737,0.4347351174221737,1,0.9138396188508122,,0.9138396188508122,0.9138396188508122,1,0.5891822875224366,,0.5891822875224366,0.5891822875224366,1,169.78533053398132,,169.78533053398132,169.78533053398132,1,12.931087493896484,,12.931087493896484,12.931087493896484,1
CICIDS,LUNAR_plus_BestBaseline,stacking_lr,recall_oriented,0.8699336176210362,,0.8699336176210362,0.8699336176210362,1,0.7340898499416398,,0.7340898499416398,0.7340898499416398,1,0.4347351174221737,,0.4347351174221737,0.4347351174221737,1,0.9138396188508122,,0.9138396188508122,0.9138396188508122,1,0.5891822875224366,,0.5891822875224366,0.5891822875224366,1,169.78533053398132,,169.78533053398132,169.78533053398132,1,12.931087493896484,,12.931087493896484,12.931087493896484,1
CICIDS,LUNAR_plus_BestBaseline,stacking_lr,standard,0.8699336176210362,,0.8699336176210362,0.8699336176210362,1,0.7340898499416398,,0.7340898499416398,0.7340898499416398,1,0.6781609195402298,,0.6781609195402298,0.6781609195402298,1,0.7010504563457896,,0.7010504563457896,0.7010504563457896,1,0.689415749364945,,0.689415749364945,0.689415749364945,1,169.78533053398132,,169.78533053398132,169.78533053398132,1,12.931087493896484,,12.931087493896484,12.931087493896484,1
CICIDS,LUNAR_plus_BestBaseline,weighted,operational,0.8566948404736457,0.0004156483416764567,0.8564009327126574,0.8569887482346341,2,0.6810799943013015,0.009325428943217553,0.6744859202580791,0.6876740683445239,2,0.3909751478166464,0.04954185414579225,0.3559437667976018,0.42600652883569096,2,0.9245405325826019,0.04994857443893845,0.8892215568862275,0.9598595082789764,2,0.5476775126163598,0.04011533593247341,0.5193116865489315,0.5760433386837881,2,193.62944197654724,116.77819034497915,111.05479168891907,276.2040922641754,2,12.073254108428955,1.0111679705104486,11.358250379562378,12.788257837295532,2
CICIDS,LUNAR_plus_BestBaseline,weighted,recall_oriented,0.8566948404736457,0.0004156483416764567,0.8564009327126574,0.8569887482346341,2,0.6810799943013015,0.009325428943217553,0.6744859202580791,0.6876740683445239,2,0.44169920412201913,0.022643222329906298,0.4256880280646277,0.4577103801794105,2,0.8628978281189292,0.037592389092050406,0.8363159948709372,0.8894796613669214,2,0.583716622641905,0.011187052267635757,0.5758061821219715,0.5916270631618387,2,193.62944197654724,116.77819034497915,111.05479168891907,276.2040922641754,2,12.073254108428955,1.0111679705104486,11.358250379562378,12.788257837295532,2
CICIDS,LUNAR_plus_BestBaseline,weighted,standard,0.8566948404736457,0.0004156483416764567,0.8564009327126574,0.8569887482346341,2,0.6810799943013015,0.009325428943217553,0.6744859202580791,0.6876740683445239,2,0.6012282495322516,0.0426401607623503,0.5710771027063092,0.6313793963581941,2,0.706264407991579,0.0009669892113753813,0.7055806433628812,0.7069481726202766,2,0.6491055618816135,0.024487637245230662,0.6317901875302747,0.6664209362329524,2,193.62944197654724,116.77819034497915,111.05479168891907,276.2040922641754,2,12.073254108428955,1.0111679705104486,11.358250379562378,12.788257837295532,2
CICIDS,OneClassSVM,none,standard,0.7675366091215429,0.00011516921708043527,0.7674075018216314,0.7676287748593423,3,0.6200927208868738,0.00010058958130403396,0.6200258779669428,0.6202084058375764,3,0.42260486528979274,0.003317020728761502,0.4197292069632495,0.4262337143997491,3,0.7726099525087755,0.0007226925459426155,0.7717840181705554,0.7731261614701631,3,0.5463536135111258,0.002608860095663078,0.5440276137705514,0.5491744568311631,3,0.8134094874064127,0.027691427418841345,0.7862496376037598,0.8416035175323486,3,1.7244449456532795,0.038121499643634774,1.680431842803955,1.7470710277557373,3
CICIDS,Robustness_Analysis,bagging,operational,0.8349989472169164,0.050063185626208526,0.6253697747432716,0.8706071305029095,27,0.6156736959478414,0.12419702040433296,0.27887232004202117,0.7243718175835993,27,0.37739437497549405,0.09629914445752039,0.14887259840878297,0.4629438936126394,27,0.9012727504536484,0.01484673982250041,0.8494218459632459,0.9278457034613398,27,0.5241342337908294,0.108463173447162,0.2548623089276155,0.6121377163975881,27,583.6520897547404,216.2620003417354,331.0616068840027,962.3496146202087,27,30.980015295523184,1.8148389053640412,27.29906439781189,34.3452672958374,27
CICIDS,Robustness_Analysis,bagging,recall_oriented,0.8349989472169164,0.050063185626208526,0.6253697747432716,0.8706071305029095,27,0.6156736959478414,0.12419702040433296,0.27887232004202117,0.7243718175835993,27,0.37022373454772534,0.09615117958400264,0.14264887649351884,0.46065912330201575,27,0.9287073247669283,0.02984939895415998,0.8693203991748899,1.0,27,0.5212956234015452,0.10978059876757142,0.2473348719639521,0.6114671814671815,27,583.6520897547404,216.2620003417354,331.0616068840027,962.3496146202087,27,30.980015295523184,1.8148389053640412,27.29906439781189,34.3452672958374,27
CICIDS,Robustness_Analysis,bagging,standard,0.8349989472169164,0.050063185626208526,0.6253697747432716,0.8706071305029095,27,0.6156736959478414,0.12419702040433296,0.27887232004202117,0.7243718175835993,27,0.5367150876774791,0.1331201958740087,0.2160180122225796,0.7316767068273092,27,0.6743858723958494,0.11266094305261787,0.4514247367334297,0.9323804603639286,27,0.5770845609044069,0.08471454048942695,0.335313794997254,0.6702305379218175,27,583.6520897547404,216.2620003417354,331.0616068840027,962.3496146202087,27,30.980015295523184,1.8148389053640412,27.29906439781189,34.3452672958374,27
CICIDS,Robustness_Analysis,max,operational,0.8588340903271892,0.005897458166306439,0.8525284155258361,0.866837751664361,6,0.6449755922530699,0.1060879792161355,0.44855538445163023,0.732013514496784,6,0.38428956532087194,0.12121783788574343,0.1747927316465484,0.4602343838889521,6,0.9021686084952667,0.004160304728373303,0.89507136485281,0.9074487065120428,6,0.5285905696019225,0.13227335531588083,0.29312394193711055,0.609496543800501,6,125.10162615776062,31.753451722022145,111.65756964683533,189.91271662712097,6,11.310844262441,1.4812417848785842,10.07391905784607,14.180595874786377,6
CICIDS,Robustness_Analysis,max,recall_oriented,0.8588340903271892,0.005897458166306439,0.8525284155258361,0.866837751664361,6,0.6449755922530699,0.1060879792161355,0.44855538445163023,0.732013514496784,6,0.38278358255164974,0.12085227856629718,0.17376952050446484,0.45834502891146917,6,0.9111713966046421,0.002570245729817983,0.9082901265540503,0.915700267618198,6,0.5286316493722659,0.1325615129302805,0.29210685448013374,0.609711928010007,6,125.10162615776062,31.753451722022145,111.65756964683533,189.91271662712097,6,11.310844262441,1.4812417848785842,10.07391905784607,14.180595874786377,6
CICIDS,Robustness_Analysis,max,standard,0.8588340903271892,0.005897458166306439,0.8525284155258361,0.866837751664361,6,0.6449755922530699,0.1060879792161355,0.44855538445163023,0.732013514496784,6,0.5046981923770207,0.14938761827947317,0.23610807661495886,0.6533234232321087,6,0.7036190393842672,0.020845020895252232,0.6685994647636039,0.7230151650312221,6,0.5752103602873554,0.11785468168906835,0.35597035410376066,0.6788206415312905,6,125.10162615776062,31.753451722022145,111.65756964683533,189.91271662712097,6,11.310844262441,1.4812417848785842,10.07391905784607,14.180595874786377,6
CICIDS,Robustness_Analysis,rank_mean,operational,0.8095185645996373,0.03049949143813169,0.782671709419571,0.84268164145682,3,0.6414431042835694,0.02938759058548215,0.6152832251276735,0.6732413777171684,3,0.36740581541916545,0.019068005542682627,0.3530300205109081,0.3890364005020759,3,0.9585497269672754,0.05317245384905503,0.8985337570385237,0.9997769972682166,3,0.5304072549714655,0.012163883889771587,0.5186981178597847,0.5429798702939442,3,171.48554428418478,90.96950569563964,111.03339958190918,276.1065399646759,3,11.554294188817343,0.8364003653473991,10.987345457077026,12.514889240264893,3
CICIDS,Robustness_Analysis,rank_mean,recall_oriented,0.8095185645996373,0.03049949143813169,0.782671709419571,0.84268164145682,3,0.6414431042835694,0.02938759058548215,0.6152832251276735,0.6732413777171684,3,0.3872967417965017,0.05246799252192616,0.3539968566102562,0.4477785047284839,3,0.9463705961972816,0.09260633548000365,0.8394380331159057,0.9998967582077225,3,0.5454685654520959,0.03355350478140388,0.5228775813200162,0.5840234276516106,3,171.48554428418478,90.96950569563964,111.03339958190918,276.1065399646759,3,11.554294188817343,0.8364003653473991,10.987345457077026,12.514889240264893,3
CICIDS,Robustness_Analysis,rank_mean,standard,0.8095185645996373,0.03049949143813169,0.782671709419571,0.84268164145682,3,0.6414431042835694,0.02938759058548215,0.6152832251276735,0.6732413777171684,3,0.7070881094888163,0.16923538481004916,0.5196179340442175,0.8485915492957746,3,0.5315700645930889,0.14902582735715225,0.4432179294196354,0.7036293694597758,3,0.5806970048846554,0.020468093658332992,0.5580122130974942,0.5977833562260219,3,171.48554428418478,90.96950569563964,111.03339958190918,276.1065399646759,3,11.554294188817343,0.8364003653473991,10.987345457077026,12.514889240264893,3
CICIDS,Robustness_Analysis,stacking_lr,operational,0.8614390600691814,0.02200221185882852,0.8222414044018216,0.8833698504826984,9,0.6685548732131615,0.08570311083746526,0.4849763120703951,0.7393821658402746,9,0.3925632918085126,0.10899306789147238,0.16135046407003606,0.5285765895953757,9,0.8799595507807179,0.053295813911768124,0.7552653314061533,0.9146957520091848,9,0.5317962571288068,0.11242944845996855,0.274286895411327,0.6219076766131089,9,187.6972155570984,41.484856164251745,110.79869341850281,274.16050934791565,9,13.179603152804905,1.064726458402597,10.928073644638062,14.43534255027771,9
CICIDS,Robustness_Analysis,stacking_lr,recall_oriented,0.8614390600691814,0.02200221185882852,0.8222414044018216,0.8833698504826984,9,0.6685548732131615,0.08570311083746526,0.4849763120703951,0.7393821658402746,9,0.3942376953525768,0.11075570202206321,0.16135046407003606,0.5386657816130103,9,0.8999042350460191,0.03316918382864477,0.8378071443320256,0.9460890895913475,9,0.5382013157144898,0.1170590370542399,0.274286895411327,0.6557310815724617,9,187.6972155570984,41.484856164251745,110.79869341850281,274.16050934791565,9,13.179603152804905,1.064726458402597,10.928073644638062,14.43534255027771,9
CICIDS,Robustness_Analysis,stacking_lr,standard,0.8614390600691814,0.02200221185882852,0.8222414044018216,0.8833698504826984,9,0.6685548732131615,0.08570311083746526,0.4849763120703951,0.7393821658402746,9,0.6322348754675076,0.15374072441163714,0.3418075932355247,0.8900508762012437,9,0.6469338699411945,0.139560879123192,0.36151770851271453,0.8114288664051208,9,0.6126165994761027,0.08506027528972654,0.4595001505570611,0.689415749364945,9,187.6972155570984,41.484856164251745,110.79869341850281,274.16050934791565,9,13.179603152804905,1.064726458402597,10.928073644638062,14.43534255027771,9
CICIDS,Robustness_Analysis,weighted,operational,0.8541798820959762,0.005519039850703498,0.8447098356028533,0.8646118600059551,9,0.6308842508340528,0.10333227857294298,0.3869226243599538,0.6932489083774861,9,0.36505807632095183,0.09527017702276956,0.14965962767435398,0.42600652883569096,9,0.9001276825208957,0.022959982378739908,0.8872599628329548,0.9598595082789764,9,0.5121302799789649,0.10910396011409891,0.25622119815668204,0.5760433386837881,9,252.66694911321005,63.62307674133201,111.239577293396,325.0010607242584,9,12.42790142695109,0.6473736577741268,11.316448450088501,13.571228265762329,9
CICIDS,Robustness_Analysis,weighted,recall_oriented,0.8541798820959762,0.005519039850703498,0.8447098356028533,0.8646118600059551,9,0.6308842508340528,0.10333227857294298,0.3869226243599538,0.6932489083774861,9,0.37340814147688767,0.09814623780727405,0.15889393314073463,0.4577103801794105,9,0.8984954772643792,0.04760518939797556,0.8363159948709372,0.9998851960277826,9,0.5195664706928171,0.10872724493770132,0.2689230378460757,0.5916270631618387,9,252.66694911321005,63.62307674133201,111.239577293396,325.0010607242584,9,12.42790142695109,0.6473736577741268,11.316448450088501,13.571228265762329,9
CICIDS,Robustness_Analysis,weighted,standard,0.8541798820959762,0.005519039850703498,0.8447098356028533,0.8646118600059551,9,0.6308842508340528,0.10333227857294298,0.3869226243599538,0.6932489083774861,9,0.5415355861658389,0.14783378653132825,0.23397635345364032,0.7542788337490324,9,0.6808662657677872,0.06665981942692009,0.5034154181734688,0.7072578979971093,9,0.5867271835377402,0.09924678377040372,0.350564591318761,0.6664209362329524,9,252.66694911321005,63.62307674133201,111.239577293396,325.0010607242584,9,12.42790142695109,0.6473736577741268,11.316448450088501,13.571228265762329,9
UNSW_NB15,Ensemble_with_LUNAR,rank_mean,operational,0.8882858967140432,0.007734117182187003,0.8793848796695429,0.8933652854060692,3,0.9243744265557737,0.003440750116237358,0.9204426019132081,0.9268346339280862,3,0.7214393231715516,0.045366166046609584,0.6694831521924296,0.7532058665438071,3,0.8931695725874803,0.0030118563363952067,0.8907555394115511,0.89654467853251,3,0.7976505883567361,0.028395719273991694,0.7649635036496351,0.8162263365924693,3,480.01583019892377,276.76949425875324,225.95180439949036,774.9464912414551,3,152.79185303052267,14.342219200247314,142.53726720809937,169.18111085891724,3
UNSW_NB15,Ensemble_with_LUNAR,rank_mean,recall_oriented,0.8882858967140432,0.007734117182187003,0.8793848796695429,0.8933652854060692,3,0.9243744265557737,0.003440750116237358,0.9204426019132081,0.9268346339280862,3,0.6274447768834898,0.01945136511277599,0.6127254438037488,0.649496670280316,3,0.9691548613633612,0.015345035892669879,0.9520977115873592,0.9818379949146385,3,0.7614678870057848,0.009429653320156325,0.7545602847397301,0.7722108674437018,3,480.01583019892377,276.76949425875324,225.95180439949036,774.9464912414551,3,152.79185303052267,14.342219200247314,142.53726720809937,169.18111085891724,3
UNSW_NB15,Ensemble_with_LUNAR,rank_mean,standard,0.8882858967140432,0.007734117182187003,0.8793848796695429,0.8933652854060692,3,0.9243744265557737,0.003440750116237358,0.9204426019132081,0.9268346339280862,3,0.811624464637125,0.013911143196783514,0.8028373402642408,0.8276631862893287,3,0.8299203898777092,0.018970743739616852,0.8080276062477297,0.8415138031238649,3,0.8204512998618402,0.0023606574379570096,0.8177275390288452,0.8219056396362384,3,480.01583019892377,276.76949425875324,225.95180439949036,774.9464912414551,3,152.79185303052267,14.342219200247314,142.53726720809937,169.18111085891724,3
UNSW_NB15,Ensemble_without_LUNAR,rank_mean,operational,0.8731437230089057,0.0020216835100757527,0.8708097852293393,0.8743525851648104,3,0.9095361904968605,0.0020588380322275955,0.9071699326280804,0.9109178938927855,3,0.7013099533267689,0.003564289773702545,0.6974199840411384,0.70441909681122,3,0.8921857973120232,0.0006437271557735493,0.8916863421721758,0.8929122775154377,3,0.7853115650288861,0.0019893860845610458,0.783150642653047,0.7870669098050217,3,106.44299562772115,8.388940381598083,101.41523718833923,116.12733888626099,3,139.44679816563925,10.228078883810026,130.18343710899353,150.42325639724731,3
UNSW_NB15,Ensemble_without_LUNAR,rank_mean,recall_oriented,0.8731437230089057,0.0020216835100757527,0.8708097852293393,0.8743525851648104,3,0.9095361904968605,0.0020588380322275955,0.9071699326280804,0.9109178938927855,3,0.6017479137035747,0.007001797340139278,0.5942813509865147,0.6081668973699822,3,0.9839720305121685,0.006041554547409922,0.9775018162005086,0.9894660370504904,3,0.7467575996133702,0.003754465469006229,0.7425694497687138,0.7498215000957804,3,106.44299562772115,8.388940381598083,101.41523718833923,116.12733888626099,3,139.44679816563925,10.228078883810026,130.18343710899353,150.42325639724731,3
UNSW_NB15,Ensemble_without_LUNAR,rank_mean,standard,0.8731437230089057,0.0020216835100757527,0.8708097852293393,0.8743525851648104,3,0.9095361904968605,0.0020588380322275955,0.9071699326280804,0.9109178938927855,3,0.8263251749905708,0.01327939080831453,0.8120860154865193,0.8383719215454948,3,0.781140271219276,0.008352558259341385,0.7743824918270977,0.7904785688339993,3,0.8030021821126619,0.001996411708940128,0.8011366250977866,0.805107748955555,3,106.44299562772115,8.388940381598083,101.41523718833923,116.12733888626099,3,139.44679816563925,10.228078883810026,130.18343710899353,150.42325639724731,3
