,,,,AUC_ROC,AUC_ROC,AUC_ROC,AUC_ROC,AUC_ROC,AUC_PR,AUC_PR,AUC_PR,AUC_PR,AUC_PR,Precision,Precision,Precision,Precision,Precision,Recall,Recall,Recall,Recall,Recall,F1,F1,F1,F1,F1,runtime_train,runtime_train,runtime_train,runtime_train,runtime_train,runtime_inference,runtime_inference,runtime_inference,runtime_inference,runtime_inference
CICIDS,Fusion_Level_Comparison,decision_level_AND,standard,0.7509274931242184,0.03838788000609889,0.7235452307148563,0.7948061732584046,3,0.5197677955210944,0.05307955350435662,0.4786726392480934,0.5796959538767217,3,0.7272575770516663,0.028688466848199028,0.6980620962700562,0.7554106136970057,3,0.5695849679950444,0.07656595355226317,0.5187900061945075,0.6576502168077638,3,0.6378139344151812,0.05744564542789768,0.5952204684770055,0.7031487154013853,3,276.87724288304645,111.43232848953284,193.1506860256195,403.35471391677856,3,25.633328119913738,13.170523001705874,10.63180136680603,35.29703450202942,3
CICIDS,Fusion_Level_Comparison,decision_level_OR,operational,0.8342073465915766,0.014283635292817011,0.8186686945342717,0.8467657180741497,3,0.5301967579291881,0.023576807781921196,0.5030074569956862,0.5449840111153158,3,0.35349203464339607,0.19285006102045613,0.24215,0.5761761039301883,3,0.9688725996283295,0.05391423895127158,0.9066177988849886,1.0,3,0.4947847884885574,0.18168570157104294,0.3898884997786097,0.7045773659084527,3,276.87724288304645,111.43232848953284,193.1506860256195,403.35471391677856,3,25.633328119913738,13.170523001705874,10.63180136680603,35.29703450202942,3
CICIDS,Fusion_Level_Comparison,decision_level_OR,recall_oriented,0.8342073465915766,0.014283635292817011,0.8186686945342717,0.8467657180741497,3,0.5301967579291881,0.023576807781921196,0.5030074569956862,0.5449840111153158,3,0.5680408712636741,0.024919256870112615,0.5400706848791671,0.5878758249816671,3,0.8837497418955192,0.020073759678956454,0.8690377864959735,0.9066177988849886,3,0.6913252157727535,0.02020383169307899,0.668071446857953,0.7045773659084527,3,276.87724288304645,111.43232848953284,193.1506860256195,403.35471391677856,3,25.633328119913738,13.170523001705874,10.63180136680603,35.29703450202942,3
CICIDS,Fusion_Level_Comparison,decision_level_OR,standard,0.8342073465915766,0.014283635292817011,0.8186686945342717,0.8467657180741497,3,0.5301967579291881,0.023576807781921196,0.5030074569956862,0.5449840111153158,3,0.5680408712636741,0.024919256870112615,0.5400706848791671,0.5878758249816671,3,0.8837497418955192,0.020073759678956454,0.8690377864959735,0.9066177988849886,3,0.6913252157727535,0.02020383169307899,0.668071446857953,0.7045773659084527,3,276.87724288304645,111.43232848953284,193.1506860256195,403.35471391677856,3,25.633328119913738,13.170523001705874,10.63180136680603,35.29703450202942,3
CICIDS,Fusion_Level_Comparison,feature_level,operational,0.9602032587458554,0.00039585555863611883,0.9599630171205094,0.9606601503921697,3,0.881647928121735,0.0018979036119359859,0.8797994094467609,0.8835916344423476,3,0.741139494549614,0.012336587856186375,0.7280216351154566,0.752508073196986,3,0.9020063321632596,0.0013503905401770907,0.9005781540367541,0.9032624406359694,3,0.8136573355560354,0.007186046082794627,0.8062294100029949,0.8205742188417025,3,298.30333105723065,103.2503458060381,224.4291718006134,416.28108167648315,3,29.34581160545349,15.460232536036651,11.627692699432373,40.09431195259094,3
CICIDS,Fusion_Level_Comparison,feature_level,recall_oriented,0.9602032587458554,0.00039585555863611883,0.9599630171205094,0.9606601503921697,3,0.881647928121735,0.0018979036119359859,0.8797994094467609,0.8835916344423476,3,0.70142300794868,0.06452830509221623,0.6275073571694347,0.7465208324466953,3,0.9246851125335537,0.0286527130434854,0.905482139169936,0.9576192442700805,3,0.7957303977401312,0.032738910896768,0.7581894349647491,0.8183535888404209,3,298.30333105723065,103.2503458060381,224.4291718006134,416.28108167648315,3,29.34581160545349,15.460232536036651,11.627692699432373,40.09431195259094,3
CICIDS,Fusion_Level_Comparison,feature_level,standard,0.9602032587458554,0.00039585555863611883,0.9599630171205094,0.9606601503921697,3,0.881647928121735,0.0018979036119359859,0.8797994094467609,0.8835916344423476,3,0.7938080057637965,0.001083984818859813,0.7927026629395322,0.7948692890300513,3,0.8424358180191341,0.009685534710390081,0.8344001651868677,0.8531901713813752,3,0.8173824394905727,0.0047568379195693684,0.8130171264743606,0.822452229299363,3,298.30333105723065,103.2503458060381,224.4291718006134,416.28108167648315,3,29.34581160545349,15.460232536036651,11.627692699432373,40.09431195259094,3
CICIDS,Fusion_Level_Comparison,feature_level_X_only,operational,0.9534049385071398,0.0,0.9534049385071397,0.9534049385071397,3,0.8734516057168745,0.0,0.8734516057168744,0.8734516057168744,3,0.6902030356790854,0.0,0.6902030356790854,0.6902030356790854,3,0.9037270287012182,0.0,0.9037270287012182,0.9037270287012182,3,0.7826631200125176,0.0,0.7826631200125176,0.7826631200125176,3,276.87724288304645,111.43232848953284,193.1506860256195,403.35471391677856,3,25.633328119913738,13.170523001705874,10.63180136680603,35.29703450202942,3
CICIDS,Fusion_Level_Comparison,feature_level_X_only,recall_oriented,0.9534049385071398,0.0,0.9534049385071397,0.9534049385071397,3,0.8734516057168745,0.0,0.8734516057168744,0.8734516057168744,3,0.6743439899163516,0.0,0.6743439899163516,0.6743439899163516,3,0.9113669213297543,0.0,0.9113669213297543,0.9113669213297543,3,0.7751410444976181,0.0,0.7751410444976181,0.7751410444976181,3,276.87724288304645,111.43232848953284,193.1506860256195,403.35471391677856,3,25.633328119913738,13.170523001705874,10.63180136680603,35.29703450202942,3
CICIDS,Fusion_Level_Comparison,feature_level_X_only,standard,0.9534049385071398,0.0,0.9534049385071397,0.9534049385071397,3,0.8734516057168745,0.0,0.8734516057168744,0.8734516057168744,3,0.7759919877909195,0.0,0.7759919877909195,0.7759919877909195,3,0.8399236010737147,0.0,0.8399236010737147,0.8399236010737147,3,0.8066931085770946,0.0,0.8066931085770946,0.8066931085770946,3,276.87724288304645,111.43232848953284,193.1506860256195,403.35471391677856,3,25.633328119913738,13.170523001705874,10.63180136680603,35.29703450202942,3
CICIDS,Fusion_Level_Comparison,feature_level_X_plus_lunar,operational,0.9602322004938033,0.000362386763202595,0.9599806852806957,0.960647577228396,3,0.881812660698968,0.0016323049499600078,0.880250115398141,0.8835067633372826,3,0.741267176488162,0.013003827056180532,0.727238728443798,0.7529183717424079,3,0.9018858834056026,0.0017629373685860243,0.899958703283089,0.9034173033243857,3,0.8136800002767531,0.00754863885631892,0.8058107143679352,0.8208608260736845,3,276.87724288304645,111.43232848953284,193.1506860256195,403.35471391677856,3,25.633328119913738,13.170523001705874,10.63180136680603,35.29703450202942,3
CICIDS,Fusion_Level_Comparison,feature_level_X_plus_lunar,recall_oriented,0.9602322004938033,0.000362386763202595,0.9599806852806957,0.960647577228396,3,0.881812660698968,0.0016323049499600078,0.880250115398141,0.8835067633372826,3,0.7016702916618889,0.06544992878741725,0.6268571042679633,0.7483469135275799,3,0.9249260100488678,0.02906326746647121,0.9055337600660748,0.9583419368160231,3,0.7959239029863481,0.03320830809275218,0.7579407201763697,0.8194707215098218,3,276.87724288304645,111.43232848953284,193.1506860256195,403.35471391677856,3,25.633328119913738,13.170523001705874,10.63180136680603,35.29703450202942,3
CICIDS,Fusion_Level_Comparison,feature_level_X_plus_lunar,standard,0.9602322004938033,0.000362386763202595,0.9599806852806957,0.960647577228396,3,0.881812660698968,0.0016323049499600078,0.880250115398141,0.8835067633372826,3,0.794083310377761,0.0012901016514490962,0.7926805337519623,0.7952188940092166,3,0.8427627503613463,0.011011597461055928,0.8340904398100351,0.855151765434648,3,0.8176807670941136,0.005786411680840441,0.8128584364624207,0.824097104765695,3,276.87724288304645,111.43232848953284,193.1506860256195,403.35471391677856,3,25.633328119913738,13.170523001705874,10.63180136680603,35.29703450202942,3
CICIDS,Fusion_Level_Comparison,feature_level_X_plus_lunar_plus_baseline,operational,0.9602032587458554,0.00039585555863611883,0.9599630171205094,0.9606601503921697,3,0.881647928121735,0.0018979036119359859,0.8797994094467609,0.8835916344423476,3,0.741139494549614,0.012336587856186375,0.7280216351154566,0.752508073196986,3,0.9020063321632596,0.0013503905401770907,0.9005781540367541,0.9032624406359694,3,0.8136573355560354,0.007186046082794627,0.8062294100029949,0.8205742188417025,3,276.87724288304645,111.43232848953284,193.1506860256195,403.35471391677856,3,25.633328119913738,13.170523001705874,10.63180136680603,35.29703450202942,3
CICIDS,Fusion_Level_Comparison,feature_level_X_plus_lunar_plus_baseline,recall_oriented,0.9602032587458554,0.00039585555863611883,0.9599630171205094,0.9606601503921697,3,0.881647928121735,0.0018979036119359859,0.8797994094467609,0.8835916344423476,3,0.70142300794868,0.06452830509221623,0.6275073571694347,0.7465208324466953,3,0.9246851125335537,0.0286527130434854,0.905482139169936,0.9576192442700805,3,0.7957303977401312,0.032738910896768,0.7581894349647491,0.8183535888404209,3,276.87724288304645,111.43232848953284,193.1506860256195,403.35471391677856,3,25.633328119913738,13.170523001705874,10.63180136680603,35.29703450202942,3
CICIDS,Fusion_Level_Comparison,feature_level_X_plus_lunar_plus_baseline,standard,0.9602032587458554,0.00039585555863611883,0.9599630171205094,0.9606601503921697,3,0.881647928121735,0.0018979036119359859,0.8797994094467609,0.8835916344423476,3,0.7938080057637965,0.001083984818859813,0.7927026629395322,0.7948692890300513,3,0.8424358180191341,0.009685534710390081,0.8344001651868677,0.8531901713813752,3,0.8173824394905727,0.0047568379195693684,0.8130171264743606,0.822452229299363,3,276.87724288304645,111.43232848953284,193.1506860256195,403.35471391677856,3,25.633328119913738,13.170523001705874,10.63180136680603,35.29703450202942,3
CICIDS,Fusion_Level_Comparison,lunar_self_ensemble,operational,0.7940939411783027,0.004009702110650966,0.7915203284192457,0.7987139290771867,3,0.5505927516898893,0.006454113193442556,0.5462497707546047,0.5580091887311952,3,0.24215,0.0,0.24215,0.24215,3,1.0,0.0,1.0,1.0,3,0.3898884997786097,0.0,0.3898884997786097,0.3898884997786097,3,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,3
CICIDS,Fusion_Level_Comparison,lunar_self_ensemble,recall_oriented,0.7940939411783027,0.004009702110650966,0.7915203284192457,0.7987139290771867,3,0.5505927516898893,0.006454113193442556,0.5462497707546047,0.5580091887311952,3,0.6575341475233779,0.03985695566786612,0.611523178807947,0.6814451612903226,3,0.6930793585243307,0.01899321643297541,0.6815506917200083,0.7150010324179228,3,0.673960283258865,0.012761299805118965,0.659226119651611,0.6814979224198002,3,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,3
CICIDS,Fusion_Level_Comparison,lunar_self_ensemble,standard,0.7940939411783027,0.004009702110650966,0.7915203284192457,0.7987139290771867,3,0.5505927516898893,0.006454113193442556,0.5462497707546047,0.5580091887311952,3,0.6825508798019823,0.0035993524568759946,0.679634102471864,0.6865733756437601,3,0.6818432101314613,0.0007414984316338126,0.6812925872393145,0.682686351435061,3,0.6821925060169605,0.0015081433703156557,0.681156807705184,0.6839227879258971,3,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,3
CICIDS,Fusion_Level_Comparison,score_level,operational,0.8942887839788863,0.0036815368957852897,0.8920303166999365,0.8985370251652363,3,0.6825503754950636,0.01606567610182979,0.6716590699481557,0.7010014327690252,3,0.5777856752572572,0.02964757956074706,0.5494639834493136,0.6086015595479372,3,0.9070307660540987,0.006720239752353852,0.901662192855668,0.9145674168903573,3,0.7056697728054763,0.0237257236995236,0.6837383469204665,0.7308541138130892,3,276.87724288304645,111.43232848953284,193.1506860256195,403.35471391677856,3,25.633328119913738,13.170523001705874,10.63180136680603,35.29703450202942,3
CICIDS,Fusion_Level_Comparison,score_level,recall_oriented,0.8942887839788863,0.0036815368957852897,0.8920303166999365,0.8985370251652363,3,0.6825503754950636,0.01606567610182979,0.6716590699481557,0.7010014327690252,3,0.6502986875099509,0.03639428717114204,0.6086015595479372,0.6756811547194291,3,0.878449996558607,0.03127886975333329,0.8602622341523849,0.9145674168903573,3,0.7463303575163494,0.01369468382905354,0.7308541138130892,0.7568807339449541,3,276.87724288304645,111.43232848953284,193.1506860256195,403.35471391677856,3,25.633328119913738,13.170523001705874,10.63180136680603,35.29703450202942,3
CICIDS,Fusion_Level_Comparison,score_level,standard,0.8942887839788863,0.0036815368957852897,0.8920303166999365,0.8985370251652363,3,0.6825503754950636,0.01606567610182979,0.6716590699481557,0.7010014327690252,3,0.6964587161458912,0.04571296663687679,0.6437359539862111,0.7250355162458183,3,0.8402677403813064,0.028817424025832386,0.8166941978112741,0.8723931447449927,3,0.7603819613663529,0.017059718998493702,0.7408219178082192,0.7721837482926361,3,276.87724288304645,111.43232848953284,193.1506860256195,403.35471391677856,3,25.633328119913738,13.170523001705874,10.63180136680603,35.29703450202942,3
CICIDS,IsolationForest,none,standard,0.8189434551008867,0.009371427513716713,0.8105224989830783,0.8290394473421971,3,0.6081768062818623,0.009832741599140053,0.5968821162813724,0.6148267931424369,3,0.7117129242505644,0.20049870835704525,0.4805783648696894,0.838784274859597,3,0.5011356597150526,0.16814287264919703,0.3931963658889118,0.6948688829238076,3,0.5513452815294072,0.016409490564151925,0.5354092714300777,0.5681904520704065,3,0.5522730350494385,0.07524268603199913,0.48575377464294434,0.6339356899261475,3,1.046698808670044,0.1536578372413103,0.8836503028869629,1.1888210773468018,3
CICIDS,LOF,none,standard,0.8480622680808833,0.008241310525199691,0.8420663267620639,0.857459903961906,3,0.5428309761908784,0.03938771508861561,0.4990640952580394,0.5754259618287463,3,0.5832022877781643,0.00505068956934982,0.5774056889247529,0.5866565066463466,3,0.7664326519375043,0.06919985380884634,0.715362378690894,0.8451889324798678,3,0.6615474661573569,0.026265337102022866,0.644648090431223,0.6918071576456669,3,7.352704842885335,4.970270263917643,1.645322322845459,10.728818416595459,3,14.176683108011881,9.451807560765026,3.281114101409912,20.173647165298462,3
CICIDS,LUNAR,none,operational,0.8694203321203836,0.0035910931479553867,0.8667508785394951,0.8735030514839444,3,0.7431637861228108,0.012565468344342535,0.7342434744714506,0.7575341399659186,3,0.4089101888084363,0.0337247472628809,0.3699990052720581,0.4297068341899867,3,0.9415651455709271,0.016005141885574108,0.9321701424736734,0.9600454263886021,3,0.5693926407346609,0.030553236023104117,0.5341413329121013,0.5882467913219103,3,224.76767007509866,80.42828102975767,165.36441087722778,316.292822599411,3,8.400204499562582,1.294846190240221,7.596139430999756,9.893903732299805,3
CICIDS,LUNAR,none,recall_oriented,0.8694203321203836,0.0035910931479553867,0.8667508785394951,0.8735030514839444,3,0.7431637861228108,0.012565468344342535,0.7342434744714506,0.7575341399659186,3,0.38624164641896264,0.059979704050662476,0.3169986764855601,0.4221371934353679,3,0.951786083006401,0.010908510379411328,0.9453850918851952,0.9643815816642577,3,0.5473557722997934,0.06080860418929891,0.4771537302377851,0.5836573395372554,3,224.76767007509866,80.42828102975767,165.36441087722778,316.292822599411,3,8.400204499562582,1.294846190240221,7.596139430999756,9.893903732299805,3
CICIDS,LUNAR,none,standard,0.8694203321203836,0.0035910931479553867,0.8667508785394951,0.8735030514839444,3,0.7431637861228108,0.012565468344342535,0.7342434744714506,0.7575341399659186,3,0.6704467677862934,0.019802674991134823,0.6562776957163958,0.6930739543131323,3,0.6869020579530595,0.0010532855628607174,0.6859900887879413,0.6880549246334916,3,0.6784679295458647,0.009635412704743194,0.6717907363540144,0.6895138276345146,3,224.76767007509866,80.42828102975767,165.36441087722778,316.292822599411,3,8.400204499562582,1.294846190240221,7.596139430999756,9.893903732299805,3
CICIDS,LUNAR_Epochs_v2,none,operational,0.865546664149894,0.0041111928438315425,0.8610568134876162,0.8770853580211067,24,0.7334861830703049,0.010494067497045489,0.7242706454026269,0.7619490671684759,24,0.40837876759005903,0.05118763387943437,0.2427642052220565,0.4287545700584018,24,0.9315786530387501,0.025058052826911825,0.900165186867644,0.9997418955193063,24,0.5650899127530701,0.05381863317321569,0.39066455536616607,0.5873743779880964,24,131.37043712536493,91.40652122681263,22.324023246765137,315.30710887908936,24,8.544812669356665,1.0366569862338821,7.487494468688965,9.833852529525757,24
CICIDS,LUNAR_Epochs_v2,none,recall_oriented,0.865546664149894,0.0041111928438315425,0.8610568134876162,0.8770853580211067,24,0.7334861830703049,0.010494067497045489,0.7242706454026269,0.7619490671684759,24,0.40012092194715815,0.048551343684807756,0.24316315511915823,0.42556786183593015,24,0.9486070961525225,0.016094637119864374,0.9361965723724964,0.9996902746231675,24,0.5605316775147859,0.05232610850667956,0.39117700527198174,0.5851455120345873,24,131.37043712536493,91.40652122681263,22.324023246765137,315.30710887908936,24,8.544812669356665,1.0366569862338821,7.487494468688965,9.833852529525757,24
CICIDS,LUNAR_Epochs_v2,none,standard,0.865546664149894,0.0041111928438315425,0.8610568134876162,0.8770853580211067,24,0.7334861830703049,0.010494067497045489,0.7242706454026269,0.7619490671684759,24,0.6481124999206522,0.014715819785298623,0.6310107486328493,0.6931561531593046,24,0.6938966893798609,0.012794682887749398,0.6812409663431758,0.7333780714433202,24,0.6700999331425782,0.010179912722957343,0.6596195545042381,0.6971563167063326,24,131.37043712536493,91.40652122681263,22.324023246765137,315.30710887908936,24,8.544812669356665,1.0366569862338821,7.487494468688965,9.833852529525757,24
CICIDS,LUNAR_Fusion_v2,rank_mean,operational,0.8292333672139242,0.028351939818007245,0.7937121347427383,0.8557564641983662,15,0.5408195308072792,0.1071415405860373,0.38909593564716105,0.6888776777360133,15,0.2439081891809033,0.11200241750743004,0.10910606470217175,0.4083423793796337,15,0.9511356597150527,0.03067058176915753,0.901455709271113,1.0,15,0.3749802657981933,0.1379615461932975,0.19674595275334647,0.5664110808805343,15,269.469752407074,54.06393536895264,213.9159586429596,336.718866109848,15,9.707025527954102,1.0059550760647684,8.252798557281494,10.963999032974243,15
CICIDS,LUNAR_Fusion_v2,rank_mean,recall_oriented,0.8292333672139242,0.028351939818007245,0.7937121347427383,0.8557564641983662,15,0.5408195308072792,0.1071415405860373,0.38909593564716105,0.6888776777360133,15,0.23945616683088006,0.11126504173094527,0.10829122132283887,0.40427222173183863,15,0.9727476082318122,0.023199201519238415,0.9376419574643816,1.0,15,0.3717384313299282,0.1401746528010673,0.19542015535155857,0.5664110808805343,15,269.469752407074,54.06393536895264,213.9159586429596,336.718866109848,15,9.707025527954102,1.0059550760647684,8.252798557281494,10.963999032974243,15
CICIDS,LUNAR_Fusion_v2,rank_mean,standard,0.8292333672139242,0.028351939818007245,0.7937121347427383,0.8557564641983662,15,0.5408195308072792,0.1071415405860373,0.38909593564716105,0.6888776777360133,15,0.42272063395474174,0.22219108320468298,0.16240296738174448,0.8662342926631537,15,0.6851882442012527,0.19827651087295858,0.4412554201940946,0.8769357836052034,15,0.4621831272758321,0.12280862786800552,0.2740530425243596,0.628129500660919,15,269.469752407074,54.06393536895264,213.9159586429596,336.718866109848,15,9.707025527954102,1.0059550760647684,8.252798557281494,10.963999032974243,15
CICIDS,LUNAR_Fusion_v2,stacking_lr,operational,0.8607269057057193,0.002595287124164843,0.8569336433661354,0.8638004963016933,9,0.5615062047150395,0.1049961179569707,0.42360023226003024,0.6937261049124818,9,0.3089530970902009,0.12297191494914136,0.17054687215360512,0.46201875744857246,9,0.939764149861197,0.020548479600342926,0.9195746438158167,0.9665496593020855,9,0.4527739416087518,0.13910996130369774,0.2899349643852586,0.6152492668621701,9,252.38009730974832,62.84363256010664,179.45792961120605,334.1630291938782,9,9.182218922509087,0.8750452317385435,8.158864974975586,10.774912595748901,9
CICIDS,LUNAR_Fusion_v2,stacking_lr,recall_oriented,0.8607269057057193,0.002595287124164843,0.8569336433661354,0.8638004963016933,9,0.5615062047150395,0.1049961179569707,0.42360023226003024,0.6937261049124818,9,0.28648769191894596,0.11731594593212269,0.1535338155056465,0.4359427380628794,9,0.9972755638148989,0.003070443032634038,0.9929795581251291,0.9993805492463349,9,0.43365282061571075,0.14121163238936238,0.2661753787774631,0.6059823677581864,9,252.38009730974832,62.84363256010664,179.45792961120605,334.1630291938782,9,9.182218922509087,0.8750452317385435,8.158864974975586,10.774912595748901,9
CICIDS,LUNAR_Fusion_v2,stacking_lr,standard,0.8607269057057193,0.002595287124164843,0.8569336433661354,0.8638004963016933,9,0.5615062047150395,0.1049961179569707,0.42360023226003024,0.6937261049124818,9,0.28829985888506054,0.11981243842001414,0.1535338155056465,0.45109756391412253,9,0.9942643448734714,0.010800167402307699,0.9663947966136692,0.9993805492463349,9,0.434821777267552,0.14260168785891883,0.2661753787774631,0.6150838631248665,9,252.38009730974832,62.84363256010664,179.45792961120605,334.1630291938782,9,9.182218922509087,0.8750452317385435,8.158864974975586,10.774912595748901,9
CICIDS,LUNAR_Fusion_v2,weighted,operational,0.809820119585015,0.0016806398873249477,0.8083380086282811,0.8116460993763248,3,0.5530209500123665,0.10591489935362466,0.4471546117367408,0.658984343741176,3,0.23420136326364474,0.11889797479505736,0.12345777494150181,0.35984848484848486,3,0.9568965517241379,0.0015902252530197506,0.9557092711129466,0.9587032830889944,3,0.3661351850063747,0.15230492164252174,0.21874631928576477,0.5229210184610174,3,236.8892116546631,1.1525089617406874,235.7915506362915,238.08968019485474,3,10.895084937413534,0.696006214310441,10.124940395355225,11.479111194610596,3
CICIDS,LUNAR_Fusion_v2,weighted,recall_oriented,0.809820119585015,0.0016806398873249477,0.8083380086282811,0.8116460993763248,3,0.5530209500123665,0.10591489935362466,0.4471546117367408,0.658984343741176,3,0.23345833629977808,0.11904508593132974,0.12261850327693949,0.3592886998059412,3,0.9957498795512424,0.0015506330639969408,0.9939603551517654,0.9966962626471195,3,0.368180329751369,0.15494423569424556,0.21837182474156847,0.5277945288087276,3,236.8892116546631,1.1525089617406874,235.7915506362915,238.08968019485474,3,10.895084937413534,0.696006214310441,10.124940395355225,11.479111194610596,3
CICIDS,LUNAR_Fusion_v2,weighted,standard,0.809820119585015,0.0016806398873249477,0.8083380086282811,0.8116460993763248,3,0.5530209500123665,0.10591489935362466,0.4471546117367408,0.658984343741176,3,0.6927510803678246,0.14045547820857923,0.5486428056689887,0.82924391130498,3,0.47203868125817333,0.0012690064056364702,0.47104067726615734,0.4734668593846789,3,0.557669246845843,0.0472201324400025,0.5072174106151455,0.6008032657361074,3,236.8892116546631,1.1525089617406874,235.7915506362915,238.08968019485474,3,10.895084937413534,0.696006214310441,10.124940395355225,11.479111194610596,3
