number,value,datetime_start,datetime_complete,duration,params_epsilon,params_k,params_lr,params_n_epochs,params_proportion,params_samples,params_wd,state
15,0.7640940208340175,2026-08-31 21:50:40.159189,2026-08-31 21:51:31.759456,0 days 00:00:51.600267,0.24521089146256206,53,0.08704611611528167,150,1,UNIFORM,0.0004459676170311214,COMPLETE
16,0.8539222748229814,2026-08-31 21:51:31.816214,2026-08-31 21:55:02.267391,0 days 00:03:30.451177,0.42494532941519064,102,0.0029498220925246376,300,1,UNIFORM,0.0034315573892960568,COMPLETE
17,0.8513241905185135,2026-08-31 21:55:02.350478,2026-08-31 21:56:14.550333,0 days 00:01:12.199855,0.36350508509418233,41,0.0006478682699184306,200,1,UNIFORM,0.0003999587569548971,COMPLETE
18,0.8514461862044674,2026-08-31 21:56:14.614333,2026-08-31 21:57:33.349448,0 days 00:01:18.735115,0.07751826811584853,91,0.00012117619096126234,125,1,UNIFORM,0.01149593818646452,COMPLETE
19,0.8590610025351189,2026-08-31 21:57:33.417681,2026-08-31 21:58:41.977951,0 days 00:01:08.560270,0.21869052104921288,49,0.011292176399678014,200,1,UNIFORM,0.0014941409188567551,COMPLETE
20,0.6897336392206141,2026-08-31 21:58:42.049684,2026-08-31 22:03:24.792699,0 days 00:04:42.743015,0.011903816938078626,146,0.03450799875972931,225,2,MIXED,0.0003551504441423686,COMPLETE
21,0.8507472084405273,2026-08-31 22:03:24.887924,2026-08-31 22:04:37.799245,0 days 00:01:12.911321,0.09831855376357751,105,0.0316576030047132,100,1,SUBSPACE,0.0006297412723143088,COMPLETE
22,0.6285152655805215,2026-08-31 22:04:37.867736,2026-08-31 22:05:14.750929,0 days 00:00:36.883193,0.1959211175635024,106,0.052545551571502154,50,1,SUBSPACE,0.0015110447011142394,COMPLETE
23,0.8372654742673107,2026-08-31 22:05:14.813424,2026-08-31 22:05:54.273913,0 days 00:00:39.460489,0.3362222019149999,61,0.01702422300720674,100,1,SUBSPACE,0.00011491182674773266,COMPLETE
24,0.8508517977941182,2026-08-31 22:05:54.337287,2026-08-31 22:07:43.445195,0 days 00:01:49.107908,0.07949023737358633,113,0.005330783737305291,150,1,UNIFORM,0.007065528248142225,COMPLETE
25,0.8740699531739387,2026-08-31 22:07:43.521382,2026-08-31 22:09:14.027598,0 days 00:01:30.506216,0.2540268608202133,150,0.05931165339267955,100,1,SUBSPACE,0.0008826809851755655,COMPLETE
26,0.7446830844202579,2026-08-31 22:09:14.097809,2026-08-31 22:10:56.624643,0 days 00:01:42.526834,0.29505545586017273,84,0.050586154877924824,175,1,UNIFORM,0.0002037470506219003,COMPLETE
27,0.8608340266855723,2026-08-31 22:10:56.704556,2026-08-31 22:14:44.566965,0 days 00:03:47.862409,0.39053849804369006,138,0.02311834252212591,275,1,UNIFORM,0.0005931053645046017,COMPLETE
28,0.8478604817376545,2026-08-31 22:14:44.637520,2026-08-31 22:15:21.405494,0 days 00:00:36.767974,0.24238466468780168,31,0.007658304061666049,125,1,MIXED,0.002284904393560994,COMPLETE
29,0.6658120409742037,2026-08-31 22:15:21.479715,2026-08-31 22:16:06.376236,0 days 00:00:44.896521,0.47687423155282266,88,0.05928937389818853,50,2,SUBSPACE,0.00020227696655301293,COMPLETE
30,0.8532036203355002,2026-08-31 22:16:06.466920,2026-08-31 22:19:27.852754,0 days 00:03:21.385834,0.44637297070460724,150,0.001915929413288824,225,1,SUBSPACE,0.006861361591246347,COMPLETE
31,0.8556166677589772,2026-08-31 22:19:27.932041,2026-08-31 22:22:54.355378,0 days 00:03:26.423337,0.38684122068470905,119,0.01942311925198187,275,1,UNIFORM,0.0005437242632594234,COMPLETE
32,0.841306921923215,2026-08-31 22:22:54.438529,2026-08-31 22:26:59.674714,0 days 00:04:05.236185,0.32092877427494687,150,0.023277672223090767,275,1,UNIFORM,0.0008430461753381295,COMPLETE
33,0.851263646753772,2026-08-31 22:26:59.756918,2026-08-31 22:28:56.703067,0 days 00:01:56.946149,0.36986929019917364,65,0.02613413448529791,275,1,UNIFORM,0.00028078494830292703,COMPLETE
34,0.754359264580944,2026-08-31 22:28:56.781680,2026-08-31 22:29:45.059017,0 days 00:00:48.277337,0.3003636496595231,93,0.059036003854164465,75,1,UNIFORM,0.0017919874314620795,COMPLETE
35,0.8544220636009222,2026-08-31 22:29:45.122397,2026-08-31 22:32:37.094904,0 days 00:02:51.972507,0.38799209661584216,122,0.000829437034719924,225,1,MIXED,0.0007654886498199147,COMPLETE
36,0.8534821216533109,2026-08-31 22:32:37.172597,2026-08-31 22:34:06.006208,0 days 00:01:28.833611,0.25205347962709873,84,0.006753776410902262,150,1,UNIFORM,0.00016754849327953723,COMPLETE
37,0.8516031459145597,2026-08-31 22:34:06.093011,2026-08-31 22:37:21.759462,0 days 00:03:15.666451,0.35541086962015167,126,0.0029307413023741563,250,1,SUBSPACE,0.0004929578883266359,COMPLETE
38,0.8240477865880728,2026-08-31 22:37:21.828372,2026-08-31 22:37:40.935785,0 days 00:00:19.107413,0.20041376848858228,13,0.04278709463342911,75,1,UNIFORM,0.0010878242212555686,COMPLETE
39,0.5,2026-08-31 22:37:41.011211,2026-08-31 22:38:10.617455,0 days 00:00:29.606244,0.1420792209166037,5,0.09469952989525786,125,1,MIXED,0.004544744074440664,COMPLETE
40,0.8532555366137661,2026-08-31 22:38:10.698819,2026-08-31 22:40:39.520603,0 days 00:02:28.821784,0.44987833285164003,75,0.00017987589612112936,175,2,SUBSPACE,0.7268140057898637,COMPLETE
41,0.8524956366865547,2026-08-31 22:40:39.599975,2026-08-31 22:41:57.033644,0 days 00:01:17.433669,0.17338458734376866,123,0.034050395235489916,100,1,SUBSPACE,0.0009409324750896128,COMPLETE
42,0.8701350625439793,2026-08-31 22:41:57.114550,2026-08-31 22:43:06.073038,0 days 00:01:08.958488,0.13398506295981694,100,0.07408835886353206,100,1,SUBSPACE,0.002085102159668385,COMPLETE
43,0.8510665011198325,2026-08-31 22:43:06.157211,2026-08-31 22:44:36.404725,0 days 00:01:30.247514,0.12160921780824353,106,0.07080912871028336,125,1,SUBSPACE,0.0023488175177985783,COMPLETE
44,0.8417799957649637,2026-08-31 22:44:36.490785,2026-08-31 22:45:39.384409,0 days 00:01:02.893624,0.06336464122081498,134,0.000429714332197753,75,1,SUBSPACE,0.13523534949680766,COMPLETE
45,0.858677079386952,2026-08-31 22:45:39.454889,2026-08-31 22:46:39.309610,0 days 00:00:59.854721,0.0976429027631545,59,0.013786816831856848,150,1,SUBSPACE,0.00029801420179852904,COMPLETE
46,0.8319364120947673,2026-08-31 22:46:39.382667,2026-08-31 22:49:58.284317,0 days 00:03:18.901650,0.263142063726707,97,0.04309528945155883,300,1,UNIFORM,0.02701693684819771,COMPLETE
47,0.8350145327739291,2026-08-31 22:49:58.354349,2026-08-31 22:51:27.276250,0 days 00:01:28.921901,0.04058034382027803,72,0.0824175701187276,200,1,SUBSPACE,0.0005996835179864611,COMPLETE
48,0.6908421955530302,2026-08-31 22:51:27.352225,2026-08-31 22:54:48.416137,0 days 00:03:21.063912,0.21961929676763198,132,0.0745723616970731,250,1,UNIFORM,0.001180773410822424,COMPLETE
49,0.8380922750545613,2026-08-31 22:54:48.503402,2026-08-31 22:55:46.028763,0 days 00:00:57.525361,0.32180424175692424,79,0.02520806278071869,100,1,UNIFORM,0.00015605518302285398,COMPLETE
50,0.8452399205605263,2026-08-31 22:55:46.103363,2026-08-31 22:56:59.546623,0 days 00:01:13.443260,0.40499316767103366,47,0.009879784341541202,225,1,MIXED,0.00511014013171699,COMPLETE
51,0.8640576037595257,2026-08-31 22:56:59.616580,2026-08-31 22:58:12.252931,0 days 00:01:12.636351,0.15625083160354608,112,0.03991440106953185,100,1,SUBSPACE,0.0021041852783546537,COMPLETE
52,0.6518093277053868,2026-08-31 22:58:12.320614,2026-08-31 22:59:41.427517,0 days 00:01:29.106903,0.16175269980058843,110,0.04127032311371767,125,1,SUBSPACE,0.0027730851028271533,COMPLETE
53,0.8102392674446641,2026-08-31 22:59:41.486931,2026-08-31 23:00:50.248565,0 days 00:01:08.761634,0.1342726333384343,98,0.06325346590743029,100,1,SUBSPACE,0.001976331291947027,COMPLETE
54,0.881730328687558,2026-08-31 23:00:50.312861,2026-08-31 23:01:32.858838,0 days 00:00:42.545977,0.10518538035299191,135,0.019050028016147476,50,1,SUBSPACE,0.001345653269523702,COMPLETE
55,0.8500007038212651,2026-08-31 23:01:32.967285,2026-08-31 23:02:11.625379,0 days 00:00:38.658094,0.1031967248706582,117,0.0010814721720964076,50,1,SUBSPACE,0.0012429223510465445,COMPLETE
56,0.8405458868004149,2026-08-31 23:02:11.765504,2026-08-31 23:03:00.853655,0 days 00:00:49.088151,0.11926484625152595,95,0.02992279186320196,75,1,SUBSPACE,0.00364911353191608,COMPLETE
57,0.7274024560486324,2026-08-31 23:03:00.917359,2026-08-31 23:03:43.132830,0 days 00:00:42.215471,0.18926619583128323,135,0.046695941961878,50,1,SUBSPACE,0.014630097183353266,COMPLETE
58,0.8039834315933408,2026-08-31 23:03:43.221957,2026-08-31 23:04:16.531151,0 days 00:00:33.309194,0.08246925154082718,66,0.09702454031003883,75,1,SUBSPACE,0.001497978934136566,COMPLETE
59,0.8622636920102362,2026-08-31 23:04:16.606036,2026-08-31 23:06:39.913289,0 days 00:02:23.307253,0.14630412769478907,110,0.01640696628705468,200,1,SUBSPACE,0.006457042005530687,COMPLETE
60,0.8514193955885694,2026-08-31 23:06:39.986061,2026-08-31 23:08:36.654010,0 days 00:01:56.667949,0.14958549950130104,84,0.0030010687664297282,200,1,SUBSPACE,0.005881952933293763,COMPLETE
61,0.8523431420791122,2026-08-31 23:08:36.772613,2026-08-31 23:10:43.484271,0 days 00:02:06.711658,0.054663830924323774,114,0.01933248246557964,175,1,SUBSPACE,0.010165384271276393,COMPLETE
62,0.8462766568520179,2026-08-31 23:10:43.563712,2026-08-31 23:13:03.969711,0 days 00:02:20.405999,0.10960267241360563,103,0.01509920174782041,200,1,SUBSPACE,0.0033143392639309525,COMPLETE
63,0.6521086409423273,2026-08-31 23:13:04.051402,2026-08-31 23:15:30.416042,0 days 00:02:26.364640,0.22699044874842947,139,0.03888257561905383,175,1,SUBSPACE,0.0007603894399974752,COMPLETE
64,0.8569853352406638,2026-08-31 23:15:30.481003,2026-08-31 23:17:43.695091,0 days 00:02:13.214088,0.17984455251283915,149,0.011108814172518133,150,1,SUBSPACE,0.017662755521760873,COMPLETE
65,0.853406593306796,2026-08-31 23:17:43.775482,2026-08-31 23:18:55.775726,0 days 00:01:12.000244,0.13112371919987897,111,0.029671787879933683,100,1,SUBSPACE,0.00041425224955927954,COMPLETE
66,0.7482444957014684,2026-08-31 23:18:55.855321,2026-08-31 23:19:48.853127,0 days 00:00:52.997806,0.01591719709521172,21,0.019546113927543726,200,1,SUBSPACE,0.002378374368204123,COMPLETE
67,0.7130746227631538,2026-08-31 23:19:48.922167,2026-08-31 23:22:04.951603,0 days 00:02:16.029436,0.08158081990463091,90,0.05132351486400424,225,1,SUBSPACE,0.00971467117137261,COMPLETE
68,0.8638509981623453,2026-08-31 23:22:05.058558,2026-08-31 23:22:45.925774,0 days 00:00:40.867216,0.157736272500197,129,0.00046462579750704204,50,1,SUBSPACE,0.0014498442522559575,COMPLETE
69,0.8553256036099826,2026-08-31 23:22:45.994633,2026-08-31 23:23:26.774600,0 days 00:00:40.779967,0.16143313331950584,127,0.0006043089254140619,50,1,SUBSPACE,0.0016066610150460015,COMPLETE
70,0.8516137410733896,2026-08-31 23:23:26.837983,2026-08-31 23:23:56.161162,0 days 00:00:29.323179,0.14356212162977144,79,0.0002457826285423477,50,1,SUBSPACE,0.002864433348309081,COMPLETE
71,0.8638715073626516,2026-08-31 23:23:56.303508,2026-08-31 23:24:52.970004,0 days 00:00:56.666496,0.20606585800329025,118,0.0004227386322935643,75,1,SUBSPACE,0.0012254821467559058,COMPLETE
72,0.8595635914621788,2026-08-31 23:24:53.053666,2026-08-31 23:25:46.611009,0 days 00:00:53.557343,0.19409897483357555,103,0.0003695390476644841,75,1,SUBSPACE,0.0007269037383336489,COMPLETE
73,0.8588132271779144,2026-08-31 23:25:46.680046,2026-08-31 23:26:24.700752,0 days 00:00:38.020706,0.21154372897720344,116,0.0005582894342523528,50,1,SUBSPACE,0.0013146081231007888,COMPLETE
74,0.8566104936572081,2026-08-31 23:26:24.780118,2026-08-31 23:27:25.306828,0 days 00:01:00.526710,0.12788671066505494,129,0.00017658932945022068,75,1,SUBSPACE,0.0019747679250582393,COMPLETE
75,0.8530256973468663,2026-08-31 23:27:25.368234,2026-08-31 23:28:27.102771,0 days 00:01:01.734537,0.17898963690835942,89,0.00045537620472743483,100,1,SUBSPACE,0.004225808429532971,COMPLETE
76,0.856723483458157,2026-08-31 23:28:27.179039,2026-08-31 23:29:01.842859,0 days 00:00:34.663820,0.23268268198867215,98,0.0008404919543480692,50,1,SUBSPACE,0.0009858428505080596,COMPLETE
77,0.862984616888895,2026-08-31 23:29:01.906077,2026-08-31 23:30:09.641546,0 days 00:01:07.735469,0.20972163813108077,150,0.0002900436053184523,75,1,MIXED,0.007897273094049135,COMPLETE
78,0.86068766213431,2026-08-31 23:30:09.713000,2026-08-31 23:31:17.429675,0 days 00:01:07.716675,0.27140903313483494,150,0.0002590554235273337,75,1,MIXED,0.007382881737515788,COMPLETE
79,0.8636732265331233,2026-08-31 23:31:17.513793,2026-08-31 23:32:20.640477,0 days 00:01:03.126684,0.20134659955730488,136,0.00014029377911105374,75,1,MIXED,0.01640590625218366,COMPLETE
80,0.861046610979521,2026-08-31 23:32:20.757883,2026-08-31 23:33:44.686562,0 days 00:01:23.928679,0.2031543317734989,135,0.00011744009545060006,100,1,MIXED,0.02552045215839424,COMPLETE
81,0.8626607077475285,2026-08-31 23:33:44.767337,2026-08-31 23:34:51.346457,0 days 00:01:06.579120,0.16898998179536434,123,0.00017307524025726077,75,1,MIXED,0.05739200957318368,COMPLETE
82,0.8610872509816037,2026-08-31 23:34:51.416096,2026-08-31 23:35:57.816681,0 days 00:01:06.400585,0.1644505536345967,124,0.0001599327513351805,75,1,MIXED,0.07070075258153925,COMPLETE
83,0.8621889961404863,2026-08-31 23:35:57.899360,2026-08-31 23:37:09.281713,0 days 00:01:11.382353,0.23888990313628436,137,0.00022666496768592492,75,1,MIXED,0.03841817087287832,COMPLETE
84,0.8600289459739229,2026-08-31 23:37:09.360625,2026-08-31 23:38:14.331850,0 days 00:01:04.971225,0.2064803365210576,121,0.00014659289734606613,75,1,MIXED,0.19551373205334646,COMPLETE
85,0.8566737618913631,2026-08-31 23:38:14.410314,2026-08-31 23:38:38.703205,0 days 00:00:24.292891,0.25586241667202814,8,0.00030443798768361134,100,1,MIXED,0.04189271002401602,COMPLETE
86,0.8667143398360868,2026-08-31 23:38:38.766889,2026-08-31 23:39:22.536443,0 days 00:00:43.769554,0.1903694800538036,140,0.0002043935119568399,50,1,MIXED,0.10561266077367715,COMPLETE
87,0.839229286956406,2026-08-31 23:39:22.616049,2026-08-31 23:40:08.235903,0 days 00:00:45.619854,0.18602120485561527,148,0.00010046208587039433,50,1,MIXED,0.24303523905735902,COMPLETE
88,0.8592673810931812,2026-08-31 23:40:08.331227,2026-08-31 23:40:45.480418,0 days 00:00:37.149191,0.22424745585452693,106,0.0002941825291009575,50,1,MIXED,0.6319121970703383,COMPLETE
89,0.8654233197326812,2026-08-31 23:40:45.558611,2026-08-31 23:42:47.504925,0 days 00:02:01.946314,0.21541537280179854,138,0.00020984773992192282,100,2,MIXED,0.001762185465338186,COMPLETE
90,0.8640778859207141,2026-08-31 23:42:47.613230,2026-08-31 23:44:50.663800,0 days 00:02:03.050570,0.15678556644553682,139,0.00022075215397412826,100,2,MIXED,0.002337458388996727,COMPLETE
91,0.8662052424543171,2026-08-31 23:44:50.741523,2026-08-31 23:46:52.235273,0 days 00:02:01.493750,0.1597303974406364,136,0.00021932801706993398,100,2,MIXED,0.0020826963015341056,COMPLETE
92,0.8512832477976069,2026-08-31 23:46:52.314109,2026-08-31 23:49:04.089793,0 days 00:02:11.775684,0.15467344200653693,114,0.00021204016945502912,125,2,MIXED,0.001779428658348694,COMPLETE
93,0.8547565679011186,2026-08-31 23:49:04.158334,2026-08-31 23:51:02.399192,0 days 00:01:58.240858,0.13833292483439744,132,0.00021016312732554786,100,2,MIXED,0.002532266083112257,COMPLETE
94,0.8481662277495988,2026-08-31 23:51:02.524070,2026-08-31 23:52:46.015756,0 days 00:01:43.491686,0.0914944832675665,102,0.0003648666111253658,100,2,MIXED,0.0012549121123047445,COMPLETE
95,0.8526265625778082,2026-08-31 23:52:46.094967,2026-08-31 23:54:36.439337,0 days 00:01:50.344370,0.11304983561986846,121,0.0004655291788414637,100,2,MIXED,0.0010273852830498956,COMPLETE
96,0.862162583923118,2026-08-31 23:54:36.508022,2026-08-31 23:57:08.692948,0 days 00:02:32.184926,0.2837974594561837,139,0.00012784545230869247,125,2,MIXED,0.0020181989425081073,COMPLETE
97,0.8419493669468279,2026-08-31 23:57:08.772738,2026-08-31 23:58:41.371334,0 days 00:01:32.598596,0.1736435265211123,95,0.0015037706355769925,100,2,MIXED,0.0015395440657503747,COMPLETE
98,0.704058899396091,2026-08-31 23:58:41.462717,2026-08-31 23:59:40.586294,0 days 00:00:59.123577,0.1895520322429454,29,0.06901514134858101,125,2,SUBSPACE,0.0006861572760165789,COMPLETE
99,0.839310945359101,2026-08-31 23:59:40.658555,2026-09-01 00:01:24.358402,0 days 00:01:43.699847,0.15593592891988284,111,0.08376003591991832,100,2,MIXED,0.003078134849752922,COMPLETE
100,0.8557128566652101,2026-09-01 00:01:24.429563,2026-09-01 00:02:08.133851,0 days 00:00:43.704288,0.12678524982384845,83,0.00037173023569615944,50,2,SUBSPACE,0.0036764926642163967,COMPLETE
101,0.863270080739651,2026-09-01 00:02:08.237293,2026-09-01 00:04:10.677223,0 days 00:02:02.439930,0.21639470569508154,139,0.00020597925874483284,100,2,MIXED,0.0008579628154067683,COMPLETE
102,0.8631119858339699,2026-09-01 00:04:10.760393,2026-09-01 00:05:40.625264,0 days 00:01:29.864871,0.1981342914427896,133,0.00014315365400803423,75,2,MIXED,0.004932805536640703,COMPLETE
103,0.867558244236877,2026-09-01 00:05:40.710098,2026-09-01 00:06:35.215674,0 days 00:00:54.505576,0.18094197428919945,116,0.00012196829548884386,50,2,MIXED,0.0004927268471045493,COMPLETE
104,0.8381146005678097,2026-09-01 00:06:35.405708,2026-09-01 00:07:31.030857,0 days 00:00:55.625149,0.17897906466987787,118,0.00011532313461190549,50,2,MIXED,0.00031943415147739037,COMPLETE
105,0.848817602978511,2026-09-01 00:07:31.127671,2026-09-01 00:08:29.871441,0 days 00:00:58.743770,0.1470053514265436,127,0.00019265167629612949,50,2,MIXED,0.0013958115279822287,COMPLETE
106,0.858452613379173,2026-09-01 00:08:29.939985,2026-09-01 00:09:22.193150,0 days 00:00:52.253165,0.16615679967727245,101,0.000260837973736567,50,2,SUBSPACE,0.0005805069104287818,COMPLETE
107,0.534858148229602,2026-09-01 00:09:22.270319,2026-09-01 00:11:28.712245,0 days 00:02:06.441926,0.2452576564418239,109,0.05875045853354844,125,2,SUBSPACE,0.0011027680308535524,COMPLETE
108,0.8513795123835459,2026-09-01 00:11:28.794762,2026-09-01 00:13:21.750576,0 days 00:01:52.955814,0.11831367744280932,92,0.0040137113666980145,125,2,MIXED,0.00021517699385697401,COMPLETE
109,0.868516954751558,2026-09-01 00:13:21.813838,2026-09-01 00:14:56.572150,0 days 00:01:34.758312,0.18702293379891952,143,0.00033338000033058076,75,2,SUBSPACE,0.0003811567150482524,COMPLETE
110,0.8668103017032021,2026-09-01 00:14:56.726676,2026-09-01 00:16:31.752712,0 days 00:01:35.026036,0.18585286858616853,144,0.00022807916105303116,75,2,SUBSPACE,0.0004175647183596787,COMPLETE
111,0.8646913456169569,2026-09-01 00:16:31.828108,2026-09-01 00:18:05.600895,0 days 00:01:33.772787,0.18880086205092186,141,0.0003245258992264308,75,2,SUBSPACE,0.00044850098006781673,COMPLETE
112,0.8660823386118919,2026-09-01 00:18:05.683408,2026-09-01 00:20:07.042439,0 days 00:02:01.359031,0.18250419738196477,138,0.0002387423626089997,100,2,SUBSPACE,0.00048095908783573656,COMPLETE
113,0.8548691793035378,2026-09-01 00:20:07.119904,2026-09-01 00:22:12.022810,0 days 00:02:04.902906,0.18481594726848477,142,0.00023467568334125855,100,2,SUBSPACE,0.000454078926231083,COMPLETE
114,0.8688641732423502,2026-09-01 00:22:12.106868,2026-09-01 00:23:46.844226,0 days 00:01:34.737358,0.2290141832959403,143,0.0002755340851105941,75,2,SUBSPACE,0.00037430750923245383,COMPLETE
115,0.8650899506280734,2026-09-01 00:23:46.912938,2026-09-01 00:25:24.486238,0 days 00:01:37.573300,0.23116617054157992,148,0.00016101788769777546,75,2,SUBSPACE,0.0002311324362508591,COMPLETE
116,0.8657071186299067,2026-09-01 00:25:24.588880,2026-09-01 00:27:02.902747,0 days 00:01:38.313867,0.23468627855604574,150,0.00016425275126807652,75,2,SUBSPACE,0.0003657097117356658,COMPLETE
117,0.8626985476004917,2026-09-01 00:27:02.989949,2026-09-01 00:28:28.907711,0 days 00:01:25.917762,0.2644300566832737,126,0.0002728879302968162,75,2,SUBSPACE,0.000345414478885882,COMPLETE
118,0.8658919284717799,2026-09-01 00:28:29.030747,2026-09-01 00:29:57.550322,0 days 00:01:28.519575,0.21527836188072286,130,0.00018149640284275537,75,2,SUBSPACE,0.0002692756397442874,COMPLETE
119,0.8636446952839889,2026-09-01 00:29:57.632568,2026-09-01 00:31:24.634544,0 days 00:01:27.001976,0.2500455366089436,128,0.00017726051674168971,75,2,SUBSPACE,0.0001604768091801598,COMPLETE
120,0.829217770018758,2026-09-01 00:31:24.714093,2026-09-01 00:32:30.503115,0 days 00:01:05.789022,0.29889868347657045,150,0.00012547338497453418,50,2,SUBSPACE,0.00010178379656367513,COMPLETE
121,0.8647835234987759,2026-09-01 00:32:30.580666,2026-09-01 00:33:53.909721,0 days 00:01:23.329055,0.22073647724462203,120,0.00019316538357540484,75,2,SUBSPACE,0.0003834632347828347,COMPLETE
122,0.8624329875123944,2026-09-01 00:33:54.009471,2026-09-01 00:35:52.109007,0 days 00:01:58.099536,0.2167863125909641,132,0.00015403724475929683,100,2,SUBSPACE,0.00025972325942102216,COMPLETE
123,0.8648966646591363,2026-09-01 00:35:52.195400,2026-09-01 00:37:26.273319,0 days 00:01:34.077919,0.23666260278368115,141,0.00024341158994940112,75,2,SUBSPACE,0.0005656562439007903,COMPLETE
124,0.8520879501107269,2026-09-01 00:37:26.376793,2026-09-01 00:39:13.142830,0 days 00:01:46.766037,0.19810455722633166,116,0.00013637209906536393,100,2,SUBSPACE,0.00028576672738059517,COMPLETE
125,0.8585460778159927,2026-09-01 00:39:13.207459,2026-09-01 00:40:07.595728,0 days 00:00:54.388269,0.22837595094819987,106,0.0003471617623105161,50,2,SUBSPACE,0.0005055851415642513,COMPLETE
126,0.8481362585860518,2026-09-01 00:40:07.674249,2026-09-01 00:41:34.786291,0 days 00:01:27.112042,0.25824293315990887,128,0.00010149421485691054,75,2,SUBSPACE,0.000182917404823835,COMPLETE
127,0.8434873299306729,2026-09-01 00:41:34.865630,2026-09-01 00:42:41.118282,0 days 00:01:06.252652,0.20859029846770613,150,0.00017935369925085122,50,2,SUBSPACE,0.00035740824158313135,COMPLETE
128,0.8466058635727995,2026-09-01 00:42:41.222465,2026-09-01 00:44:14.249292,0 days 00:01:33.026827,0.2702520314780279,139,0.00011323545823174544,75,2,SUBSPACE,0.0008058201129711312,COMPLETE
129,0.865001329692433,2026-09-01 00:44:14.328805,2026-09-01 00:46:03.496122,0 days 00:01:49.167317,0.24152819376116302,119,0.00028302276047693676,100,2,SUBSPACE,0.0006333412572748495,COMPLETE
130,0.8599228430262136,2026-09-01 00:46:03.583757,2026-09-01 00:47:21.279936,0 days 00:01:17.696179,0.1727504475400509,109,0.0001601159392443408,75,2,SUBSPACE,0.000402760699235213,COMPLETE
131,0.8643399647423385,2026-09-01 00:47:21.416449,2026-09-01 00:48:59.730131,0 days 00:01:38.313682,0.2853445179737086,150,0.00015684990623591438,75,2,SUBSPACE,0.0002264914477285519,COMPLETE
132,0.8652923181617218,2026-09-01 00:48:59.793493,2026-09-01 00:50:28.174411,0 days 00:01:28.380918,0.22159348366625578,130,0.00019453424973294093,75,2,SUBSPACE,0.00012601752370254977,COMPLETE
