number,value,datetime_start,datetime_complete,duration,params_contamination,params_leaf_size,params_metric,params_n_neighbors,params_p,state
15,0.8100933569716372,2026-08-31 21:14:26.595654,2026-08-31 21:14:26.872036,0 days 00:00:00.276382,0.08391253141962048,40,euclidean,40,,COMPLETE
16,0.8328746890888482,2026-08-31 21:14:26.937179,2026-08-31 21:14:27.265480,0 days 00:00:00.328301,0.01996732851921859,60,euclidean,75,,COMPLETE
17,0.7578903283000779,2026-08-31 21:14:27.345730,2026-08-31 21:14:29.233734,0 days 00:00:01.888004,0.10633894196734513,60,manhattan,36,,COMPLETE
18,0.8366741130451985,2026-08-31 21:14:29.304941,2026-08-31 21:14:31.292238,0 days 00:00:01.987297,0.2927858110039949,60,manhattan,71,,COMPLETE
19,0.7493047683815033,2026-08-31 21:14:31.362693,2026-08-31 21:14:33.267694,0 days 00:00:01.905001,0.3235029130222009,50,manhattan,34,,COMPLETE
20,0.8318260710835261,2026-08-31 21:14:33.339206,2026-08-31 21:14:35.314105,0 days 00:00:01.974899,0.33055842887403675,60,manhattan,67,,COMPLETE
21,0.839059537376012,2026-08-31 21:14:35.386266,2026-08-31 21:14:37.392378,0 days 00:00:02.006112,0.4538181498810111,60,manhattan,76,,COMPLETE
22,0.8394325626465253,2026-08-31 21:14:37.459883,2026-08-31 21:14:39.458205,0 days 00:00:01.998322,0.49987378222043244,60,manhattan,79,,COMPLETE
23,0.8145533890810229,2026-08-31 21:14:39.532111,2026-08-31 21:14:41.554261,0 days 00:00:02.022150,0.49138771925845254,50,manhattan,95,,COMPLETE
24,0.7985392605880828,2026-08-31 21:14:41.625705,2026-08-31 21:14:43.566917,0 days 00:00:01.941212,0.4337495462678876,60,manhattan,54,,COMPLETE
25,0.7910703547304583,2026-08-31 21:14:43.635106,2026-08-31 21:14:45.561045,0 days 00:00:01.925939,0.4318813493063667,50,manhattan,50,,COMPLETE
26,0.8351518914401862,2026-08-31 21:14:45.624551,2026-08-31 21:14:47.616891,0 days 00:00:01.992340,0.44187317855707464,60,manhattan,84,,COMPLETE
27,0.8229276512606498,2026-08-31 21:14:47.701587,2026-08-31 21:14:49.660096,0 days 00:00:01.958509,0.38285993900157567,50,manhattan,61,,COMPLETE
28,0.7366259958881702,2026-08-31 21:14:49.731873,2026-08-31 21:14:51.653191,0 days 00:00:01.921318,0.3937699036127871,60,manhattan,31,,COMPLETE
29,0.7897906109032359,2026-08-31 21:14:51.729089,2026-08-31 21:14:53.690359,0 days 00:00:01.961270,0.25122941300466667,40,manhattan,45,,COMPLETE
30,0.8327513311681873,2026-08-31 21:14:53.767686,2026-08-31 21:14:54.112122,0 days 00:00:00.344436,0.4641394293686114,50,minkowski,79,2.0,COMPLETE
31,0.8334652935139011,2026-08-31 21:14:54.189966,2026-08-31 21:14:56.144906,0 days 00:00:01.954940,0.27530445232559075,60,manhattan,68,,COMPLETE
32,0.7985392605880828,2026-08-31 21:14:56.220455,2026-08-31 21:14:58.178386,0 days 00:00:01.957931,0.28905793296367244,60,manhattan,54,,COMPLETE
33,0.8394679807488991,2026-08-31 21:14:58.265054,2026-08-31 21:15:00.258060,0 days 00:00:01.993006,0.4036100065031714,60,manhattan,77,,COMPLETE
34,0.8310585275060162,2026-08-31 21:15:00.329815,2026-08-31 21:15:02.371302,0 days 00:00:02.041487,0.4655926723927226,60,manhattan,88,,COMPLETE
35,0.7883361983147341,2026-08-31 21:15:02.442106,2026-08-31 21:15:04.370290,0 days 00:00:01.928184,0.351513383873604,50,manhattan,44,,COMPLETE
36,0.8370951949289753,2026-08-31 21:15:04.448878,2026-08-31 21:15:04.764492,0 days 00:00:00.315614,0.410778354536436,60,minkowski,62,2.0,COMPLETE
37,0.6865299659093196,2026-08-31 21:15:04.847894,2026-08-31 21:15:06.686785,0 days 00:00:01.838891,0.465789284368534,50,manhattan,19,,COMPLETE
38,0.8121355738360726,2026-08-31 21:15:06.772185,2026-08-31 21:15:08.812815,0 days 00:00:02.040630,0.21003135915951618,60,manhattan,97,,COMPLETE
39,0.722267890720321,2026-08-31 21:15:08.885936,2026-08-31 21:15:10.733344,0 days 00:00:01.847408,0.13447808426823282,60,minkowski,13,1.0,COMPLETE
40,0.8394620777318368,2026-08-31 21:15:10.796901,2026-08-31 21:15:12.792644,0 days 00:00:01.995743,0.4886127004306737,50,manhattan,80,,COMPLETE
41,0.8374747286541984,2026-08-31 21:15:12.868031,2026-08-31 21:15:14.880349,0 days 00:00:02.012318,0.4985805633738086,50,manhattan,82,,COMPLETE
42,0.8394807706192007,2026-08-31 21:15:14.942734,2026-08-31 21:15:16.959110,0 days 00:00:02.016376,0.40853419397259744,50,manhattan,78,,COMPLETE
43,0.7910703547304583,2026-08-31 21:15:17.016007,2026-08-31 21:15:18.953348,0 days 00:00:01.937341,0.4066431252524717,40,manhattan,50,,COMPLETE
44,0.8121797707843339,2026-08-31 21:15:19.028308,2026-08-31 21:15:21.042343,0 days 00:00:02.014035,0.4866867387743007,50,manhattan,100,,COMPLETE
45,0.8361538907466574,2026-08-31 21:15:21.116451,2026-08-31 21:15:21.447540,0 days 00:00:00.331089,0.41290893323880384,40,euclidean,60,,COMPLETE
46,0.8347706927614329,2026-08-31 21:15:21.518966,2026-08-31 21:15:23.508589,0 days 00:00:01.989623,0.3687356949986367,30,manhattan,85,,COMPLETE
47,0.8320864092719144,2026-08-31 21:15:23.578002,2026-08-31 21:15:23.898240,0 days 00:00:00.320238,0.4767618468251367,10,minkowski,70,2.0,COMPLETE
48,0.77105814305311,2026-08-31 21:15:23.964347,2026-08-31 21:15:25.909687,0 days 00:00:01.945340,0.42574980625651704,50,manhattan,39,,COMPLETE
49,0.8126147020542953,2026-08-31 21:15:25.972873,2026-08-31 21:15:26.210108,0 days 00:00:00.237235,0.33768376078133305,30,euclidean,7,,COMPLETE
50,0.8316227953934068,2026-08-31 21:15:26.281088,2026-08-31 21:15:28.301910,0 days 00:00:02.020822,0.4465227271393502,50,manhattan,87,,COMPLETE
51,0.8395811219092598,2026-08-31 21:15:28.365099,2026-08-31 21:15:30.331277,0 days 00:00:01.966178,0.05073730404773408,60,manhattan,73,,COMPLETE
52,0.8395811219092598,2026-08-31 21:15:30.403425,2026-08-31 21:15:32.370456,0 days 00:00:01.967031,0.05635713651476826,60,manhattan,73,,COMPLETE
53,0.8205561519957268,2026-08-31 21:15:32.456628,2026-08-31 21:15:34.442817,0 days 00:00:01.986189,0.04481659826223797,60,manhattan,60,,COMPLETE
54,0.8349210683371096,2026-08-31 21:15:34.522265,2026-08-31 21:15:36.510359,0 days 00:00:01.988094,0.05728394114302246,50,manhattan,69,,COMPLETE
55,0.7912858148532321,2026-08-31 21:15:36.582703,2026-08-31 21:15:38.519794,0 days 00:00:01.937091,0.12475162270224227,60,manhattan,49,,COMPLETE
56,0.8366741130451985,2026-08-31 21:15:38.583247,2026-08-31 21:15:40.576637,0 days 00:00:01.993390,0.054902828418521774,50,manhattan,71,,COMPLETE
57,0.8099832429995137,2026-08-31 21:15:40.651801,2026-08-31 21:15:42.600139,0 days 00:00:01.948338,0.07116323405008497,60,manhattan,57,,COMPLETE
58,0.829999617060688,2026-08-31 21:15:42.671138,2026-08-31 21:15:43.008565,0 days 00:00:00.337427,0.15145730350300235,60,euclidean,91,,COMPLETE
59,0.839059537376012,2026-08-31 21:15:43.081258,2026-08-31 21:15:45.109000,0 days 00:00:02.027742,0.03173124389964832,60,manhattan,76,,COMPLETE
60,0.8290734488195554,2026-08-31 21:15:45.180826,2026-08-31 21:15:47.181183,0 days 00:00:02.000357,0.10833244976880863,40,manhattan,65,,COMPLETE
61,0.839059537376012,2026-08-31 21:15:47.258936,2026-08-31 21:15:49.259584,0 days 00:00:02.000648,0.08970466943600479,60,manhattan,76,,COMPLETE
62,0.8374747286541984,2026-08-31 21:15:49.322773,2026-08-31 21:15:51.319807,0 days 00:00:01.997034,0.19106022235113262,60,manhattan,82,,COMPLETE
63,0.8145533890810229,2026-08-31 21:15:51.392813,2026-08-31 21:15:53.415483,0 days 00:00:02.022670,0.03353259331412344,60,manhattan,95,,COMPLETE
64,0.8290734488195554,2026-08-31 21:15:53.478707,2026-08-31 21:15:55.461634,0 days 00:00:01.982927,0.07156849844577318,50,manhattan,65,,COMPLETE
65,0.8398764241217862,2026-08-31 21:15:55.534855,2026-08-31 21:15:57.531723,0 days 00:00:01.996868,0.23713291581348012,60,manhattan,74,,COMPLETE
66,0.8099832429995137,2026-08-31 21:15:57.615326,2026-08-31 21:15:59.572805,0 days 00:00:01.957479,0.24114832011352713,60,manhattan,57,,COMPLETE
67,0.8378079463993942,2026-08-31 21:15:59.656600,2026-08-31 21:16:01.636618,0 days 00:00:01.980018,0.04945559672546345,50,minkowski,72,1.0,COMPLETE
68,0.8273006517082195,2026-08-31 21:16:01.714934,2026-08-31 21:16:03.754198,0 days 00:00:02.039264,0.010068884195110827,60,manhattan,90,,COMPLETE
69,0.7916531641458009,2026-08-31 21:16:03.824570,2026-08-31 21:16:05.803282,0 days 00:00:01.978712,0.3202475667545922,50,manhattan,48,,COMPLETE
70,0.7985392605880828,2026-08-31 21:16:05.875840,2026-08-31 21:16:07.801819,0 days 00:00:01.925979,0.310236328303977,60,manhattan,54,,COMPLETE
71,0.8394325626465253,2026-08-31 21:16:07.872954,2026-08-31 21:16:09.903216,0 days 00:00:02.030262,0.47577916547912724,60,manhattan,79,,COMPLETE
72,0.839059537376012,2026-08-31 21:16:09.975267,2026-08-31 21:16:11.981952,0 days 00:00:02.006685,0.383743344799243,60,manhattan,76,,COMPLETE
73,0.8290734488195554,2026-08-31 21:16:12.054167,2026-08-31 21:16:14.021909,0 days 00:00:01.967742,0.3534962720157195,60,manhattan,65,,COMPLETE
74,0.8121797707843339,2026-08-31 21:16:14.090898,2026-08-31 21:16:16.136685,0 days 00:00:02.045787,0.06925311181419806,60,manhattan,100,,COMPLETE
75,0.8351518914401862,2026-08-31 21:16:16.199775,2026-08-31 21:16:18.230210,0 days 00:00:02.030435,0.2696099258746683,60,manhattan,84,,COMPLETE
76,0.8361538907466574,2026-08-31 21:16:18.299401,2026-08-31 21:16:18.626567,0 days 00:00:00.327166,0.4999335416635407,50,euclidean,60,,COMPLETE
77,0.8378079463993942,2026-08-31 21:16:18.699617,2026-08-31 21:16:20.658379,0 days 00:00:01.958762,0.21498394063336881,60,manhattan,72,,COMPLETE
78,0.8273006517082195,2026-08-31 21:16:20.728942,2026-08-31 21:16:22.743984,0 days 00:00:02.015042,0.45725907271634747,50,manhattan,90,,COMPLETE
79,0.8327513311681873,2026-08-31 21:16:22.821098,2026-08-31 21:16:23.174831,0 days 00:00:00.353733,0.4797183367293108,60,minkowski,79,2.0,COMPLETE
80,0.7837331315611467,2026-08-31 21:16:23.245966,2026-08-31 21:16:25.154149,0 days 00:00:01.908183,0.17981791123170043,60,manhattan,42,,COMPLETE
81,0.8382983508938,2026-08-31 21:16:25.224270,2026-08-31 21:16:27.228925,0 days 00:00:02.004655,0.47895799141183976,60,manhattan,81,,COMPLETE
82,0.8349210683371096,2026-08-31 21:16:27.301529,2026-08-31 21:16:29.280848,0 days 00:00:01.979319,0.46837671022136196,60,manhattan,69,,COMPLETE
83,0.8392619049096604,2026-08-31 21:16:29.358209,2026-08-31 21:16:31.344884,0 days 00:00:01.986675,0.4377716251997704,60,manhattan,75,,COMPLETE
84,0.8255457150074825,2026-08-31 21:16:31.412346,2026-08-31 21:16:33.419731,0 days 00:00:02.007385,0.4525008961569616,60,manhattan,91,,COMPLETE
85,0.8282555025578984,2026-08-31 21:16:33.487832,2026-08-31 21:16:35.478774,0 days 00:00:01.990942,0.42067776651165445,50,manhattan,64,,COMPLETE
86,0.8363799460282608,2026-08-31 21:16:35.543390,2026-08-31 21:16:37.565105,0 days 00:00:02.021715,0.1056317943809652,60,manhattan,83,,COMPLETE
87,0.7914058428668319,2026-08-31 21:16:37.636304,2026-08-31 21:16:39.587386,0 days 00:00:01.951082,0.4004370944562263,50,manhattan,52,,COMPLETE
88,0.8205561519957268,2026-08-31 21:16:39.661451,2026-08-31 21:16:41.671768,0 days 00:00:02.010317,0.4863880938589125,60,manhattan,60,,COMPLETE
89,0.8328572827564851,2026-08-31 21:16:41.740424,2026-08-31 21:16:42.130588,0 days 00:00:00.390164,0.44492605838955257,40,euclidean,67,,COMPLETE
90,0.8398764241217862,2026-08-31 21:16:42.202273,2026-08-31 21:16:44.247151,0 days 00:00:02.044878,0.021277477912012392,60,manhattan,74,,COMPLETE
91,0.8394807706192007,2026-08-31 21:16:44.318498,2026-08-31 21:16:46.298237,0 days 00:00:01.979739,0.02439097525607608,60,manhattan,78,,COMPLETE
92,0.8316227953934068,2026-08-31 21:16:46.371513,2026-08-31 21:16:48.373906,0 days 00:00:02.002393,0.0228266840436426,60,manhattan,87,,COMPLETE
93,0.8378079463993942,2026-08-31 21:16:48.452164,2026-08-31 21:16:50.454524,0 days 00:00:02.002360,0.04164341188191171,60,manhattan,72,,COMPLETE
94,0.8228118613105817,2026-08-31 21:16:50.531049,2026-08-31 21:16:52.562925,0 days 00:00:02.031876,0.037329906507394275,60,manhattan,93,,COMPLETE
95,0.8099832429995137,2026-08-31 21:16:52.632641,2026-08-31 21:16:54.603673,0 days 00:00:01.971032,0.05944495236037487,60,manhattan,57,,COMPLETE
96,0.8395811219092598,2026-08-31 21:16:54.674096,2026-08-31 21:16:56.673054,0 days 00:00:01.998958,0.018755968478599155,50,manhattan,73,,COMPLETE
97,0.8392619049096604,2026-08-31 21:16:56.746000,2026-08-31 21:16:58.775760,0 days 00:00:02.029760,0.021390184131754628,50,manhattan,75,,COMPLETE
98,0.827133777956651,2026-08-31 21:16:58.850062,2026-08-31 21:17:00.820522,0 days 00:00:01.970460,0.015387285962531508,50,minkowski,63,1.0,COMPLETE
99,0.731472586313083,2026-08-31 21:17:00.892425,2026-08-31 21:17:02.761371,0 days 00:00:01.868946,0.08044698281720675,50,manhattan,25,,COMPLETE
100,0.8318260710835261,2026-08-31 21:17:02.832799,2026-08-31 21:17:04.810002,0 days 00:00:01.977203,0.02455191805164057,10,manhattan,67,,COMPLETE
101,0.8394325626465253,2026-08-31 21:17:04.888644,2026-08-31 21:17:06.877737,0 days 00:00:01.989093,0.06141342306126557,20,manhattan,79,,COMPLETE
102,0.8316227953934068,2026-08-31 21:17:06.939244,2026-08-31 21:17:08.971233,0 days 00:00:02.031989,0.04840973764657945,60,manhattan,87,,COMPLETE
103,0.8378079463993942,2026-08-31 21:17:09.034174,2026-08-31 21:17:11.040987,0 days 00:00:02.006813,0.034814563427789685,60,manhattan,72,,COMPLETE
104,0.8120704136092697,2026-08-31 21:17:11.114527,2026-08-31 21:17:13.140855,0 days 00:00:02.026328,0.029369214460463415,50,manhattan,98,,COMPLETE
105,0.8363799460282608,2026-08-31 21:17:13.212247,2026-08-31 21:17:15.187387,0 days 00:00:01.975140,0.04601565757481947,60,manhattan,83,,COMPLETE
106,0.7432366182008786,2026-08-31 21:17:15.262116,2026-08-31 21:17:17.120451,0 days 00:00:01.858335,0.08384551653242392,60,manhattan,10,,COMPLETE
107,0.8394679807488991,2026-08-31 21:17:17.199060,2026-08-31 21:17:19.190716,0 days 00:00:01.991656,0.14728150419384073,40,manhattan,77,,COMPLETE
108,0.8229276512606498,2026-08-31 21:17:19.261263,2026-08-31 21:17:21.223098,0 days 00:00:01.961835,0.15405338299324442,30,manhattan,61,,COMPLETE
109,0.839059537376012,2026-08-31 21:17:21.292454,2026-08-31 21:17:23.269868,0 days 00:00:01.977414,0.1153724355004756,40,manhattan,76,,COMPLETE
110,0.8328572827564851,2026-08-31 21:17:23.330157,2026-08-31 21:17:23.681715,0 days 00:00:00.351558,0.09164410733617512,30,euclidean,67,,COMPLETE
111,0.8395811219092598,2026-08-31 21:17:23.755788,2026-08-31 21:17:25.750629,0 days 00:00:01.994841,0.014367817103260433,40,manhattan,73,,COMPLETE
112,0.8378079463993942,2026-08-31 21:17:25.825152,2026-08-31 21:17:27.821063,0 days 00:00:01.995911,0.01045351828992808,40,manhattan,72,,COMPLETE
113,0.8228118613105817,2026-08-31 21:17:27.893544,2026-08-31 21:17:29.921694,0 days 00:00:02.028150,0.01884549729156573,40,manhattan,93,,COMPLETE
114,0.8347706927614329,2026-08-31 21:17:29.991173,2026-08-31 21:17:31.985695,0 days 00:00:01.994522,0.06852429557988526,40,manhattan,85,,COMPLETE
115,0.8015885472992864,2026-08-31 21:17:32.049122,2026-08-31 21:17:33.997617,0 days 00:00:01.948495,0.026906290527746964,40,manhattan,55,,COMPLETE
116,0.8394325626465253,2026-08-31 21:17:34.069545,2026-08-31 21:17:36.061173,0 days 00:00:01.991628,0.055259921853445026,30,manhattan,79,,COMPLETE
117,0.8334652935139011,2026-08-31 21:17:36.134417,2026-08-31 21:17:38.109666,0 days 00:00:01.975249,0.3666678550137229,40,manhattan,68,,COMPLETE
118,0.8132999817914628,2026-08-31 21:17:38.188905,2026-08-31 21:17:40.156529,0 days 00:00:01.967624,0.14256567057971598,40,manhattan,58,,COMPLETE
119,0.8377929618176206,2026-08-31 21:17:40.219374,2026-08-31 21:17:40.568673,0 days 00:00:00.349299,0.16692295406232543,50,minkowski,63,2.0,COMPLETE
120,0.8398764241217862,2026-08-31 21:17:40.642657,2026-08-31 21:17:42.645715,0 days 00:00:02.003058,0.038201991157508774,60,manhattan,74,,COMPLETE
121,0.8395811219092598,2026-08-31 21:17:42.721794,2026-08-31 21:17:44.687584,0 days 00:00:01.965790,0.04135130371362817,60,manhattan,73,,COMPLETE
122,0.8398764241217862,2026-08-31 21:17:44.761492,2026-08-31 21:17:46.751622,0 days 00:00:01.990130,0.03046473250655752,60,manhattan,74,,COMPLETE
123,0.8358166619770475,2026-08-31 21:17:46.824296,2026-08-31 21:17:48.812593,0 days 00:00:01.988297,0.040155354297655335,60,manhattan,70,,COMPLETE
124,0.8392619049096604,2026-08-31 21:17:48.891509,2026-08-31 21:17:50.937185,0 days 00:00:02.045676,0.03113039261695503,60,manhattan,75,,COMPLETE
125,0.8310585275060162,2026-08-31 21:17:51.004540,2026-08-31 21:17:53.009986,0 days 00:00:02.005446,0.041711981042704085,60,manhattan,88,,COMPLETE
126,0.8282555025578984,2026-08-31 21:17:53.067461,2026-08-31 21:17:55.049293,0 days 00:00:01.981832,0.014924504571241892,60,manhattan,64,,COMPLETE
127,0.8358166619770475,2026-08-31 21:17:55.132933,2026-08-31 21:17:57.087096,0 days 00:00:01.954163,0.06660284375580094,60,manhattan,70,,COMPLETE
128,0.8374747286541984,2026-08-31 21:17:57.146311,2026-08-31 21:17:59.162783,0 days 00:00:02.016472,0.05177401676346848,60,manhattan,82,,COMPLETE
129,0.8398764241217862,2026-08-31 21:17:59.241636,2026-08-31 21:18:01.235516,0 days 00:00:01.993880,0.010016656565262844,60,manhattan,74,,COMPLETE
130,0.8395811219092598,2026-08-31 21:18:01.309466,2026-08-31 21:18:03.304166,0 days 00:00:01.994700,0.024285553099087226,60,manhattan,73,,COMPLETE
131,0.8366741130451985,2026-08-31 21:18:03.379300,2026-08-31 21:18:05.371058,0 days 00:00:01.991758,0.011548782786814957,60,manhattan,71,,COMPLETE
132,0.8398764241217862,2026-08-31 21:18:05.442459,2026-08-31 21:18:07.429046,0 days 00:00:01.986587,0.029376003060785735,60,manhattan,74,,COMPLETE
133,0.8290734488195554,2026-08-31 21:18:07.497469,2026-08-31 21:18:09.467061,0 days 00:00:01.969592,0.02613465947739562,60,manhattan,65,,COMPLETE
134,0.8395811219092598,2026-08-31 21:18:09.547310,2026-08-31 21:18:11.527910,0 days 00:00:01.980600,0.03472765899749975,60,manhattan,73,,COMPLETE
135,0.8395811219092598,2026-08-31 21:18:11.590871,2026-08-31 21:18:13.576722,0 days 00:00:01.985851,0.038592257823339686,60,manhattan,73,,COMPLETE
136,0.8205561519957268,2026-08-31 21:18:13.638967,2026-08-31 21:18:15.582802,0 days 00:00:01.943835,0.03670795387373085,60,manhattan,60,,COMPLETE
137,0.8395811219092598,2026-08-31 21:18:15.657061,2026-08-31 21:18:17.635547,0 days 00:00:01.978486,0.058257444695008126,60,manhattan,73,,COMPLETE
138,0.8307275044722923,2026-08-31 21:18:17.705973,2026-08-31 21:18:19.661690,0 days 00:00:01.955717,0.04691683205746883,60,manhattan,66,,COMPLETE
139,0.7939704010615743,2026-08-31 21:18:19.740445,2026-08-31 21:18:21.707304,0 days 00:00:01.966859,0.03563784828795612,60,manhattan,53,,COMPLETE
140,0.8351518914401862,2026-08-31 21:18:21.772351,2026-08-31 21:18:23.797516,0 days 00:00:02.025165,0.019653010434919963,60,manhattan,84,,COMPLETE
141,0.8395811219092598,2026-08-31 21:18:23.866798,2026-08-31 21:18:25.841935,0 days 00:00:01.975137,0.07522321427132644,60,manhattan,73,,COMPLETE
142,0.8398764241217862,2026-08-31 21:18:25.920928,2026-08-31 21:18:27.930001,0 days 00:00:02.009073,0.05931291779741141,60,manhattan,74,,COMPLETE
143,0.8334652935139011,2026-08-31 21:18:28.003683,2026-08-31 21:18:29.959834,0 days 00:00:01.956151,0.049422744093895674,60,manhattan,68,,COMPLETE
144,0.8374747286541984,2026-08-31 21:18:30.039138,2026-08-31 21:18:32.058620,0 days 00:00:02.019482,0.030478391414583365,60,manhattan,82,,COMPLETE
145,0.8250192869730556,2026-08-31 21:18:32.132483,2026-08-31 21:18:34.068068,0 days 00:00:01.935585,0.062010214424154136,60,manhattan,62,,COMPLETE
146,0.8328746890888482,2026-08-31 21:18:34.147102,2026-08-31 21:18:34.469288,0 days 00:00:00.322186,0.010877362585284985,60,euclidean,75,,COMPLETE
147,0.8334652935139011,2026-08-31 21:18:34.549135,2026-08-31 21:18:36.525052,0 days 00:00:01.975917,0.03856344451588913,60,manhattan,68,,COMPLETE
148,0.8273006517082195,2026-08-31 21:18:36.599208,2026-08-31 21:18:38.611578,0 days 00:00:02.012370,0.022204083695379583,60,manhattan,90,,COMPLETE
149,0.8132999817914628,2026-08-31 21:18:38.685605,2026-08-31 21:18:40.680488,0 days 00:00:01.994883,0.031086350619744442,60,manhattan,58,,COMPLETE
150,0.7668380912912184,2026-08-31 21:18:40.743788,2026-08-31 21:18:42.611495,0 days 00:00:01.867707,0.052168786830153135,60,minkowski,5,1.0,COMPLETE
151,0.8395811219092598,2026-08-31 21:18:42.697423,2026-08-31 21:18:44.695910,0 days 00:00:01.998487,0.0603565519465135,60,manhattan,73,,COMPLETE
152,0.8394325626465253,2026-08-31 21:18:44.772873,2026-08-31 21:18:46.789766,0 days 00:00:02.016893,0.043390393905934695,60,manhattan,79,,COMPLETE
153,0.8395811219092598,2026-08-31 21:18:46.863231,2026-08-31 21:18:48.871267,0 days 00:00:02.008036,0.02054717856892715,60,manhattan,73,,COMPLETE
154,0.8349210683371096,2026-08-31 21:18:48.943435,2026-08-31 21:18:50.953718,0 days 00:00:02.010283,0.0567214131844367,60,manhattan,69,,COMPLETE
155,0.8282555025578984,2026-08-31 21:18:51.027994,2026-08-31 21:18:53.006352,0 days 00:00:01.978358,0.07621800581885857,60,manhattan,64,,COMPLETE
156,0.8394807706192007,2026-08-31 21:18:53.064725,2026-08-31 21:18:55.064227,0 days 00:00:01.999502,0.0924993591634414,60,manhattan,78,,COMPLETE
157,0.8340345562618826,2026-08-31 21:18:55.149490,2026-08-31 21:18:57.156897,0 days 00:00:02.007407,0.04232382155580235,60,manhattan,86,,COMPLETE
158,0.8398764241217862,2026-08-31 21:18:57.227487,2026-08-31 21:18:59.198800,0 days 00:00:01.971313,0.029819446490087168,60,manhattan,74,,COMPLETE
159,0.8382983508938,2026-08-31 21:18:59.273480,2026-08-31 21:19:01.282458,0 days 00:00:02.008978,0.010027418889382099,60,manhattan,81,,COMPLETE
160,0.8334652935139011,2026-08-31 21:19:01.356377,2026-08-31 21:19:03.326222,0 days 00:00:01.969845,0.030202719187639265,60,manhattan,68,,COMPLETE
161,0.8398764241217862,2026-08-31 21:19:03.410398,2026-08-31 21:19:05.416964,0 days 00:00:02.006566,0.02184379853845104,60,manhattan,74,,COMPLETE
162,0.839059537376012,2026-08-31 21:19:05.488881,2026-08-31 21:19:07.513757,0 days 00:00:02.024876,0.019329370077230866,60,manhattan,76,,COMPLETE
163,0.8378079463993942,2026-08-31 21:19:07.586030,2026-08-31 21:19:09.572806,0 days 00:00:01.986776,0.036090213563970394,60,manhattan,72,,COMPLETE
164,0.8250192869730556,2026-08-31 21:19:09.637513,2026-08-31 21:19:11.615503,0 days 00:00:01.977990,0.026101317626680907,60,manhattan,62,,COMPLETE
165,0.8374747286541984,2026-08-31 21:19:11.687447,2026-08-31 21:19:13.674702,0 days 00:00:01.987255,0.04656636488626988,60,manhattan,82,,COMPLETE
166,0.839059537376012,2026-08-31 21:19:13.747927,2026-08-31 21:19:15.737030,0 days 00:00:01.989103,0.018492799207165043,60,manhattan,76,,COMPLETE
167,0.8290734488195554,2026-08-31 21:19:15.808710,2026-08-31 21:19:17.779021,0 days 00:00:01.970311,0.032809097813562046,60,manhattan,65,,COMPLETE
168,0.8176962159087521,2026-08-31 21:19:17.856691,2026-08-31 21:19:19.881605,0 days 00:00:02.024914,0.04091521735453532,60,manhattan,94,,COMPLETE
