number,value,datetime_start,datetime_complete,duration,params_bootstrap,params_contamination,params_max_features,params_max_samples,params_n_estimators,state
0,0.8022219864378939,2026-08-31 21:09:25.323924,2026-08-31 21:09:26.267650,0 days 00:00:00.943726,True,0.457771400966063,0.966553221140785,0.4067639890203715,300,COMPLETE
1,0.7960755834413409,2026-08-31 21:09:26.346860,2026-08-31 21:09:26.831913,0 days 00:00:00.485053,False,0.39472393473368367,0.5447721105234987,0.5582074999686456,200,COMPLETE
2,0.8004950512283497,2026-08-31 21:09:26.911310,2026-08-31 21:09:28.317568,0 days 00:00:01.406258,False,0.27705326634679056,0.622684413795151,0.609488257740724,500,COMPLETE
3,0.8135268695498313,2026-08-31 21:09:28.384028,2026-08-31 21:09:29.412807,0 days 00:00:01.028779,False,0.31616264948929307,0.977109372355529,0.7457417492186885,300,COMPLETE
4,0.7949901094192324,2026-08-31 21:09:29.475895,2026-08-31 21:09:30.101367,0 days 00:00:00.625472,True,0.4619108580509394,0.8550651602990149,0.9844301217415692,200,COMPLETE
5,0.7879157218686046,2026-08-31 21:09:30.180023,2026-08-31 21:09:30.667224,0 days 00:00:00.487201,False,0.10084813565750601,0.551286129326928,0.3413753380948246,200,COMPLETE
6,0.7935526490848583,2026-08-31 21:09:30.745668,2026-08-31 21:09:31.249962,0 days 00:00:00.504294,False,0.3603154487751809,0.5405766371878715,0.3973006688051278,200,COMPLETE
7,0.799064477747215,2026-08-31 21:09:31.329410,2026-08-31 21:09:31.849632,0 days 00:00:00.520222,True,0.08700980529091541,0.6714368485600872,0.433574072092035,200,COMPLETE
8,0.80460067527488,2026-08-31 21:09:31.912446,2026-08-31 21:09:32.890624,0 days 00:00:00.978178,False,0.17612921621304822,0.9899088476508899,0.9967978283913689,300,COMPLETE
9,0.8231587770825505,2026-08-31 21:09:32.953953,2026-08-31 21:09:33.316790,0 days 00:00:00.362837,False,0.38021964850567974,0.9270607658102566,0.3748164753439397,100,COMPLETE
10,0.7874047324941866,2026-08-31 21:09:33.380055,2026-08-31 21:09:34.951665,0 days 00:00:01.571610,True,0.21218744733318431,0.789800134379397,0.1356072060983924,600,COMPLETE
11,0.8024773297656911,2026-08-31 21:09:35.031024,2026-08-31 21:09:36.344565,0 days 00:00:01.313541,False,0.28459483904179783,0.8842644030125154,0.7635851766283205,400,COMPLETE
12,0.7608518265524065,2026-08-31 21:09:36.407793,2026-08-31 21:09:36.724961,0 days 00:00:00.317168,False,0.33741238305994775,0.8974877237633435,0.1285012158694912,100,COMPLETE
13,0.7959315649609621,2026-08-31 21:09:36.800610,2026-08-31 21:09:37.122368,0 days 00:00:00.321758,False,0.4088802523106602,0.7860839525480103,0.7549027054327331,100,COMPLETE
14,0.7960591609451548,2026-08-31 21:09:37.214059,2026-08-31 21:09:38.565773,0 days 00:00:01.351714,False,0.29994416803625584,0.9352981347287471,0.8146581565736519,400,COMPLETE
15,0.7950637457730992,2026-08-31 21:09:38.629098,2026-08-31 21:09:39.826634,0 days 00:00:01.197536,False,0.019657086401708074,0.8141347340147611,0.2646481625711053,400,COMPLETE
16,0.8083658163244456,2026-08-31 21:09:39.905596,2026-08-31 21:09:40.236070,0 days 00:00:00.330474,False,0.22076889805397354,0.71859816100866,0.5529753905240269,100,COMPLETE
17,0.8110575921048511,2026-08-31 21:09:40.315220,2026-08-31 21:09:41.353344,0 days 00:00:01.038124,False,0.4015197589123969,0.9980778759374622,0.6588105662233227,300,COMPLETE
18,0.7935338048380826,2026-08-31 21:09:41.432565,2026-08-31 21:09:43.192660,0 days 00:00:01.760095,True,0.33055842887403675,0.9283593718554894,0.25485371306784277,600,COMPLETE
19,0.8026462468693198,2026-08-31 21:09:43.304812,2026-08-31 21:09:44.878210,0 days 00:00:01.573398,False,0.24577851832701475,0.8495327197090725,0.8298025603192608,500,COMPLETE
20,0.8144635572700877,2026-08-31 21:09:44.958341,2026-08-31 21:09:45.918055,0 days 00:00:00.959714,False,0.47995649126034373,0.921013132588068,0.4879833447519789,300,COMPLETE
21,0.7956881790267014,2026-08-31 21:09:45.981753,2026-08-31 21:09:46.971509,0 days 00:00:00.989756,False,0.4842668447767632,0.9295417550793448,0.4951107456248934,300,COMPLETE
22,0.7932000573349451,2026-08-31 21:09:47.034649,2026-08-31 21:09:48.359891,0 days 00:00:01.325242,False,0.4323004088869565,0.9531189803405091,0.2779145199764402,400,COMPLETE
23,0.8026341381163714,2026-08-31 21:09:48.423556,2026-08-31 21:09:49.416538,0 days 00:00:00.992982,False,0.49056960307868647,0.8825499807919859,0.6772718067064064,300,COMPLETE
24,0.8047571809067368,2026-08-31 21:09:49.480589,2026-08-31 21:09:51.113120,0 days 00:00:01.632531,False,0.36397851135950854,0.9111341275755165,0.4861293366118097,500,COMPLETE
25,0.7685552638186981,2026-08-31 21:09:51.191402,2026-08-31 21:09:51.525382,0 days 00:00:00.333980,False,0.43737583141524367,0.8453147804822596,0.21198425020693235,100,COMPLETE
26,0.8045596568742677,2026-08-31 21:09:51.606638,2026-08-31 21:09:52.231279,0 days 00:00:00.624641,True,0.37807766564628625,0.9692395081381342,0.9275282317114613,200,COMPLETE
27,0.8092389330917233,2026-08-31 21:09:52.294567,2026-08-31 21:09:53.184190,0 days 00:00:00.889623,False,0.3241166648133591,0.7625880093554499,0.32914907897716333,300,COMPLETE
28,0.7979864960159933,2026-08-31 21:09:53.255313,2026-08-31 21:09:54.611105,0 days 00:00:01.355792,False,0.4965182582807364,0.9981269402758935,0.5016821622346236,400,COMPLETE
29,0.7854591586142198,2026-08-31 21:09:54.690479,2026-08-31 21:09:55.002640,0 days 00:00:00.312161,True,0.4431956722835337,0.9590616069691085,0.399938900205241,100,COMPLETE
30,0.8034468624783196,2026-08-31 21:09:55.065819,2026-08-31 21:09:56.025262,0 days 00:00:00.959443,False,0.1695346354366973,0.8780982820960304,0.6752695262188286,300,COMPLETE
31,0.8088035477435264,2026-08-31 21:09:56.088611,2026-08-31 21:09:57.136283,0 days 00:00:01.047672,False,0.39594184335307303,0.9969687056146658,0.6419101514256403,300,COMPLETE
32,0.7991636181619791,2026-08-31 21:09:57.199704,2026-08-31 21:09:57.879886,0 days 00:00:00.680182,False,0.4180406723636967,0.9697984621311583,0.5767758782656296,200,COMPLETE
33,0.8176401372466602,2026-08-31 21:09:57.943671,2026-08-31 21:09:58.949412,0 days 00:00:01.005741,False,0.38710693857223855,0.9201962312313292,0.7247587161629276,300,COMPLETE
34,0.8128803378220986,2026-08-31 21:09:59.028641,2026-08-31 21:10:00.332284,0 days 00:00:01.303643,False,0.4690136052313162,0.910713107144878,0.8789132038158612,400,COMPLETE
35,0.8011715521196296,2026-08-31 21:10:00.395627,2026-08-31 21:10:02.097712,0 days 00:00:01.702085,False,0.30619310225356383,0.943948027658311,0.7293539275084328,500,COMPLETE
36,0.7884724217854022,2026-08-31 21:10:02.176947,2026-08-31 21:10:02.819447,0 days 00:00:00.642500,False,0.3605981031420594,0.8253609191834859,0.35288321113126314,200,COMPLETE
37,0.8017116025011234,2026-08-31 21:10:02.898604,2026-08-31 21:10:03.529288,0 days 00:00:00.630684,True,0.46207489606586755,0.8645207544938217,0.6030683627914817,200,COMPLETE
38,0.8004148307400673,2026-08-31 21:10:03.609114,2026-08-31 21:10:04.409706,0 days 00:00:00.800592,False,0.2573887651217499,0.585370239076348,0.44997314802064775,300,COMPLETE
39,0.793801256918828,2026-08-31 21:10:04.488890,2026-08-31 21:10:05.135880,0 days 00:00:00.646990,False,0.38222850452766577,0.9081452660286519,0.5420831447573258,200,COMPLETE
40,0.8089124508403551,2026-08-31 21:10:05.215024,2026-08-31 21:10:06.487655,0 days 00:00:01.272631,True,0.34654845823485125,0.964189320350451,0.7225577906713114,400,COMPLETE
