number,value,datetime_start,datetime_complete,duration,params_contamination,params_leaf_size,params_metric,params_n_neighbors,params_p,state
24,0.892181763315395,2026-09-01 07:59:07.682237,2026-09-01 07:59:09.068442,0 days 00:00:01.386205,0.35260810592349673,30,manhattan,14,,COMPLETE
25,0.8795554439901998,2026-09-01 07:59:09.131105,2026-09-01 07:59:10.494807,0 days 00:00:01.363702,0.4222867799180688,50,manhattan,6,,COMPLETE
26,0.8863224865462959,2026-09-01 07:59:10.566527,2026-09-01 07:59:11.938364,0 days 00:00:01.371837,0.2611217515620394,40,manhattan,19,,COMPLETE
27,0.8724459965799929,2026-09-01 07:59:11.996666,2026-09-01 07:59:13.412208,0 days 00:00:01.415542,0.10665361134350929,20,manhattan,33,,COMPLETE
28,0.8699178138539025,2026-09-01 07:59:13.475766,2026-09-01 07:59:13.583885,0 days 00:00:00.108119,0.3793812496344311,30,euclidean,9,,COMPLETE
29,0.8924940814478989,2026-09-01 07:59:13.663206,2026-09-01 07:59:15.039686,0 days 00:00:01.376480,0.3289058143407402,60,manhattan,13,,COMPLETE
30,0.8924940814478989,2026-09-01 07:59:15.103348,2026-09-01 07:59:16.475129,0 days 00:00:01.371781,0.047387029784763834,60,manhattan,13,,COMPLETE
31,0.892181763315395,2026-09-01 07:59:16.538613,2026-09-01 07:59:17.908225,0 days 00:00:01.369612,0.019792001170017528,60,manhattan,14,,COMPLETE
32,0.8924940814478989,2026-09-01 07:59:17.996316,2026-09-01 07:59:19.366807,0 days 00:00:01.370491,0.11474290153116565,60,manhattan,13,,COMPLETE
33,0.8863224865462959,2026-09-01 07:59:19.441054,2026-09-01 07:59:20.821881,0 days 00:00:01.380827,0.08536723811008717,60,manhattan,19,,COMPLETE
34,0.8924940814478989,2026-09-01 07:59:20.889629,2026-09-01 07:59:22.253334,0 days 00:00:01.363705,0.07630380100684436,60,manhattan,13,,COMPLETE
35,0.8774922582823805,2026-09-01 07:59:22.326093,2026-09-01 07:59:22.434629,0 days 00:00:00.108536,0.060803391763161935,60,euclidean,13,,COMPLETE
36,0.8711578807452167,2026-09-01 07:59:22.497942,2026-09-01 07:59:22.642149,0 days 00:00:00.144207,0.12143742314475534,60,minkowski,19,2.0,COMPLETE
37,0.8749640755562899,2026-09-01 07:59:22.714148,2026-09-01 07:59:24.083899,0 days 00:00:01.369751,0.04019262987234011,60,manhattan,29,,COMPLETE
38,0.8924940814478989,2026-09-01 07:59:24.159110,2026-09-01 07:59:25.520765,0 days 00:00:01.361655,0.13725857295753313,50,manhattan,13,,COMPLETE
39,0.8649658538162537,2026-09-01 07:59:25.599591,2026-09-01 07:59:25.711288,0 days 00:00:00.111697,0.21340382674843295,60,euclidean,23,,COMPLETE
40,0.8671397317162544,2026-09-01 07:59:25.787167,2026-09-01 07:59:27.196435,0 days 00:00:01.409268,0.0716484428921533,50,minkowski,40,1.0,COMPLETE
41,0.8924940814478989,2026-09-01 07:59:27.268755,2026-09-01 07:59:28.655287,0 days 00:00:01.386532,0.14105980126115616,50,manhattan,13,,COMPLETE
42,0.8876907587961,2026-09-01 07:59:28.729090,2026-09-01 07:59:30.097625,0 days 00:00:01.368535,0.011227561143895476,60,manhattan,17,,COMPLETE
43,0.8615265373865686,2026-09-01 07:59:30.172286,2026-09-01 07:59:31.582620,0 days 00:00:01.410334,0.11432253678891313,60,manhattan,60,,COMPLETE
44,0.8923236648680495,2026-09-01 07:59:31.645311,2026-09-01 07:59:33.032044,0 days 00:00:01.386733,0.04688163288258858,50,manhattan,12,,COMPLETE
45,0.8876907587961,2026-09-01 07:59:33.105768,2026-09-01 07:59:34.467910,0 days 00:00:01.362142,0.09578146625648333,60,manhattan,17,,COMPLETE
46,0.8827574345636259,2026-09-01 07:59:34.547450,2026-09-01 07:59:35.928201,0 days 00:00:01.380751,0.14095046233581437,50,manhattan,21,,COMPLETE
47,0.8629626170238754,2026-09-01 07:59:35.997139,2026-09-01 07:59:36.131157,0 days 00:00:00.134018,0.18262890729601036,60,minkowski,27,2.0,COMPLETE
48,0.8840439787039898,2026-09-01 07:59:36.204717,2026-09-01 07:59:37.565764,0 days 00:00:01.361047,0.20568640123996235,50,manhattan,7,,COMPLETE
49,0.8354920930299394,2026-09-01 07:59:37.638518,2026-09-01 07:59:39.092249,0 days 00:00:01.453731,0.15685819842684118,60,manhattan,97,,COMPLETE
50,0.8923236648680495,2026-09-01 07:59:39.161857,2026-09-01 07:59:40.543752,0 days 00:00:01.381895,0.07677309781847702,60,manhattan,12,,COMPLETE
51,0.8924940814478989,2026-09-01 07:59:40.613407,2026-09-01 07:59:41.994009,0 days 00:00:01.380602,0.13190250046754717,50,manhattan,13,,COMPLETE
52,0.8903756619078753,2026-09-01 07:59:42.062459,2026-09-01 07:59:43.440623,0 days 00:00:01.378164,0.15245825360756873,50,manhattan,15,,COMPLETE
53,0.8921714350378285,2026-09-01 07:59:43.504064,2026-09-01 07:59:44.875633,0 days 00:00:01.371569,0.056243613511677795,60,manhattan,9,,COMPLETE
54,0.8923236648680495,2026-09-01 07:59:44.954355,2026-09-01 07:59:46.333658,0 days 00:00:01.379303,0.24019473527238197,50,manhattan,12,,COMPLETE
55,0.8889512577147745,2026-09-01 07:59:46.405474,2026-09-01 07:59:47.785633,0 days 00:00:01.380159,0.027282382421194462,60,manhattan,16,,COMPLETE
56,0.8782646338221454,2026-09-01 07:59:47.858319,2026-09-01 07:59:47.979288,0 days 00:00:00.120969,0.09329063076623556,50,euclidean,14,,COMPLETE
57,0.8924758946982707,2026-09-01 07:59:48.052056,2026-09-01 07:59:49.400934,0 days 00:00:01.348878,0.1336646907563304,60,manhattan,10,,COMPLETE
58,0.8827574345636259,2026-09-01 07:59:49.496179,2026-09-01 07:59:50.871170,0 days 00:00:01.374991,0.1754156317671539,50,minkowski,21,1.0,COMPLETE
59,0.8883113535611901,2026-09-01 07:59:50.934721,2026-09-01 07:59:52.318589,0 days 00:00:01.383868,0.06906827991893165,50,manhattan,8,,COMPLETE
60,0.8920861144840172,2026-09-01 07:59:52.397926,2026-09-01 07:59:53.745695,0 days 00:00:01.347769,0.10575988159641309,10,manhattan,11,,COMPLETE
61,0.8924940814478989,2026-09-01 07:59:53.826377,2026-09-01 07:59:55.188284,0 days 00:00:01.361907,0.1330454973471035,50,manhattan,13,,COMPLETE
62,0.8924940814478989,2026-09-01 07:59:55.267516,2026-09-01 07:59:56.645722,0 days 00:00:01.378206,0.12531484614344923,50,manhattan,13,,COMPLETE
63,0.8866255990400989,2026-09-01 07:59:56.716441,2026-09-01 07:59:58.075398,0 days 00:00:01.358957,0.15195559389142627,40,manhattan,18,,COMPLETE
64,0.8889512577147745,2026-09-01 07:59:58.157853,2026-09-01 07:59:59.534372,0 days 00:00:01.376519,0.19170201643611234,60,manhattan,16,,COMPLETE
65,0.8924758946982707,2026-09-01 07:59:59.597905,2026-09-01 08:00:00.973732,0 days 00:00:01.375827,0.08545139168971572,50,manhattan,10,,COMPLETE
66,0.892181763315395,2026-09-01 08:00:01.049880,2026-09-01 08:00:02.407971,0 days 00:00:01.358091,0.29314368664386464,40,manhattan,14,,COMPLETE
67,0.8923236648680495,2026-09-01 08:00:02.494934,2026-09-01 08:00:03.867135,0 days 00:00:01.372201,0.031340627821204864,60,manhattan,12,,COMPLETE
68,0.8903756619078753,2026-09-01 08:00:03.941211,2026-09-01 08:00:05.323506,0 days 00:00:01.382295,0.10559962407359891,60,manhattan,15,,COMPLETE
69,0.8699178138539025,2026-09-01 08:00:05.391313,2026-09-01 08:00:05.515983,0 days 00:00:00.124670,0.047734494247693715,50,euclidean,9,,COMPLETE
70,0.8920861144840172,2026-09-01 08:00:05.579360,2026-09-01 08:00:06.962866,0 days 00:00:01.383506,0.2373638598475786,60,manhattan,11,,COMPLETE
71,0.8924940814478989,2026-09-01 08:00:07.037598,2026-09-01 08:00:08.397819,0 days 00:00:01.360221,0.13047081943858352,50,manhattan,13,,COMPLETE
72,0.8924940814478989,2026-09-01 08:00:08.476676,2026-09-01 08:00:09.847161,0 days 00:00:01.370485,0.14017211532034402,50,manhattan,13,,COMPLETE
73,0.8903756619078753,2026-09-01 08:00:09.910216,2026-09-01 08:00:11.283570,0 days 00:00:01.373354,0.11122737451462814,40,manhattan,15,,COMPLETE
74,0.8920861144840172,2026-09-01 08:00:11.355654,2026-09-01 08:00:12.726002,0 days 00:00:01.370348,0.1675480125709912,50,manhattan,11,,COMPLETE
75,0.8866255990400989,2026-09-01 08:00:12.805000,2026-09-01 08:00:14.203997,0 days 00:00:01.398997,0.09383403183899813,50,manhattan,18,,COMPLETE
76,0.8762402914190873,2026-09-01 08:00:14.280424,2026-09-01 08:00:14.393902,0 days 00:00:00.113478,0.144281610533516,60,minkowski,12,2.0,COMPLETE
77,0.892181763315395,2026-09-01 08:00:14.463769,2026-09-01 08:00:15.837876,0 days 00:00:01.374107,0.4581905246790323,60,manhattan,14,,COMPLETE
78,0.8924758946982707,2026-09-01 08:00:15.909820,2026-09-01 08:00:17.261826,0 days 00:00:01.352006,0.06027483905742716,50,manhattan,10,,COMPLETE
79,0.8453259604400026,2026-09-01 08:00:17.346741,2026-09-01 08:00:18.770726,0 days 00:00:01.423985,0.19136238802510125,60,manhattan,79,,COMPLETE
80,0.8876907587961,2026-09-01 08:00:18.849495,2026-09-01 08:00:20.227515,0 days 00:00:01.378020,0.1209772725479982,40,manhattan,17,,COMPLETE
81,0.8924940814478989,2026-09-01 08:00:20.285124,2026-09-01 08:00:21.717152,0 days 00:00:01.432028,0.12063729585934847,50,manhattan,13,,COMPLETE
82,0.8924940814478989,2026-09-01 08:00:21.802674,2026-09-01 08:00:23.195793,0 days 00:00:01.393119,0.1282918280065257,50,manhattan,13,,COMPLETE
83,0.8903756619078753,2026-09-01 08:00:23.259237,2026-09-01 08:00:24.637717,0 days 00:00:01.378480,0.079761655253937,50,manhattan,15,,COMPLETE
84,0.8923236648680495,2026-09-01 08:00:24.700772,2026-09-01 08:00:26.087445,0 days 00:00:01.386673,0.16437399613175033,50,manhattan,12,,COMPLETE
85,0.8889512577147745,2026-09-01 08:00:26.162883,2026-09-01 08:00:27.543923,0 days 00:00:01.381040,0.10584874266169109,60,manhattan,16,,COMPLETE
86,0.8699178138539025,2026-09-01 08:00:27.625297,2026-09-01 08:00:27.749508,0 days 00:00:00.124211,0.20752752633012364,50,euclidean,9,,COMPLETE
87,0.8837727491539793,2026-09-01 08:00:27.825223,2026-09-01 08:00:29.201981,0 days 00:00:01.376758,0.09660624411180171,60,manhattan,20,,COMPLETE
88,0.892181763315395,2026-09-01 08:00:29.281536,2026-09-01 08:00:30.653948,0 days 00:00:01.372412,0.14702323385734167,50,manhattan,14,,COMPLETE
89,0.8883113535611901,2026-09-01 08:00:30.716943,2026-09-01 08:00:32.094511,0 days 00:00:01.377568,0.06852148025995373,40,manhattan,8,,COMPLETE
90,0.8924758946982707,2026-09-01 08:00:32.162962,2026-09-01 08:00:33.535483,0 days 00:00:01.372521,0.17812085789617965,60,minkowski,10,1.0,COMPLETE
91,0.8924940814478989,2026-09-01 08:00:33.611622,2026-09-01 08:00:34.969911,0 days 00:00:01.358289,0.1282757405046423,50,manhattan,13,,COMPLETE
92,0.8920861144840172,2026-09-01 08:00:35.055147,2026-09-01 08:00:36.429504,0 days 00:00:01.374357,0.1596199188653596,50,manhattan,11,,COMPLETE
93,0.8924940814478989,2026-09-01 08:00:36.492827,2026-09-01 08:00:37.857867,0 days 00:00:01.365040,0.12989641771977625,50,manhattan,13,,COMPLETE
94,0.8923236648680495,2026-09-01 08:00:37.936687,2026-09-01 08:00:39.303160,0 days 00:00:01.366473,0.11768102718082118,50,manhattan,12,,COMPLETE
95,0.892181763315395,2026-09-01 08:00:39.386411,2026-09-01 08:00:40.758462,0 days 00:00:01.372051,0.13785468419319064,60,manhattan,14,,COMPLETE
96,0.8889512577147745,2026-09-01 08:00:40.829993,2026-09-01 08:00:42.215316,0 days 00:00:01.385323,0.0865439933027734,50,manhattan,16,,COMPLETE
97,0.8920861144840172,2026-09-01 08:00:42.279512,2026-09-01 08:00:43.662798,0 days 00:00:01.383286,0.04766366599650485,60,manhattan,11,,COMPLETE
98,0.8876907587961,2026-09-01 08:00:43.735056,2026-09-01 08:00:45.099834,0 days 00:00:01.364778,0.25551936626593497,50,manhattan,17,,COMPLETE
99,0.8924940814478989,2026-09-01 08:00:45.179519,2026-09-01 08:00:46.541279,0 days 00:00:01.361760,0.3358175785228384,40,manhattan,13,,COMPLETE
100,0.8728355522664732,2026-09-01 08:00:46.619620,2026-09-01 08:00:46.728951,0 days 00:00:00.109331,0.010662286968005225,60,euclidean,18,,COMPLETE
101,0.8924940814478989,2026-09-01 08:00:46.808288,2026-09-01 08:00:48.192277,0 days 00:00:01.383989,0.1448777394046134,50,manhattan,13,,COMPLETE
102,0.8923236648680495,2026-09-01 08:00:48.265448,2026-09-01 08:00:49.632003,0 days 00:00:01.366555,0.13669111505648962,50,manhattan,12,,COMPLETE
103,0.892181763315395,2026-09-01 08:00:49.706653,2026-09-01 08:00:51.082653,0 days 00:00:01.376000,0.09718713090430209,50,manhattan,14,,COMPLETE
104,0.8903756619078753,2026-09-01 08:00:51.142461,2026-09-01 08:00:52.535798,0 days 00:00:01.393337,0.16096611134938882,50,manhattan,15,,COMPLETE
105,0.8924758946982707,2026-09-01 08:00:52.595323,2026-09-01 08:00:53.980108,0 days 00:00:01.384785,0.11212658590546384,60,manhattan,10,,COMPLETE
106,0.8920861144840172,2026-09-01 08:00:54.059535,2026-09-01 08:00:55.420685,0 days 00:00:01.361150,0.13024964753854845,50,manhattan,11,,COMPLETE
107,0.8903756619078753,2026-09-01 08:00:55.500012,2026-09-01 08:00:56.885334,0 days 00:00:01.385322,0.1924579145144083,50,manhattan,15,,COMPLETE
108,0.8924940814478989,2026-09-01 08:00:56.956293,2026-09-01 08:00:58.356594,0 days 00:00:01.400301,0.07941693605421477,60,manhattan,13,,COMPLETE
109,0.8751982580237245,2026-09-01 08:00:58.439962,2026-09-01 08:00:58.555996,0 days 00:00:00.116034,0.1503309238937819,50,minkowski,11,2.0,COMPLETE
110,0.8923236648680495,2026-09-01 08:00:58.632970,2026-09-01 08:01:00.027620,0 days 00:00:01.394650,0.21986593519463526,40,manhattan,12,,COMPLETE
111,0.8924940814478989,2026-09-01 08:01:00.102701,2026-09-01 08:01:01.480381,0 days 00:00:01.377680,0.11964002012700772,50,manhattan,13,,COMPLETE
112,0.8924940814478989,2026-09-01 08:01:01.549510,2026-09-01 08:01:02.932427,0 days 00:00:01.382917,0.17156688116249644,50,manhattan,13,,COMPLETE
113,0.8889512577147745,2026-09-01 08:01:02.995988,2026-09-01 08:01:04.376427,0 days 00:00:01.380439,0.10233726014611895,50,manhattan,16,,COMPLETE
114,0.8923236648680495,2026-09-01 08:01:04.439869,2026-09-01 08:01:05.804919,0 days 00:00:01.365050,0.12220557394742396,50,manhattan,12,,COMPLETE
115,0.892181763315395,2026-09-01 08:01:05.894033,2026-09-01 08:01:07.267492,0 days 00:00:01.373459,0.030740032577365108,50,manhattan,14,,COMPLETE
116,0.8920861144840172,2026-09-01 08:01:07.338141,2026-09-01 08:01:08.715528,0 days 00:00:01.377387,0.14014483172055395,10,manhattan,11,,COMPLETE
117,0.8903756619078753,2026-09-01 08:01:08.779046,2026-09-01 08:01:10.165946,0 days 00:00:01.386900,0.08815692827373098,60,manhattan,15,,COMPLETE
118,0.8921714350378285,2026-09-01 08:01:10.252128,2026-09-01 08:01:11.616914,0 days 00:00:01.364786,0.38104165734138584,50,manhattan,9,,COMPLETE
119,0.8924758946982707,2026-09-01 08:01:11.693637,2026-09-01 08:01:13.063383,0 days 00:00:01.369746,0.06706428312562175,60,manhattan,10,,COMPLETE
120,0.8762402914190873,2026-09-01 08:01:13.142733,2026-09-01 08:01:13.253851,0 days 00:00:00.111118,0.4139999458636424,50,euclidean,12,,COMPLETE
121,0.8924940814478989,2026-09-01 08:01:13.317363,2026-09-01 08:01:14.690005,0 days 00:00:01.372642,0.12825063593402333,50,manhattan,13,,COMPLETE
122,0.892181763315395,2026-09-01 08:01:14.768744,2026-09-01 08:01:16.149090,0 days 00:00:01.380346,0.1547136874247871,50,manhattan,14,,COMPLETE
123,0.8924940814478989,2026-09-01 08:01:16.228012,2026-09-01 08:01:17.605398,0 days 00:00:01.377386,0.12381667968577934,50,manhattan,13,,COMPLETE
124,0.8876907587961,2026-09-01 08:01:17.682597,2026-09-01 08:01:19.060836,0 days 00:00:01.378239,0.11381312641725064,50,manhattan,17,,COMPLETE
125,0.892181763315395,2026-09-01 08:01:19.124356,2026-09-01 08:01:20.503230,0 days 00:00:01.378874,0.28414439376619227,50,manhattan,14,,COMPLETE
126,0.8923236648680495,2026-09-01 08:01:20.573596,2026-09-01 08:01:21.950134,0 days 00:00:01.376538,0.13965120438991724,60,manhattan,12,,COMPLETE
127,0.8903756619078753,2026-09-01 08:01:22.013600,2026-09-01 08:01:23.400872,0 days 00:00:01.387272,0.10560480583427674,50,manhattan,15,,COMPLETE
128,0.8924758946982707,2026-09-01 08:01:23.463601,2026-09-01 08:01:24.839510,0 days 00:00:01.375909,0.05813740394371305,50,manhattan,10,,COMPLETE
129,0.8920861144840172,2026-09-01 08:01:24.918864,2026-09-01 08:01:26.290863,0 days 00:00:01.371999,0.18323024781328195,50,minkowski,11,1.0,COMPLETE
130,0.8924940814478989,2026-09-01 08:01:26.353903,2026-09-01 08:01:27.747194,0 days 00:00:01.393291,0.13209058365145904,60,manhattan,13,,COMPLETE
131,0.8924940814478989,2026-09-01 08:01:27.833629,2026-09-01 08:01:29.204528,0 days 00:00:01.370899,0.12585974824304602,50,manhattan,13,,COMPLETE
132,0.8889512577147745,2026-09-01 08:01:29.288064,2026-09-01 08:01:30.665320,0 days 00:00:01.377256,0.1487965929228663,50,manhattan,16,,COMPLETE
133,0.8923236648680495,2026-09-01 08:01:30.728997,2026-09-01 08:01:32.107778,0 days 00:00:01.378781,0.11297871336024407,50,manhattan,12,,COMPLETE
134,0.8924940814478989,2026-09-01 08:01:32.171236,2026-09-01 08:01:33.556539,0 days 00:00:01.385303,0.13652029189665824,50,manhattan,13,,COMPLETE
135,0.892181763315395,2026-09-01 08:01:33.629717,2026-09-01 08:01:34.992793,0 days 00:00:01.363076,0.1640890527324829,50,manhattan,14,,COMPLETE
136,0.8903756619078753,2026-09-01 08:01:35.069625,2026-09-01 08:01:36.438543,0 days 00:00:01.368918,0.48621639060055577,50,manhattan,15,,COMPLETE
137,0.8920861144840172,2026-09-01 08:01:36.506060,2026-09-01 08:01:37.885377,0 days 00:00:01.379317,0.0947301030060645,60,manhattan,11,,COMPLETE
138,0.8924940814478989,2026-09-01 08:01:37.947912,2026-09-01 08:01:39.311448,0 days 00:00:01.363536,0.03821243050119928,50,manhattan,13,,COMPLETE
139,0.8923236648680495,2026-09-01 08:01:39.390962,2026-09-01 08:01:40.745549,0 days 00:00:01.354587,0.11772107175228369,50,manhattan,12,,COMPLETE
140,0.8866255990400989,2026-09-01 08:01:40.825006,2026-09-01 08:01:42.208810,0 days 00:00:01.383804,0.15564980038137916,60,manhattan,18,,COMPLETE
141,0.8924940814478989,2026-09-01 08:01:42.272545,2026-09-01 08:01:43.670121,0 days 00:00:01.397576,0.12944116092397798,50,manhattan,13,,COMPLETE
142,0.892181763315395,2026-09-01 08:01:43.743117,2026-09-01 08:01:45.121616,0 days 00:00:01.378499,0.14103126832748303,50,manhattan,14,,COMPLETE
143,0.8923236648680495,2026-09-01 08:01:45.192449,2026-09-01 08:01:46.567432,0 days 00:00:01.374983,0.1302520851755211,50,manhattan,12,,COMPLETE
144,0.8903756619078753,2026-09-01 08:01:46.630555,2026-09-01 08:01:48.011408,0 days 00:00:01.380853,0.11029173394631267,50,manhattan,15,,COMPLETE
145,0.8924940814478989,2026-09-01 08:01:48.090680,2026-09-01 08:01:49.465192,0 days 00:00:01.374512,0.10160039021545111,50,manhattan,13,,COMPLETE
146,0.8889512577147745,2026-09-01 08:01:49.528736,2026-09-01 08:01:50.900088,0 days 00:00:01.371352,0.12567997457497826,50,manhattan,16,,COMPLETE
147,0.8751982580237245,2026-09-01 08:01:50.977029,2026-09-01 08:01:51.087762,0 days 00:00:00.110733,0.16863214146728633,40,euclidean,11,,COMPLETE
148,0.892181763315395,2026-09-01 08:01:51.167116,2026-09-01 08:01:52.553366,0 days 00:00:01.386250,0.1483756495511489,60,manhattan,14,,COMPLETE
149,0.8923236648680495,2026-09-01 08:01:52.630125,2026-09-01 08:01:53.999824,0 days 00:00:01.369699,0.07517192774977323,50,manhattan,12,,COMPLETE
150,0.8920861144840172,2026-09-01 08:01:54.078068,2026-09-01 08:01:55.451863,0 days 00:00:01.373795,0.08534318399780749,40,manhattan,11,,COMPLETE
151,0.8924940814478989,2026-09-01 08:01:55.512432,2026-09-01 08:01:56.881390,0 days 00:00:01.368958,0.34810183832783703,40,manhattan,13,,COMPLETE
152,0.892181763315395,2026-09-01 08:01:56.960724,2026-09-01 08:01:58.338854,0 days 00:00:01.378130,0.34600579654525215,30,manhattan,14,,COMPLETE
153,0.8924940814478989,2026-09-01 08:01:58.410372,2026-09-01 08:01:59.762744,0 days 00:00:01.352372,0.3085753711702758,30,manhattan,13,,COMPLETE
154,0.8903756619078753,2026-09-01 08:01:59.850856,2026-09-01 08:02:01.249328,0 days 00:00:01.398472,0.34192414771964025,40,manhattan,15,,COMPLETE
155,0.8923236648680495,2026-09-01 08:02:01.322971,2026-09-01 08:02:02.697728,0 days 00:00:01.374757,0.11748429466961274,60,manhattan,12,,COMPLETE
156,0.892181763315395,2026-09-01 08:02:02.771345,2026-09-01 08:02:04.145091,0 days 00:00:01.373746,0.14030586667636993,50,manhattan,14,,COMPLETE
157,0.8750222282495456,2026-09-01 08:02:04.219797,2026-09-01 08:02:04.332185,0 days 00:00:00.112388,0.36250075176178237,60,minkowski,10,2.0,COMPLETE
158,0.8923236648680495,2026-09-01 08:02:04.395607,2026-09-01 08:02:05.772516,0 days 00:00:01.376909,0.1321765378986064,50,manhattan,12,,COMPLETE
159,0.8889512577147745,2026-09-01 08:02:05.847948,2026-09-01 08:02:07.231459,0 days 00:00:01.383511,0.3224504908387403,50,manhattan,16,,COMPLETE
160,0.8924940814478989,2026-09-01 08:02:07.308676,2026-09-01 08:02:08.677321,0 days 00:00:01.368645,0.14958317162098214,60,manhattan,13,,COMPLETE
161,0.8924940814478989,2026-09-01 08:02:08.756582,2026-09-01 08:02:10.147758,0 days 00:00:01.391176,0.14432578057040787,50,manhattan,13,,COMPLETE
162,0.892181763315395,2026-09-01 08:02:10.223847,2026-09-01 08:02:11.590358,0 days 00:00:01.366511,0.3344289987186862,50,manhattan,14,,COMPLETE
163,0.8923236648680495,2026-09-01 08:02:11.651656,2026-09-01 08:02:13.030797,0 days 00:00:01.379141,0.11858284947613504,50,manhattan,12,,COMPLETE
164,0.8903756619078753,2026-09-01 08:02:13.094035,2026-09-01 08:02:14.477863,0 days 00:00:01.383828,0.1588642070229198,50,manhattan,15,,COMPLETE
165,0.8924940814478989,2026-09-01 08:02:14.555112,2026-09-01 08:02:15.910411,0 days 00:00:01.355299,0.1344092889853366,50,manhattan,13,,COMPLETE
166,0.8920861144840172,2026-09-01 08:02:15.989738,2026-09-01 08:02:17.368237,0 days 00:00:01.378499,0.11006157574054395,50,manhattan,11,,COMPLETE
167,0.892181763315395,2026-09-01 08:02:17.439947,2026-09-01 08:02:18.807217,0 days 00:00:01.367270,0.3095263647120411,50,manhattan,14,,COMPLETE
168,0.8924940814478989,2026-09-01 08:02:18.878610,2026-09-01 08:02:20.285085,0 days 00:00:01.406475,0.12903399220656053,50,manhattan,13,,COMPLETE
