dataset_name,model_type,fusion_strategy,F1,AUC_ROC,runtime_train,runtime_inference
UNSW_NB15,LUNAR_Epochs_v2,none,0.8414131120493036,0.8841426536260519,284.9103031158447,12.997552633285522
UNSW_NB15,LUNAR_Epochs_v2,none,0.8413493613459649,0.8838037098537446,216.24106216430664,13.018630981445312
UNSW_NB15,LUNAR_Epochs_v2,none,0.8412963905655346,0.8839696240540723,698.1080794334412,13.03984022140503
UNSW_NB15,LUNAR_Epochs_v2,none,0.8413582268806639,0.8841713771715194,419.709636926651,13.065857648849487
UNSW_NB15,LUNAR_Epochs_v2,none,0.8426161932753637,0.8838835484534733,77.47244834899902,13.078267812728882
UNSW_NB15,LUNAR_Epochs_v2,none,0.8413083567892847,0.8840211877657315,560.0620021820068,13.092493534088137
UNSW_NB15,LUNAR_Epochs_v2,none,0.8434665688791101,0.8842673396530158,147.18062257766724,13.159079313278198
UNSW_NB15,LUNAR_Fusion_v2,rank_mean,0.692282273461595,0.8569848337558201,310.51140809059143,13.25213098526001
UNSW_NB15,LUNAR_Fusion_v2,stacking_lr,0.8055089485458613,0.8940716416991635,306.98254227638245,13.345257759094238
UNSW_NB15,LUNAR_Fusion_v2,rank_mean,0.7504760327841709,0.8867372191506988,312.6954002380371,13.371270179748535
UNSW_NB15,LUNAR,none,0.8413233155598643,0.883858053283722,417.9406869411469,13.584720611572266
CICIDS,Ensemble_with_LUNAR,rank_mean,0.7086863881869084,0.8894211293601743,217.36609840393064,13.726983070373535
UNSW_NB15,LUNAR_Fusion_v2,stacking_lr,0.6088033102010231,0.8938635082378069,469.6919519901276,13.947343111038208
UNSW_NB15,LUNAR_Fusion_v2,stacking_lr,0.7427344923803392,0.8952885148576033,419.38873958587646,14.485991954803469
UNSW_NB15,LUNAR_Fusion_v2,stacking_lr,0.63773282887078,0.8782205960411194,425.525616645813,14.515027284622192
UNSW_NB15,LUNAR_Fusion_v2,mean,0.7080339119903108,0.8782159863310504,420.9751033782959,14.634731769561768
UNSW_NB15,LUNAR_Fusion_v2,rank_mean,0.8261804379421762,0.8873313725748428,401.7213163375855,15.098508358001707
UNSW_NB15,LUNAR_Fusion_v2,rank_mean,0.7950401485770471,0.8643261351914956,473.175940990448,15.138887405395508
UNSW_NB15,LUNAR_Fusion_v2,stacking_lr,0.8142413172673246,0.8941624927699539,473.0393402576447,15.361130475997925
UNSW_NB15,LUNAR_Fusion_v2,stacking_lr,0.8440391611123318,0.8951340444203888,306.1537930965424,16.407114028930664
UNSW_NB15,LUNAR_Fusion_v2,stacking_lr,0.782643903097375,0.883134393528256,433.137844324112,16.43125891685486
UNSW_NB15,LUNAR_Fusion_v2,weighted,0.8391357697952506,0.8843338107250116,308.88065671920776,16.449493169784546
UNSW_NB15,LUNAR_Fusion_v2,rank_mean,0.8238316089903674,0.8875324702294062,305.73118257522583,16.580998420715332
UNSW_NB15,LUNAR_Fusion_v2,weighted,0.7937807626845761,0.891868702302509,419.525975227356,16.688040733337402
UNSW_NB15,LUNAR_Fusion_v2,stacking_lr,0.7497053375989223,0.8809930600650728,424.7670695781708,16.875515937805176
CICIDS,LOF,none,0.6481871503951808,0.8420663267620639,9.683973789215088,19.07528805732727
CICIDS,LOF,none,0.644648090431223,0.8446605735186798,10.72881841659546,20.173647165298465
UNSW_NB15,LUNAR_Fusion_v2,rank_mean,0.7961277043303213,0.8503329160396449,427.3888144493103,21.1978280544281
UNSW_NB15,LUNAR_Fusion_v2,stacking_lr,0.8346411551829159,0.8925140241398871,421.388165473938,21.25289726257324
UNSW_NB15,LUNAR_Fusion_v2,stacking_lr,0.8195680815718623,0.8828382158675141,422.9575765132904,21.50076556205749
CICIDS,Robustness_Analysis,bagging,0.4359893152648381,0.8693790541918396,658.2994120121002,21.689871788024902
CICIDS,Robustness_Analysis,bagging,0.5671845073419877,0.8663811707337248,657.6223704814911,21.928853511810303
CICIDS,Robustness_Analysis,bagging,0.4493231867465823,0.8637903761266668,508.5925204753876,22.66836380958557
CICIDS,Robustness_Analysis,bagging,0.5416502615445188,0.8392336828755168,651.8689842224121,23.19394040107727
CICIDS,Robustness_Analysis,bagging,0.5766608391608392,0.8681971708370415,522.690324306488,23.212056636810303
CICIDS,Robustness_Analysis,bagging,0.6809370364687228,0.8699002027624663,742.8165447711945,23.218021631240845
CICIDS,Robustness_Analysis,bagging,0.6689072258032154,0.8654186893847834,659.0746624469757,23.28435730934143
CICIDS,Robustness_Analysis,bagging,0.6665080875356802,0.8303371520388207,669.0337944030762,23.316467761993408
CICIDS,Robustness_Analysis,bagging,0.6038681948424068,0.8539018403780946,651.2290887832642,23.338449239730835
CICIDS,Robustness_Analysis,bagging,0.6695772174131226,0.8655573185836275,822.683486700058,23.372947931289676
CICIDS,Robustness_Analysis,bagging,0.6693594922100404,0.8654749259185479,659.707973241806,23.41763925552368
CICIDS,Robustness_Analysis,bagging,0.6744577698392447,0.8660304342118057,519.9763829708099,24.372584104537964
CICIDS,Robustness_Analysis,bagging,0.6750861079219288,0.8587340259942358,511.0764915943146,24.67603182792664
CICIDS,Robustness_Analysis,bagging,0.5287482504048083,0.8688266493848656,519.6856029033661,24.687429904937744
CICIDS,Robustness_Analysis,bagging,0.5613837891844636,0.8367751806506587,517.4734797477722,24.80400562286377
CICIDS,Ensemble_without_LUNAR,rank_mean,0.7214760147601476,0.8808393473760516,14.177165746688845,24.993982076644897
CICIDS,Ensemble_without_LUNAR,rank_mean,0.719757220594391,0.8803727273574375,13.63684058189392,25.130151510238647
CICIDS,Robustness_Analysis,bagging,0.6653481210725284,0.8668047455252956,520.1083080768585,25.13850998878479
CICIDS,Robustness_Analysis,bagging,0.6693335346063853,0.8687867953420726,511.87914204597473,25.191641330718998
CICIDS,Robustness_Analysis,bagging,0.6586323918445876,0.8306280823791714,510.3325991630554,25.20608067512512
CICIDS,Robustness_Analysis,rank_mean,0.4313645828043268,0.8939621768854425,177.06876063346863,25.527942180633545
CICIDS,Robustness_Analysis,rank_mean,0.6228739439502773,0.8913823666615258,180.44848680496216,27.45803475379944
CICIDS,Robustness_Analysis,rank_mean,0.3744314892913256,0.8951038937202276,327.8780739307404,27.589900732040405
CICIDS,Robustness_Analysis,bagging,0.569341194565496,0.866930183843137,969.1944980621338,28.44877815246582
CICIDS,Robustness_Analysis,bagging,0.4387046020715878,0.8699422181769828,973.8304042816162,28.4826979637146
UNSW_NB15,Robustness_Analysis,bagging,0.7282767853407522,0.8876236493473721,924.7029085159302,28.486021280288696
UNSW_NB15,Robustness_Analysis,bagging,0.7311193742787537,0.893854408796424,1200.357411146164,28.70401334762573
CICIDS,Robustness_Analysis,rank_mean,0.5749239432973008,0.8924816955782965,327.6380240917206,28.926257610321045
CICIDS,Robustness_Analysis,bagging,0.6706565745467348,0.8661541624193037,971.8090419769288,29.457415342330933
CICIDS,Robustness_Analysis,bagging,0.6824168503049249,0.8703169477556207,966.1965537071228,29.497400760650635
CICIDS,Robustness_Analysis,bagging,0.6708421370359191,0.866123383413152,966.3888766765594,29.614216089248657
CICIDS,Robustness_Analysis,bagging,0.5509520996821646,0.8268530510466465,952.094226360321,29.81354022026062
CICIDS,Robustness_Analysis,bagging,0.6051425413646263,0.8537372811043434,958.5567829608916,29.8856098651886
CICIDS,Robustness_Analysis,bagging,0.6703716742946235,0.866077340703677,973.4878001213074,29.90947699546814
CICIDS,Robustness_Analysis,rank_mean,0.7721837482926361,0.8920303166999365,181.33865785598755,29.94044232368469
CICIDS,LUNAR_plus_BestBaseline,rank_mean,0.7721837482926361,0.8920303166999365,181.73228335380557,29.959100246429443
CICIDS,Robustness_Analysis,bagging,0.6668781725888325,0.8305905987357789,971.7719502449036,30.046704053878784
CICIDS,Robustness_Analysis,rank_mean,0.7700033639290692,0.891821459735953,187.6051983833313,30.085368156433105
CICIDS,Robustness_Analysis,rank_mean,0.7718448928725495,0.891950137769929,176.18772959709167,30.0866219997406
CICIDS,Robustness_Analysis,stacking_lr,0.4594549723691388,0.868729061131388,181.54601311683652,30.13568663597107
CICIDS,Robustness_Analysis,max,0.5618154505811833,0.8330941355692175,188.8621382713318,30.17708849906921
CICIDS,Robustness_Analysis,rank_mean,0.7794257916825639,0.900498907855505,180.31943464279172,30.187705755233765
CICIDS,Robustness_Analysis,rank_mean,0.7342573871525663,0.8611961127670379,183.53693747520447,30.41512250900269
UNSW_NB15,Robustness_Analysis,bagging,0.7964803649991853,0.8931860046252088,1197.000295877457,30.487390756607056
UNSW_NB15,Robustness_Analysis,bagging,0.7978903921119009,0.8871484185496713,922.978812456131,30.52920651435852
CICIDS,Robustness_Analysis,rank_mean,0.5664563013960604,0.8333493230282354,346.0614764690399,31.76288390159607
CICIDS,Robustness_Analysis,rank_mean,0.7408040685694244,0.8922904309966448,343.55352115631104,31.86502575874329
CICIDS,Robustness_Analysis,rank_mean,0.7277564292048477,0.8908113354025103,327.099506855011,31.90587878227234
CICIDS,Robustness_Analysis,rank_mean,0.7408219178082192,0.8922990100714865,327.17561769485474,31.90778160095215
CICIDS,Robustness_Analysis,rank_mean,0.7409567238128645,0.8924215624450866,327.65589451789856,31.938360929489136
CICIDS,Robustness_Analysis,rank_mean,0.7202419730107027,0.8564763917040599,326.64547777175903,32.00079035758972
UNSW_NB15,Robustness_Analysis,bagging,0.7624092952855808,0.882882000535565,1257.0873501300812,32.010781049728394
CICIDS,Robustness_Analysis,weighted,0.6049058831245491,0.859428573027326,324.499924659729,32.029425621032715
CICIDS,LUNAR_plus_BestBaseline,rank_mean,0.7408219178082192,0.8922990100714865,333.14297819137573,32.57097411155701
