number,value,datetime_start,datetime_complete,duration,params_bootstrap,params_contamination,params_max_features,params_max_samples,params_n_estimators,state
51,0.8437928848046788,2026-08-03 17:07:42.875685,2026-08-03 17:07:43.215994,0 days 00:00:00.340309,False,0.034211917023602545,0.7979915978802716,0.5715089488815426,100,COMPLETE
52,0.8375215995717807,2026-08-03 17:07:43.293190,2026-08-03 17:07:43.646474,0 days 00:00:00.353284,False,0.09685847264689376,0.8152255593204144,0.6028538410746769,100,COMPLETE
53,0.8360376955187848,2026-08-03 17:07:43.723049,2026-08-03 17:07:44.070186,0 days 00:00:00.347137,False,0.024399522428721232,0.8474347940703337,0.9999613364155442,100,COMPLETE
54,0.8343984182467435,2026-08-03 17:07:44.146566,2026-08-03 17:07:45.403312,0 days 00:00:01.256746,False,0.06820116548652445,0.7473340141783982,0.5325828513974175,400,COMPLETE
55,0.8423094298072296,2026-08-03 17:07:45.479671,2026-08-03 17:07:46.152609,0 days 00:00:00.672938,False,0.12851382934326586,0.8101703725133335,0.6495785411396503,200,COMPLETE
56,0.8409505877238991,2026-08-03 17:07:46.222941,2026-08-03 17:07:48.084010,0 days 00:00:01.861069,False,0.15432970759966122,0.7221914392477852,0.4970040633416699,600,COMPLETE
57,0.8439659957178064,2026-08-03 17:07:48.153559,2026-08-03 17:07:48.500753,0 days 00:00:00.347194,False,0.1699304049570428,0.7823012909961535,0.6918832520330491,100,COMPLETE
58,0.8329511122207773,2026-08-03 17:07:48.576427,2026-08-03 17:07:50.077164,0 days 00:00:01.500737,False,0.11388432516906755,0.6839945227444413,0.46624419775806625,500,COMPLETE
59,0.824468452949756,2026-08-03 17:07:50.153563,2026-08-03 17:07:50.861869,0 days 00:00:00.708306,True,0.09493919276805715,0.9693711380184086,0.3959870719203772,200,COMPLETE
60,0.8328527690561212,2026-08-03 17:07:50.931130,2026-08-03 17:07:51.215930,0 days 00:00:00.284800,False,0.2007519674717351,0.5804463834090147,0.4348417775650934,100,COMPLETE
61,0.8426273611340628,2026-08-03 17:07:51.291442,2026-08-03 17:07:51.959018,0 days 00:00:00.667576,False,0.18257026546129632,0.7841678635187724,0.905123965765692,200,COMPLETE
62,0.846045122897522,2026-08-03 17:07:52.035326,2026-08-03 17:07:52.702238,0 days 00:00:00.666912,False,0.22868189295160135,0.7748075879572616,0.9496297108159353,200,COMPLETE
63,0.847937892025492,2026-08-03 17:07:52.771433,2026-08-03 17:07:53.472938,0 days 00:00:00.701505,False,0.13192014148411357,0.8398036881627492,0.8291863754129336,200,COMPLETE
64,0.8432223597330095,2026-08-03 17:07:53.549089,2026-08-03 17:07:53.903530,0 days 00:00:00.354441,False,0.13264635327462163,0.8421505529886208,0.8320693826245217,100,COMPLETE
65,0.8456216635172904,2026-08-03 17:07:53.986818,2026-08-03 17:07:54.695142,0 days 00:00:00.708324,False,0.157947976962373,0.8753232286518868,0.7275233889712809,200,COMPLETE
66,0.837617921986478,2026-08-03 17:07:54.771354,2026-08-03 17:07:55.125758,0 days 00:00:00.354404,False,0.06397826578398773,0.8102732662778956,0.7554989980649145,100,COMPLETE
67,0.833579789985702,2026-08-03 17:07:55.202096,2026-08-03 17:07:56.278239,0 days 00:00:01.076143,False,0.12483784940052366,0.9057494369946004,0.5957130922821122,300,COMPLETE
68,0.8382679298898557,2026-08-03 17:07:56.354561,2026-08-03 17:07:57.097721,0 days 00:00:00.743160,False,0.08482475881791063,0.9304100272004896,0.620584542168254,200,COMPLETE
69,0.8407045052844857,2026-08-03 17:07:57.174009,2026-08-03 17:07:58.153190,0 days 00:00:00.979181,False,0.1490936739330324,0.7600192041791805,0.6458245361719515,300,COMPLETE
70,0.8452300870808516,2026-08-03 17:07:58.222735,2026-08-03 17:07:58.569890,0 days 00:00:00.347155,False,0.10636379206695865,0.7934893514624732,0.6984947348855884,100,COMPLETE
71,0.8414324243251593,2026-08-03 17:07:58.646508,2026-08-03 17:07:59.340760,0 days 00:00:00.694252,False,0.17473465139369831,0.825425453840908,0.9034643179535885,200,COMPLETE
72,0.8494471677168579,2026-08-03 17:07:59.410193,2026-08-03 17:08:00.082955,0 days 00:00:00.672762,False,0.19880020168504517,0.7510504055468604,0.9019488180907109,200,COMPLETE
73,0.8390191998189408,2026-08-03 17:08:00.153064,2026-08-03 17:08:00.799047,0 days 00:00:00.645983,False,0.49333936265838657,0.7308977268934754,0.9725780774762485,200,COMPLETE
74,0.8384318351642824,2026-08-03 17:08:00.874617,2026-08-03 17:08:01.535377,0 days 00:00:00.660760,False,0.1984820846823483,0.7560901120616184,0.801607138412799,200,COMPLETE
75,0.8364595832046041,2026-08-03 17:08:01.611552,2026-08-03 17:08:01.923302,0 days 00:00:00.311750,False,0.2152291449132047,0.6384033835703973,0.8771447939273351,100,COMPLETE
76,0.8414899034350952,2026-08-03 17:08:02.000491,2026-08-03 17:08:02.701832,0 days 00:00:00.701341,True,0.1402440070170706,0.8855984504806235,0.8589880708123876,200,COMPLETE
77,0.840611550786386,2026-08-03 17:08:02.777599,2026-08-03 17:08:03.889268,0 days 00:00:01.111669,False,0.2918612787782455,0.9735741391116923,0.5489122401775663,300,COMPLETE
78,0.849854685625193,2026-08-03 17:08:03.965760,2026-08-03 17:08:04.285216,0 days 00:00:00.319456,False,0.4362442454263217,0.7190138626896894,0.2872354244522637,100,COMPLETE
79,0.8281120896530417,2026-08-03 17:08:04.354597,2026-08-03 17:08:05.542153,0 days 00:00:01.187556,False,0.4466217383704769,0.709700941260111,0.25198590818323374,400,COMPLETE
80,0.8150131393652869,2026-08-03 17:08:05.618328,2026-08-03 17:08:05.924082,0 days 00:00:00.305754,False,0.33499861195280195,0.6745411010501831,0.2834950381834466,100,COMPLETE
81,0.8463163524475323,2026-08-03 17:08:06.000546,2026-08-03 17:08:06.326024,0 days 00:00:00.325478,False,0.4074316266062668,0.7413368068820412,0.3368048525601279,100,COMPLETE
82,0.8274140328062021,2026-08-03 17:08:06.396370,2026-08-03 17:08:06.722637,0 days 00:00:00.326267,False,0.3141686320479778,0.7721752110280373,0.18085045491029583,100,COMPLETE
83,0.8453068755792816,2026-08-03 17:08:06.799053,2026-08-03 17:08:07.133023,0 days 00:00:00.333970,False,0.36392836855824706,0.7232539018162336,0.3765378471019944,100,COMPLETE
84,0.8382737676119585,2026-08-03 17:08:07.208968,2026-08-03 17:08:07.542339,0 days 00:00:00.333371,False,0.44705239099841626,0.7981335208336053,0.10244588492292761,100,COMPLETE
85,0.8350288922338538,2026-08-03 17:08:07.618696,2026-08-03 17:08:08.333884,0 days 00:00:00.715188,False,0.12479838236136971,0.8648257462657043,0.9196406222521972,200,COMPLETE
86,0.8498324573756475,2026-08-03 17:08:08.410295,2026-08-03 17:08:09.042171,0 days 00:00:00.631876,False,0.01247091902866792,0.6958286955742506,0.9649513205226907,200,COMPLETE
87,0.836133568877936,2026-08-03 17:08:09.111621,2026-08-03 17:08:09.755308,0 days 00:00:00.643687,False,0.16313752910288268,0.6741539872748511,0.9830534479915313,200,COMPLETE
88,0.8403066420703975,2026-08-03 17:08:09.826852,2026-08-03 17:08:10.785068,0 days 00:00:00.958216,False,0.47621505335686404,0.6959884481322848,0.9344323056441595,300,COMPLETE
89,0.8489127916166717,2026-08-03 17:08:10.859927,2026-08-03 17:08:11.493572,0 days 00:00:00.633645,True,0.18972010069934903,0.7169324278003096,0.8645549555010105,200,COMPLETE
90,0.8333323603796495,2026-08-03 17:08:11.569697,2026-08-03 17:08:12.215712,0 days 00:00:00.646015,True,0.25164224066434926,0.7475237225536101,0.9571694959671251,200,COMPLETE
91,0.8465022614437315,2026-08-03 17:08:12.291937,2026-08-03 17:08:12.925442,0 days 00:00:00.633505,True,0.1408436206048052,0.6940903548805474,0.851564980321361,200,COMPLETE
92,0.8534886676342317,2026-08-03 17:08:13.007129,2026-08-03 17:08:13.646252,0 days 00:00:00.639123,True,0.18871306281893735,0.7158601230981544,0.887325671746879,200,COMPLETE
93,0.8334684242102012,2026-08-03 17:08:13.722606,2026-08-03 17:08:14.347813,0 days 00:00:00.625207,True,0.20692349322216605,0.7286800826190577,0.8832662560826281,200,COMPLETE
94,0.8447563334794261,2026-08-03 17:08:14.423995,2026-08-03 17:08:15.067588,0 days 00:00:00.643593,True,0.23329177461793849,0.7195115347141448,0.821537683263462,200,COMPLETE
95,0.8482612120188819,2026-08-03 17:08:15.139238,2026-08-03 17:08:15.743462,0 days 00:00:00.604224,True,0.1915745578311838,0.6861312745247247,0.8881765522515885,200,COMPLETE
96,0.8413632697710176,2026-08-03 17:08:15.812772,2026-08-03 17:08:16.430880,0 days 00:00:00.618108,True,0.19502668145556143,0.7117249552196553,0.8930700063847978,200,COMPLETE
97,0.8448605143661851,2026-08-03 17:08:16.507143,2026-08-03 17:08:17.111494,0 days 00:00:00.604351,True,0.2686554554539603,0.6862189153270742,0.9624509563261557,200,COMPLETE
98,0.8442125272127662,2026-08-03 17:08:17.187894,2026-08-03 17:08:17.771256,0 days 00:00:00.583362,True,0.17106955373236504,0.647284195569268,0.9244316645122477,200,COMPLETE
99,0.8451537476379678,2026-08-03 17:08:17.847497,2026-08-03 17:08:18.457906,0 days 00:00:00.610409,True,0.18643346032050534,0.7004303033175818,0.9940669969141006,200,COMPLETE
100,0.8376105125699628,2026-08-03 17:08:18.527957,2026-08-03 17:08:19.132214,0 days 00:00:00.604257,True,0.22573929985352512,0.6718124648988901,0.7823261687175862,200,COMPLETE
101,0.8185970516809047,2026-08-03 17:08:19.208336,2026-08-03 17:08:19.840602,0 days 00:00:00.632266,True,0.2413984367812218,0.7356799362111863,0.8170919284887155,200,COMPLETE
102,0.8375031882943792,2026-08-03 17:08:19.910116,2026-08-03 17:08:20.541924,0 days 00:00:00.631808,True,0.15543840865550085,0.7512212469025648,0.8636780270531015,200,COMPLETE
103,0.8409074783914471,2026-08-03 17:08:20.618359,2026-08-03 17:08:21.236323,0 days 00:00:00.617964,True,0.16494120193833767,0.7115074686731788,0.9178336017730838,200,COMPLETE
104,0.8502622035335281,2026-08-03 17:08:21.305820,2026-08-03 17:08:21.896111,0 days 00:00:00.590291,True,0.18140321385209648,0.687012427027638,0.8877171880611281,200,COMPLETE
105,0.8340670152535189,2026-08-03 17:08:21.981364,2026-08-03 17:08:22.569681,0 days 00:00:00.588317,True,0.18988565295952403,0.6604100621542762,0.9413314821831296,200,COMPLETE
106,0.8488571087289213,2026-08-03 17:08:22.638991,2026-08-03 17:08:23.236372,0 days 00:00:00.597381,True,0.17955146966276214,0.6881763734804893,0.8923393256966071,200,COMPLETE
107,0.8430117526817598,2026-08-03 17:08:23.312860,2026-08-03 17:08:23.625332,0 days 00:00:00.312472,True,0.22005433566030974,0.7165593140417026,0.8471974032078399,100,COMPLETE
108,0.841537503323011,2026-08-03 17:08:23.694611,2026-08-03 17:08:24.291085,0 days 00:00:00.596474,True,0.20634790779536497,0.668068081961579,0.9719349645302198,200,COMPLETE
109,0.8284232851466795,2026-08-03 17:08:24.361171,2026-08-03 17:08:25.284892,0 days 00:00:00.923721,True,0.17863454438299192,0.7390625745978373,0.9076609244140547,300,COMPLETE
110,0.8283193287876937,2026-08-03 17:08:25.365534,2026-08-03 17:08:25.666936,0 days 00:00:00.301402,True,0.11633949731760028,0.7020047220482694,0.2007390681426472,100,COMPLETE
111,0.8370006951379858,2026-08-03 17:08:25.736448,2026-08-03 17:08:26.340502,0 days 00:00:00.604054,True,0.1919206464638701,0.6910784549608616,0.8878595269975432,200,COMPLETE
112,0.8368215219749823,2026-08-03 17:08:26.416985,2026-08-03 17:08:27.014246,0 days 00:00:00.597261,True,0.16946911107714238,0.6810850391866423,0.8699490783211741,200,COMPLETE
113,0.8356414039991091,2026-08-03 17:08:27.090405,2026-08-03 17:08:27.646196,0 days 00:00:00.555791,True,0.15155142896638987,0.6164619426828293,0.8947207422221425,200,COMPLETE
114,0.8444720813185708,2026-08-03 17:08:27.721583,2026-08-03 17:08:28.367616,0 days 00:00:00.646033,True,0.2113059828507183,0.7694731480816418,0.9263921956330277,200,COMPLETE
115,0.8426830440218133,2026-08-03 17:08:28.437815,2026-08-03 17:08:29.027268,0 days 00:00:00.589453,True,0.17889739765610047,0.646794086036725,0.8401251532409713,200,COMPLETE
116,0.8396092588068773,2026-08-03 17:08:29.097360,2026-08-03 17:08:29.715558,0 days 00:00:00.618198,True,0.16016597867294455,0.7249956714809646,0.9479267786226955,200,COMPLETE
117,0.8438106224987607,2026-08-03 17:08:29.791091,2026-08-03 17:08:30.396358,0 days 00:00:00.605267,True,0.1414368045051877,0.685909970100266,0.7626685521952192,200,COMPLETE
118,0.8245048264490125,2026-08-03 17:08:30.472525,2026-08-03 17:08:30.778144,0 days 00:00:00.305619,True,0.2005363134392848,0.6645137104828236,0.8714832108865569,100,COMPLETE
119,0.8358776072165023,2026-08-03 17:08:30.853551,2026-08-03 17:08:31.491130,0 days 00:00:00.637579,False,0.18526843731170156,0.7109125189874543,0.9135227374809259,200,COMPLETE
120,0.8439646485511672,2026-08-03 17:08:31.569612,2026-08-03 17:08:31.895977,0 days 00:00:00.326365,False,0.3731596058603914,0.7013747390341977,0.8106662106263607,100,COMPLETE
121,0.8440755652711218,2026-08-03 17:08:31.972495,2026-08-03 17:08:32.632041,0 days 00:00:00.659546,False,0.1366666729059202,0.7578505709327635,0.8394564547494541,200,COMPLETE
122,0.8359377806597164,2026-08-03 17:08:32.708688,2026-08-03 17:08:33.465446,0 days 00:00:00.756758,False,0.14770961410458008,0.9467151492781053,0.8814653589215681,200,COMPLETE
123,0.8445362962617023,2026-08-03 17:08:33.541771,2026-08-03 17:08:34.291851,0 days 00:00:00.750080,False,0.1059665236369081,0.9187319645230334,0.8581664897797602,200,COMPLETE
124,0.8307978908759098,2026-08-03 17:08:34.368265,2026-08-03 17:08:35.021053,0 days 00:00:00.652788,False,0.11745468189595787,0.7366076425814944,0.8265808285680432,200,COMPLETE
125,0.8379729003958873,2026-08-03 17:08:35.097532,2026-08-03 17:08:35.771134,0 days 00:00:00.673602,False,0.17353658429653457,0.7845809693233717,0.97427218758192,200,COMPLETE
126,0.837637006847199,2026-08-03 17:08:35.847230,2026-08-03 17:08:36.479389,0 days 00:00:00.632159,False,0.036969032284345366,0.6917591526764021,0.7353738774284131,200,COMPLETE
127,0.842522282136211,2026-08-03 17:08:36.554898,2026-08-03 17:08:37.187621,0 days 00:00:00.632723,False,0.15939557873237964,0.7203511977062299,0.4199746565209789,200,COMPLETE
128,0.82465750533478,2026-08-03 17:08:37.264039,2026-08-03 17:08:37.576467,0 days 00:00:00.312428,True,0.08135283573084642,0.6790583033771799,0.9336307654870535,100,COMPLETE
129,0.837774866899936,2026-08-03 17:08:37.653108,2026-08-03 17:08:39.750012,0 days 00:00:02.096904,False,0.1286222457059608,0.7293002869005286,0.4698985377221456,600,COMPLETE
130,0.8434450912840114,2026-08-03 17:08:39.833183,2026-08-03 17:08:40.541680,0 days 00:00:00.708497,False,0.05585166476938898,0.7063533488122731,0.7735826726221302,200,COMPLETE
131,0.826291618468038,2026-08-03 17:08:40.631890,2026-08-03 17:08:41.576393,0 days 00:00:00.944503,False,0.022073610490114977,0.5868569876387577,0.5109418697027093,300,COMPLETE
132,0.8308019323758272,2026-08-03 17:08:41.659646,2026-08-03 17:08:42.986157,0 days 00:00:01.326511,False,0.09777298824514143,0.6336603829525054,0.5643262174137175,400,COMPLETE
133,0.8445353981506096,2026-08-03 17:08:43.076440,2026-08-03 17:08:43.920442,0 days 00:00:00.844002,False,0.167588445405345,0.5366806745765077,0.8976007253025526,300,COMPLETE
134,0.8317943451333156,2026-08-03 17:08:44.011764,2026-08-03 17:08:44.355212,0 days 00:00:00.343448,False,0.1487488694158622,0.7492699210477831,0.7113295234342693,100,COMPLETE
135,0.8387219250472406,2026-08-03 17:08:44.436584,2026-08-03 17:08:45.465261,0 days 00:00:01.028677,False,0.13027415047438293,0.8382010860432532,0.6428984640039201,300,COMPLETE
136,0.8433310311752322,2026-08-03 17:08:45.547601,2026-08-03 17:08:46.965185,0 days 00:00:01.417584,True,0.18332498853636048,0.6508761922268893,0.9543384393613582,500,COMPLETE
137,0.8465170802767619,2026-08-03 17:08:47.047687,2026-08-03 17:08:47.743287,0 days 00:00:00.695600,False,0.19332836225981778,0.8149833608268058,0.6761657046966649,200,COMPLETE
138,0.8477632094179522,2026-08-03 17:08:47.819270,2026-08-03 17:08:48.118025,0 days 00:00:00.298755,False,0.11979710030378152,0.6000309707370913,0.6161378877685123,100,COMPLETE
139,0.8300367417248044,2026-08-03 17:08:48.194435,2026-08-03 17:08:48.547891,0 days 00:00:00.353456,False,0.22062304148457618,0.85687197891094,0.36488572291788424,100,COMPLETE
140,0.8289275745252584,2026-08-03 17:08:48.624819,2026-08-03 17:08:48.944421,0 days 00:00:00.319602,True,0.4174241100246652,0.7642499174018619,0.7951407510917325,100,COMPLETE
141,0.8456710596273915,2026-08-03 17:08:49.027806,2026-08-03 17:08:49.319520,0 days 00:00:00.291714,False,0.11969959075970395,0.599680281113046,0.5979926408129368,100,COMPLETE
142,0.8341402113075779,2026-08-03 17:08:49.395758,2026-08-03 17:08:49.694465,0 days 00:00:00.298707,False,0.10384841516741297,0.6032022805004054,0.5305781121391567,100,COMPLETE
143,0.8497417481552798,2026-08-03 17:08:49.770756,2026-08-03 17:08:50.347204,0 days 00:00:00.576448,False,0.13836140044255865,0.6229477287080951,0.5850773931132208,200,COMPLETE
144,0.8415285222120836,2026-08-03 17:08:50.416580,2026-08-03 17:08:51.055588,0 days 00:00:00.639008,False,0.13532208900801318,0.7342916528275238,0.6627977956028909,200,COMPLETE
145,0.8534298413576565,2026-08-03 17:08:51.131995,2026-08-03 17:08:51.689299,0 days 00:00:00.557304,False,0.15517484931989348,0.5493656327333993,0.9178410036332646,200,COMPLETE
146,0.8458479875126633,2026-08-03 17:08:51.768146,2026-08-03 17:08:52.395864,0 days 00:00:00.627718,False,0.20334838447504153,0.6966672689720805,0.9142234643662347,200,COMPLETE
147,0.8490008065037612,2026-08-03 17:08:52.465135,2026-08-03 17:08:53.011720,0 days 00:00:00.546585,True,0.1548227386601807,0.5668024652066579,0.8909577336936021,200,COMPLETE
