number,value,datetime_start,datetime_complete,duration,params_epsilon,params_k,params_lr,params_n_epochs,params_proportion,params_samples,params_wd,state
26,0.8887974561901408,2026-08-05 02:52:55.306218,2026-08-05 02:53:15.768494,0 days 00:00:20.462276,0.19650994390553234,33,0.005212851438115401,100,1,MIXED,0.000973148907518441,COMPLETE
27,0.866657670587221,2026-08-05 02:53:15.837860,2026-08-05 02:53:41.545282,0 days 00:00:25.707422,0.29440144340120566,58,0.022514225633122963,100,1,MIXED,0.0007190650470210085,COMPLETE
28,0.8531976796401808,2026-08-05 02:53:41.605839,2026-08-05 02:53:48.830517,0 days 00:00:07.224678,0.4401480101016593,17,0.05211376631100911,50,1,UNIFORM,0.00019394754702828113,COMPLETE
29,0.8697069822748795,2026-08-05 02:53:48.898857,2026-08-05 02:55:03.787402,0 days 00:01:14.888545,0.39169757101158686,103,0.006316397612307214,75,2,SUBSPACE,0.0013554498154597502,COMPLETE
30,0.6412973484168097,2026-08-05 02:55:03.866253,2026-08-05 02:56:11.731324,0 days 00:01:07.865071,0.2735572925020873,80,0.06110864645379587,125,1,MIXED,0.00022944537862142338,COMPLETE
31,0.8866651159281799,2026-08-05 02:56:11.809995,2026-08-05 02:57:22.155078,0 days 00:01:10.345083,0.19085530946267543,108,0.017565813176441295,100,1,MIXED,0.009162678661943665,COMPLETE
32,0.9015257111243633,2026-08-05 02:57:22.225602,2026-08-05 02:59:41.719979,0 days 00:02:19.494377,0.11713050515334827,107,0.02885170365318346,200,1,MIXED,0.030167250382175145,COMPLETE
33,0.8797808698744799,2026-08-05 02:59:41.782562,2026-08-05 03:01:18.571099,0 days 00:01:36.788537,0.12101588940657104,60,0.028313143434173745,225,1,MIXED,0.02463359775473354,COMPLETE
34,0.8767856693801597,2026-08-05 03:01:18.633695,2026-08-05 03:05:10.995245,0 days 00:03:52.361550,0.17001605070234344,150,0.034854725094914926,250,1,MIXED,0.0019760517454127935,COMPLETE
35,0.8808285164641726,2026-08-05 03:05:11.063245,2026-08-05 03:07:02.791923,0 days 00:01:51.728678,0.22362576291525532,116,0.011951816449993024,150,1,MIXED,0.004302846066549462,COMPLETE
36,0.6720962721204762,2026-08-05 03:07:02.870144,2026-08-05 03:08:50.661982,0 days 00:01:47.791838,0.36515888517405903,80,0.06879932678948864,200,1,SUBSPACE,0.017012667303491345,COMPLETE
37,0.8660415663775947,2026-08-05 03:08:50.740560,2026-08-05 03:09:11.192056,0 days 00:00:20.451496,0.11561184710363148,50,0.025630023830932283,75,1,UNIFORM,0.0006114498324109044,COMPLETE
38,0.9036939758300342,2026-08-05 03:09:11.268829,2026-08-05 03:11:23.019264,0 days 00:02:11.750435,0.15488508267718026,88,0.008604534511306569,225,1,MIXED,0.31032858233385535,COMPLETE
39,0.8894330943160346,2026-08-05 03:11:23.098069,2026-08-05 03:13:13.880931,0 days 00:01:50.782862,0.16351356498725544,70,0.00788735882397539,225,1,MIXED,0.36495827810061104,COMPLETE
40,0.8811841684569015,2026-08-05 03:13:13.959627,2026-08-05 03:16:48.726912,0 days 00:03:34.767285,0.1290691165101871,90,0.004075426919261575,250,2,MIXED,0.17306807156295775,COMPLETE
41,0.8841492822296148,2026-08-05 03:16:48.789482,2026-08-05 03:20:00.431001,0 days 00:03:11.641519,0.15332469398452037,121,0.0011429997797349036,250,1,MIXED,0.051088103916245305,COMPLETE
