number,value,datetime_start,datetime_complete,duration,params_bootstrap,params_contamination,params_max_features,params_max_samples,params_n_estimators,state
22,0.8071310369223538,2026-08-02 01:49:26.517680,2026-08-02 01:49:27.420739,0 days 00:00:00.903059,True,0.4408206416347792,0.9328125881707903,0.8614677825044904,500,COMPLETE
23,0.8106063634667617,2026-08-02 01:49:27.483300,2026-08-02 01:49:28.577038,0 days 00:00:01.093738,True,0.29227561460716006,0.9860450413519617,0.7549619421171614,600,COMPLETE
24,0.8027434939464203,2026-08-02 01:49:28.655484,2026-08-02 01:49:29.365332,0 days 00:00:00.709848,True,0.36348934328777266,0.9461511824637758,0.9365301792816771,400,COMPLETE
25,0.8082894791038231,2026-08-02 01:49:29.444916,2026-08-02 01:49:29.961433,0 days 00:00:00.516517,True,0.42200038700380743,0.8582701090234625,0.824840309773629,300,COMPLETE
26,0.8082825133076992,2026-08-02 01:49:30.026536,2026-08-02 01:49:30.956756,0 days 00:00:00.930220,False,0.3934861773171088,0.9088995411035,0.6449061964860316,500,COMPLETE
27,0.7924698532458186,2026-08-02 01:49:31.034996,2026-08-02 01:49:31.710771,0 days 00:00:00.675775,True,0.29984370340785926,0.8371961336558812,0.4980132499046561,400,COMPLETE
28,0.8101226949272043,2026-08-02 01:49:31.773353,2026-08-02 01:49:32.939143,0 days 00:00:01.165790,False,0.4643048133934576,0.9976098261271437,0.7375207161999866,600,COMPLETE
29,0.8135856041828697,2026-08-02 01:49:33.017426,2026-08-02 01:49:34.135340,0 days 00:00:01.117914,False,0.3588545809916701,0.9520469917648319,0.9103456978517914,600,COMPLETE
30,0.8062306320581687,2026-08-02 01:49:34.208277,2026-08-02 01:49:35.311114,0 days 00:00:01.102837,False,0.3647285875001089,0.883346370295406,0.9067733249518424,600,COMPLETE
31,0.8117284623641063,2026-08-02 01:49:35.373795,2026-08-02 01:49:36.519434,0 days 00:00:01.145639,False,0.3783342785840746,0.9603282582917241,0.8510646104331538,600,COMPLETE
32,0.808553270774427,2026-08-02 01:49:36.581993,2026-08-02 01:49:37.527870,0 days 00:00:00.945877,False,0.3304821657993454,0.9242251779728462,0.9794552771171304,500,COMPLETE
33,0.8153094872931764,2026-08-02 01:49:37.590445,2026-08-02 01:49:38.749568,0 days 00:00:01.159123,False,0.4329938312862601,0.9495784081795178,0.8215406460372897,600,COMPLETE
34,0.818076422657857,2026-08-02 01:49:38.812174,2026-08-02 01:49:39.921588,0 days 00:00:01.109414,False,0.45720539196440957,0.890442270132624,0.9083418541699442,600,COMPLETE
35,0.8107989828726216,2026-08-02 01:49:40.000332,2026-08-02 01:49:41.054458,0 days 00:00:01.054126,False,0.4636093275680877,0.8078380768338195,0.9133152158011045,600,COMPLETE
36,0.8124453336434627,2026-08-02 01:49:41.128548,2026-08-02 01:49:42.253774,0 days 00:00:01.125226,False,0.449357545565407,0.8907750923118741,0.6986064511007848,600,COMPLETE
37,0.8057051687418683,2026-08-02 01:49:42.348130,2026-08-02 01:49:42.536920,0 days 00:00:00.188790,False,0.48365586484207235,0.9372179537716145,0.996397612720419,100,COMPLETE
38,0.8096747639503695,2026-08-02 01:49:42.615128,2026-08-02 01:49:43.717815,0 days 00:00:01.102687,False,0.40835594257129315,0.8598314435648411,0.8309103018177074,600,COMPLETE
39,0.8122424169737673,2026-08-02 01:49:43.779856,2026-08-02 01:49:44.898064,0 days 00:00:01.118208,False,0.34660930246139365,0.9151708687157485,0.8831314709597167,600,COMPLETE
40,0.8119883168455968,2026-08-02 01:49:44.960677,2026-08-02 01:49:45.149462,0 days 00:00:00.188785,False,0.39349748663726375,0.7662167562070882,0.9399153602652912,100,COMPLETE
41,0.8115064654702457,2026-08-02 01:49:45.227862,2026-08-02 01:49:46.314234,0 days 00:00:01.086372,False,0.44225501860360544,0.8921476778796819,0.6801334126935739,600,COMPLETE
42,0.8071691973706846,2026-08-02 01:49:46.411536,2026-08-02 01:49:47.530129,0 days 00:00:01.118593,False,0.46127199223843734,0.8835671700597908,0.6935073211633958,600,COMPLETE
43,0.802259219685461,2026-08-02 01:49:47.592696,2026-08-02 01:49:48.675929,0 days 00:00:01.083233,False,0.4305622093570018,0.8312467696965609,0.5703306735725167,600,COMPLETE
44,0.8112693255413332,2026-08-02 01:49:48.738887,2026-08-02 01:49:49.887712,0 days 00:00:01.148825,False,0.47828359460482345,0.954144718828143,0.7627235160749679,600,COMPLETE
45,0.8148700364159707,2026-08-02 01:49:49.965927,2026-08-02 01:49:50.355006,0 days 00:00:00.389079,False,0.3130606228161079,0.8625802073655259,0.7990775459119628,200,COMPLETE
46,0.8102919940590845,2026-08-02 01:49:50.434053,2026-08-02 01:49:50.825853,0 days 00:00:00.391800,False,0.3092825315235922,0.8627695424558616,0.8056599673240173,200,COMPLETE
47,0.8052854038102298,2026-08-02 01:49:50.888690,2026-08-02 01:49:51.220619,0 days 00:00:00.331929,False,0.20455017108486995,0.5483160391114372,0.8759908215333637,200,COMPLETE
48,0.8125619350133622,2026-08-02 01:49:51.299012,2026-08-02 01:49:51.833666,0 days 00:00:00.534654,False,0.3141443347598773,0.8108818581556156,0.9430234374344135,300,COMPLETE
49,0.8107874741659821,2026-08-02 01:49:51.912062,2026-08-02 01:49:52.274755,0 days 00:00:00.362693,False,0.27220814085897543,0.8402304002104045,0.8363401587697268,200,COMPLETE
50,0.8236154420191358,2026-08-02 01:49:52.353193,2026-08-02 01:49:52.542402,0 days 00:00:00.189209,False,0.3499338174085337,0.6114258005805793,0.7644241708038266,100,COMPLETE
51,0.8193193629749158,2026-08-02 01:49:52.604994,2026-08-02 01:49:52.795308,0 days 00:00:00.190314,False,0.34951185043613275,0.6326864962389479,0.7688226998268484,100,COMPLETE
52,0.8203287976914746,2026-08-02 01:49:52.857951,2026-08-02 01:49:53.047032,0 days 00:00:00.189081,False,0.38955528556726954,0.5999275664227459,0.7239153220809775,100,COMPLETE
53,0.8162083778538564,2026-08-02 01:49:53.109641,2026-08-02 01:49:53.298599,0 days 00:00:00.188958,False,0.2680550349439879,0.5961558581378555,0.6497059625199537,100,COMPLETE
54,0.8079393721334235,2026-08-02 01:49:53.361172,2026-08-02 01:49:53.535766,0 days 00:00:00.174594,False,0.17394699783966833,0.5882757550328693,0.717490081433693,100,COMPLETE
55,0.8227126142693424,2026-08-02 01:49:53.613986,2026-08-02 01:49:53.803512,0 days 00:00:00.189526,False,0.2563064496165739,0.6113987170105066,0.6494685776084936,100,COMPLETE
56,0.817690578124735,2026-08-02 01:49:53.864671,2026-08-02 01:49:54.037909,0 days 00:00:00.173238,False,0.2406336830795664,0.6098480623795827,0.5761981094026257,100,COMPLETE
57,0.8057151631450025,2026-08-02 01:49:54.116166,2026-08-02 01:49:54.305791,0 days 00:00:00.189625,False,0.2467228163316124,0.6482780847414804,0.5781493601270083,100,COMPLETE
