number,value,datetime_start,datetime_complete,duration,params_epsilon,params_k,params_lr,params_n_epochs,params_proportion,params_samples,params_wd,state
30,0.6412973484168097,2026-08-04 02:58:15.441115,2026-08-04 02:59:24.810162,0 days 00:01:09.369047,0.2735572925020873,80,0.06110864645379587,125,1,MIXED,0.00022944537862142338,COMPLETE
31,0.8866651159281799,2026-08-04 02:59:24.879268,2026-08-04 03:00:35.542326,0 days 00:01:10.663058,0.19085530946267543,108,0.017565813176441295,100,1,MIXED,0.009162678661943665,COMPLETE
32,0.9015257111243633,2026-08-04 03:00:35.620563,2026-08-04 03:02:55.718051,0 days 00:02:20.097488,0.11713050515334827,107,0.02885170365318346,200,1,MIXED,0.030167250382175145,COMPLETE
33,0.8797808698744799,2026-08-04 03:02:55.780987,2026-08-04 03:04:32.820102,0 days 00:01:37.039115,0.12101588940657104,60,0.028313143434173745,225,1,MIXED,0.02463359775473354,COMPLETE
34,0.8767856693801597,2026-08-04 03:04:32.893214,2026-08-04 03:08:26.799791,0 days 00:03:53.906577,0.17001605070234344,150,0.034854725094914926,250,1,MIXED,0.0019760517454127935,COMPLETE
35,0.8808285164641726,2026-08-04 03:08:26.878319,2026-08-04 03:10:18.970247,0 days 00:01:52.091928,0.22362576291525532,116,0.011951816449993024,150,1,MIXED,0.004302846066549462,COMPLETE
36,0.6720962721204762,2026-08-04 03:10:19.040118,2026-08-04 03:12:06.934269,0 days 00:01:47.894151,0.36515888517405903,80,0.06879932678948864,200,1,SUBSPACE,0.017012667303491345,COMPLETE
37,0.8660415663775947,2026-08-04 03:12:07.014994,2026-08-04 03:12:27.747971,0 days 00:00:20.732977,0.11561184710363148,50,0.025630023830932283,75,1,UNIFORM,0.0006114498324109044,COMPLETE
38,0.9036939758300342,2026-08-04 03:12:27.818127,2026-08-04 03:14:39.653830,0 days 00:02:11.835703,0.15488508267718026,88,0.008604534511306569,225,1,MIXED,0.31032858233385535,COMPLETE
39,0.8894330943160346,2026-08-04 03:14:39.716363,2026-08-04 03:16:30.219420,0 days 00:01:50.503057,0.16351356498725544,70,0.00788735882397539,225,1,MIXED,0.36495827810061104,COMPLETE
40,0.8811841684569015,2026-08-04 03:16:30.297878,2026-08-04 03:20:05.812685,0 days 00:03:35.514807,0.1290691165101871,90,0.004075426919261575,250,2,MIXED,0.17306807156295775,COMPLETE
41,0.8841492822296148,2026-08-04 03:20:05.886317,2026-08-04 03:23:19.075605,0 days 00:03:13.189288,0.15332469398452037,121,0.0011429997797349036,250,1,MIXED,0.051088103916245305,COMPLETE
42,0.8750181867496281,2026-08-04 03:23:19.138178,2026-08-04 03:24:57.375614,0 days 00:01:38.237436,0.11072829119569978,70,0.01618340251909831,200,1,MIXED,0.8652232057622259,COMPLETE
43,0.8708720568899491,2026-08-04 03:24:57.453768,2026-08-04 03:27:16.895632,0 days 00:02:19.441864,0.1802702270048631,94,0.04386779283002666,225,1,MIXED,0.30580095611673774,COMPLETE
44,0.8873470067753502,2026-08-04 03:27:16.965734,2026-08-04 03:28:04.290721,0 days 00:00:47.324987,0.21888380017613407,30,0.008048077348084565,275,1,MIXED,0.10443006329847539,COMPLETE
45,0.8718965771190033,2026-08-04 03:28:04.360363,2026-08-04 03:30:21.083020,0 days 00:02:16.722657,0.047802854510137355,123,0.02011710210416529,175,1,UNIFORM,0.00026942476959191427,COMPLETE
46,0.5537833827893175,2026-08-04 03:30:21.156656,2026-08-04 03:31:29.683671,0 days 00:01:08.527015,0.09354954840826366,81,0.030896486910214294,125,1,MIXED,0.04963664563192436,COMPLETE
47,0.8981295040271301,2026-08-04 03:31:29.754790,2026-08-04 03:32:12.139046,0 days 00:00:42.384256,0.13982204199102782,51,0.012368692494016675,150,1,MIXED,0.0001547002872927012,COMPLETE
48,0.8784783842622197,2026-08-04 03:32:12.216759,2026-08-04 03:32:58.072319,0 days 00:00:45.855560,0.14590971201838032,47,0.01232924811946418,175,1,SUBSPACE,0.0001545798547615299,COMPLETE
49,0.8850426782391275,2026-08-04 03:32:58.140514,2026-08-04 03:33:35.254528,0 days 00:00:37.114014,0.14093056121146635,54,0.0032313061053873497,150,1,MIXED,0.5207435034827627,COMPLETE
50,0.8744950370381015,2026-08-04 03:33:35.317066,2026-08-04 03:34:23.575951,0 days 00:00:48.258885,0.05061149297878019,68,0.012882848352801303,100,1,MIXED,0.00014368523553985328,COMPLETE
51,0.8859697534146184,2026-08-04 03:34:23.654172,2026-08-04 03:34:46.449696,0 days 00:00:22.795524,0.2420025250589357,22,0.006637613638937451,150,1,MIXED,0.0003933641403228216,COMPLETE
52,0.8920809503452338,2026-08-04 03:34:46.518470,2026-08-04 03:35:31.565241,0 days 00:00:45.046771,0.09548083915182268,35,0.010067364835570403,200,1,MIXED,0.0007129680741030128,COMPLETE
53,0.8799344468713401,2026-08-04 03:35:31.636350,2026-08-04 03:36:16.666956,0 days 00:00:45.030606,0.10224758260825204,36,0.010229355932224725,200,1,MIXED,0.0006227910683059235,COMPLETE
54,0.8824570164031011,2026-08-04 03:36:16.740920,2026-08-04 03:37:04.156379,0 days 00:00:47.415459,0.07506820629656158,39,0.02222139497922375,200,1,MIXED,0.0017410102599117034,COMPLETE
55,0.891341804915901,2026-08-04 03:37:04.228507,2026-08-04 03:38:02.552716,0 days 00:00:58.324209,0.04196929150314081,46,0.014255701426738333,225,1,MIXED,0.0008683709073730735,COMPLETE
56,0.8857564520300903,2026-08-04 03:38:02.651819,2026-08-04 03:38:45.372321,0 days 00:00:42.720502,0.13303356923198714,53,0.002454685138452276,175,1,MIXED,0.00029512267895485993,COMPLETE
57,0.8808161674366471,2026-08-04 03:38:45.450620,2026-08-04 03:39:28.799677,0 days 00:00:43.349057,0.4639519647241564,25,0.008698399933312227,275,1,UNIFORM,0.0004826094590705857,COMPLETE
58,0.8845287341663014,2026-08-04 03:39:28.868576,2026-08-04 03:40:59.755733,0 days 00:01:30.887157,0.07342842192603116,64,0.006225918025305237,200,1,MIXED,0.08508589219690024,COMPLETE
59,0.8877055776291305,2026-08-04 03:40:59.832393,2026-08-04 03:41:40.309879,0 days 00:00:40.477486,0.3656180403948378,28,0.0036757013910327908,225,1,MIXED,0.0028791095135903867,COMPLETE
60,0.8821644567146377,2026-08-04 03:41:40.378654,2026-08-04 03:43:29.975136,0 days 00:01:49.596482,0.1785200369210672,95,0.0017693905415761628,175,1,SUBSPACE,0.012394452562334554,COMPLETE
61,0.8408322615874293,2026-08-04 03:43:30.062931,2026-08-04 03:43:48.092742,0 days 00:00:18.029811,0.21301869769475618,20,0.08132044152094757,125,1,MIXED,0.00016962700416587654,COMPLETE
62,0.6949210919593911,2026-08-04 03:43:48.161137,2026-08-04 03:44:01.782698,0 days 00:00:13.621561,0.15773122028938544,7,0.04447862680006497,125,1,MIXED,0.0003307608704997383,COMPLETE
63,0.8834366310775177,2026-08-04 03:44:01.861341,2026-08-04 03:44:15.332569,0 days 00:00:13.471228,0.1948752768571851,15,0.010781213862743926,100,1,MIXED,0.001283183200547211,COMPLETE
64,0.8861496001609415,2026-08-04 03:44:15.401220,2026-08-04 03:44:33.161109,0 days 00:00:17.759889,0.30232627438171067,10,0.01932671245991367,150,1,MIXED,0.000510526304841771,COMPLETE
