number,value,datetime_start,datetime_complete,duration,params_contamination,params_leaf_size,params_metric,params_n_neighbors,params_p,state
12,0.9003199874270162,2026-08-09 21:29:25.028657,2026-08-09 21:29:36.410794,0 days 00:00:11.382137,0.1526407430129239,60,manhattan,38,,COMPLETE
13,0.898756646655499,2026-08-09 21:29:36.483501,2026-08-09 21:29:47.883117,0 days 00:00:11.399616,0.46776376632090866,50,minkowski,50,1.0,COMPLETE
14,0.8814027857640894,2026-08-09 21:29:47.961429,2026-08-09 21:29:48.854094,0 days 00:00:00.892665,0.1225467219047551,60,euclidean,41,,COMPLETE
15,0.8849292832027182,2026-08-09 21:29:48.923386,2026-08-09 21:30:00.392735,0 days 00:00:11.469349,0.15130545385577682,50,manhattan,93,,COMPLETE
16,0.8648640733224484,2026-08-09 21:30:00.450539,2026-08-09 21:30:01.341868,0 days 00:00:00.891329,0.4302102642613827,10,minkowski,31,2.0,COMPLETE
17,0.8938676019902235,2026-08-09 21:30:01.403294,2026-08-09 21:30:12.854531,0 days 00:00:11.451237,0.3148095533554097,60,minkowski,65,1.0,COMPLETE
18,0.8982890015080096,2026-08-09 21:30:12.937389,2026-08-09 21:30:24.301385,0 days 00:00:11.363996,0.09873176339652183,50,manhattan,30,,COMPLETE
19,0.8779840318116447,2026-08-09 21:30:24.364890,2026-08-09 21:30:25.285309,0 days 00:00:00.920419,0.3616869427073958,60,euclidean,67,,COMPLETE
20,0.8907525953607186,2026-08-09 21:30:25.363638,2026-08-09 21:30:36.749851,0 days 00:00:11.386213,0.18250956093325807,20,manhattan,24,,COMPLETE
21,0.9003623464081554,2026-08-09 21:30:36.820741,2026-08-09 21:30:48.217412,0 days 00:00:11.396671,0.1751636550449532,60,manhattan,35,,COMPLETE
22,0.8998609737326919,2026-08-09 21:30:48.286064,2026-08-09 21:30:59.703819,0 days 00:00:11.417755,0.014277104199799828,60,manhattan,41,,COMPLETE
23,0.8942634015159925,2026-08-09 21:30:59.782068,2026-08-09 21:31:11.206794,0 days 00:00:11.424726,0.20408262476874975,50,manhattan,63,,COMPLETE
24,0.8952629038353836,2026-08-09 21:31:11.277921,2026-08-09 21:31:22.705462,0 days 00:00:11.427541,0.09763921139614351,60,manhattan,27,,COMPLETE
25,0.878509253242096,2026-08-09 21:31:22.774794,2026-08-09 21:31:23.668981,0 days 00:00:00.894187,0.31539941446366704,50,minkowski,38,2.0,COMPLETE
26,0.8829337960058325,2026-08-09 21:31:23.733891,2026-08-09 21:31:35.084764,0 days 00:00:11.350873,0.2834241269467678,60,manhattan,19,,COMPLETE
27,0.8815499196102375,2026-08-09 21:31:35.162980,2026-08-09 21:31:46.507915,0 days 00:00:11.344935,0.17016389179878336,40,manhattan,16,,COMPLETE
28,0.8823440631942113,2026-08-09 21:31:46.576095,2026-08-09 21:31:47.516695,0 days 00:00:00.940600,0.11630181635044282,50,euclidean,51,,COMPLETE
29,0.9003708281829419,2026-08-09 21:31:47.574172,2026-08-09 21:31:58.987434,0 days 00:00:11.413262,0.27192324855012,60,minkowski,37,1.0,COMPLETE
30,0.891220939007308,2026-08-09 21:31:59.050201,2026-08-09 21:32:10.521765,0 days 00:00:11.471564,0.26315285769846164,30,minkowski,76,1.0,COMPLETE
31,0.9003708281829419,2026-08-09 21:32:10.600014,2026-08-09 21:32:21.977928,0 days 00:00:11.377914,0.21874384512846595,60,minkowski,37,1.0,COMPLETE
32,0.898756646655499,2026-08-09 21:32:22.056309,2026-08-09 21:32:33.476939,0 days 00:00:11.420630,0.27828143911089387,60,minkowski,50,1.0,COMPLETE
33,0.9003623464081554,2026-08-09 21:32:33.539774,2026-08-09 21:32:44.916858,0 days 00:00:11.377084,0.2098210612593475,50,minkowski,35,1.0,COMPLETE
34,0.8922679143191068,2026-08-09 21:32:44.987051,2026-08-09 21:32:56.348770,0 days 00:00:11.361719,0.21476031473135734,50,minkowski,25,1.0,COMPLETE
35,0.8977201238838046,2026-08-09 21:32:56.424980,2026-08-09 21:33:07.803899,0 days 00:00:11.378919,0.19824507350616083,40,minkowski,33,1.0,COMPLETE
36,0.8994853558416352,2026-08-09 21:33:07.874633,2026-08-09 21:33:19.267562,0 days 00:00:11.392929,0.2431746037400128,50,minkowski,46,1.0,COMPLETE
37,0.8949113592168827,2026-08-09 21:33:19.330191,2026-08-09 21:33:30.758042,0 days 00:00:11.427851,0.2948392767459435,50,minkowski,56,1.0,COMPLETE
38,0.9002501375170104,2026-08-09 21:33:30.829113,2026-08-09 21:33:42.217199,0 days 00:00:11.388086,0.23398273125335234,60,minkowski,36,1.0,COMPLETE
39,0.8873558940227187,2026-08-09 21:33:42.279736,2026-08-09 21:33:53.671364,0 days 00:00:11.391628,0.3468677196779437,40,minkowski,22,1.0,COMPLETE
40,0.8813119559346853,2026-08-09 21:33:53.750173,2026-08-09 21:34:05.131708,0 days 00:00:11.381535,0.2639498153744069,60,minkowski,17,1.0,COMPLETE
41,0.8999154317161,2026-08-09 21:34:05.200872,2026-08-09 21:34:16.673296,0 days 00:00:11.472424,0.38408242127737563,60,minkowski,42,1.0,COMPLETE
42,0.8952629038353836,2026-08-09 21:34:16.735977,2026-08-09 21:34:28.145029,0 days 00:00:11.409052,0.18855144957520098,50,minkowski,27,1.0,COMPLETE
43,0.9001529713029129,2026-08-09 21:34:28.207605,2026-08-09 21:34:39.601620,0 days 00:00:11.394015,0.41115876532634227,60,minkowski,34,1.0,COMPLETE
44,0.8964923121442799,2026-08-09 21:34:39.670025,2026-08-09 21:34:51.038782,0 days 00:00:11.368757,0.22128854977648174,60,minkowski,28,1.0,COMPLETE
45,0.8946973191355077,2026-08-09 21:34:51.116990,2026-08-09 21:35:02.556000,0 days 00:00:11.439010,0.44930746549322764,60,minkowski,57,1.0,COMPLETE
46,0.847767235153464,2026-08-09 21:35:02.611728,2026-08-09 21:35:03.460264,0 days 00:00:00.848536,0.06168074749089214,50,euclidean,12,,COMPLETE
47,0.8999154317161,2026-08-09 21:35:03.522924,2026-08-09 21:35:14.932762,0 days 00:00:11.409838,0.16665858818128207,60,minkowski,42,1.0,COMPLETE
48,0.8994305236622806,2026-08-09 21:35:15.011055,2026-08-09 21:35:26.405132,0 days 00:00:11.394077,0.1320505203463018,50,minkowski,45,1.0,COMPLETE
49,0.8904978427603687,2026-08-09 21:35:26.483012,2026-08-09 21:35:37.943394,0 days 00:00:11.460382,0.49842071837817015,60,minkowski,80,1.0,COMPLETE
50,0.8682440855212362,2026-08-09 21:35:38.021985,2026-08-09 21:35:38.856971,0 days 00:00:00.834986,0.3004855240747717,40,euclidean,5,,COMPLETE
51,0.9003623464081554,2026-08-09 21:35:38.926862,2026-08-09 21:35:50.320988,0 days 00:00:11.394126,0.1444676524025087,60,manhattan,35,,COMPLETE
52,0.9001529713029129,2026-08-09 21:35:50.399389,2026-08-09 21:36:01.789994,0 days 00:00:11.390605,0.14135586861261606,60,manhattan,34,,COMPLETE
53,0.9003708281829419,2026-08-09 21:36:01.870358,2026-08-09 21:36:13.278383,0 days 00:00:11.408025,0.08051771930171703,60,manhattan,37,,COMPLETE
54,0.8907525953607186,2026-08-09 21:36:13.341095,2026-08-09 21:36:24.710085,0 days 00:00:11.368990,0.06895708114657645,60,manhattan,24,,COMPLETE
55,0.9003708281829419,2026-08-09 21:36:24.772160,2026-08-09 21:36:36.208232,0 days 00:00:11.436072,0.08320640644705941,60,manhattan,37,,COMPLETE
56,0.8990077071891772,2026-08-09 21:36:36.270809,2026-08-09 21:36:47.664255,0 days 00:00:11.393446,0.0858985737392201,50,manhattan,31,,COMPLETE
57,0.9002144891165109,2026-08-09 21:36:47.726817,2026-08-09 21:36:59.133982,0 days 00:00:11.407165,0.03859791857751849,60,manhattan,39,,COMPLETE
58,0.8950587924197881,2026-08-09 21:36:59.198735,2026-08-09 21:37:10.645494,0 days 00:00:11.446759,0.010751295621514112,50,manhattan,55,,COMPLETE
59,0.8862871903996288,2026-08-09 21:37:10.708168,2026-08-09 21:37:22.209573,0 days 00:00:11.501405,0.037231267694245625,60,manhattan,21,,COMPLETE
60,0.8982890015080096,2026-08-09 21:37:22.279346,2026-08-09 21:37:33.705310,0 days 00:00:11.425964,0.25980957919631736,60,manhattan,30,,COMPLETE
61,0.9002501375170104,2026-08-09 21:37:33.767943,2026-08-09 21:37:45.201047,0 days 00:00:11.433104,0.1108061392394307,60,manhattan,36,,COMPLETE
62,0.8996385017693231,2026-08-09 21:37:45.264717,2026-08-09 21:37:56.684803,0 days 00:00:11.420086,0.17886601319511788,60,manhattan,44,,COMPLETE
63,0.9003199874270162,2026-08-09 21:37:56.747632,2026-08-09 21:38:08.181064,0 days 00:00:11.433432,0.08127677392132993,60,manhattan,38,,COMPLETE
64,0.8952629038353836,2026-08-09 21:38:08.259397,2026-08-09 21:38:19.648281,0 days 00:00:11.388884,0.1535616493795768,60,manhattan,27,,COMPLETE
65,0.8977201238838046,2026-08-09 21:38:19.721721,2026-08-09 21:38:31.097432,0 days 00:00:11.375711,0.22622994804408833,20,manhattan,33,,COMPLETE
66,0.898867807797994,2026-08-09 21:38:31.175678,2026-08-09 21:38:42.624661,0 days 00:00:11.448983,0.20844539554512853,60,manhattan,49,,COMPLETE
67,0.8973793810549582,2026-08-09 21:38:42.687747,2026-08-09 21:38:54.101430,0 days 00:00:11.413683,0.13650266150617896,50,manhattan,29,,COMPLETE
68,0.8589714101823707,2026-08-09 21:38:54.163726,2026-08-09 21:38:55.031863,0 days 00:00:00.868137,0.051636206189518086,60,euclidean,25,,COMPLETE
69,0.9002501375170104,2026-08-09 21:38:55.094976,2026-08-09 21:39:06.501174,0 days 00:00:11.406198,0.10541105936061512,50,manhattan,36,,COMPLETE
70,0.8993504706761346,2026-08-09 21:39:06.563840,2026-08-09 21:39:17.984414,0 days 00:00:11.420574,0.1923529097102244,60,manhattan,47,,COMPLETE
71,0.8998609737326919,2026-08-09 21:39:18.051312,2026-08-09 21:39:29.481382,0 days 00:00:11.430070,0.16376134919626578,60,minkowski,41,1.0,COMPLETE
72,0.8665931828982474,2026-08-09 21:39:29.543977,2026-08-09 21:39:30.435782,0 days 00:00:00.891805,0.2513546032420415,60,minkowski,33,2.0,COMPLETE
73,0.9003199874270162,2026-08-09 21:39:30.514417,2026-08-09 21:39:41.936449,0 days 00:00:11.422032,0.12787289821758185,60,minkowski,38,1.0,COMPLETE
74,0.8980987353424329,2026-08-09 21:39:41.999042,2026-08-09 21:39:53.479175,0 days 00:00:11.480133,0.17736068361782664,60,minkowski,54,1.0,COMPLETE
75,0.8943198302647186,2026-08-09 21:39:53.550233,2026-08-09 21:40:05.049772,0 days 00:00:11.499539,0.09053999163093607,60,minkowski,61,1.0,COMPLETE
76,0.8990077071891772,2026-08-09 21:40:05.112414,2026-08-09 21:40:16.567191,0 days 00:00:11.454777,0.46866162012448886,50,manhattan,31,,COMPLETE
77,0.9002501375170104,2026-08-09 21:40:16.632397,2026-08-09 21:40:28.116568,0 days 00:00:11.484171,0.23409636251208946,60,minkowski,36,1.0,COMPLETE
78,0.8818492763674055,2026-08-09 21:40:28.179439,2026-08-09 21:40:29.064535,0 days 00:00:00.885096,0.14967704522800324,50,euclidean,43,,COMPLETE
79,0.8592552502809588,2026-08-09 21:40:29.142852,2026-08-09 21:40:30.014679,0 days 00:00:00.871827,0.3341664569074728,60,minkowski,22,2.0,COMPLETE
80,0.8984199201964778,2026-08-09 21:40:30.085589,2026-08-09 21:40:41.523939,0 days 00:00:11.438350,0.3827437312245367,60,manhattan,51,,COMPLETE
81,0.9000821734298425,2026-08-09 21:40:41.590616,2026-08-09 21:40:53.036944,0 days 00:00:11.446328,0.20260760143175602,60,manhattan,40,,COMPLETE
82,0.8993504706761346,2026-08-09 21:40:53.099556,2026-08-09 21:41:04.547106,0 days 00:00:11.447550,0.1450168556161452,60,manhattan,47,,COMPLETE
83,0.9003623464081554,2026-08-09 21:41:04.628299,2026-08-09 21:41:16.022778,0 days 00:00:11.394479,0.07284877200482642,60,manhattan,35,,COMPLETE
84,0.8986863976031503,2026-08-09 21:41:16.100974,2026-08-09 21:41:27.510006,0 days 00:00:11.409032,0.07449245352324328,60,manhattan,32,,COMPLETE
85,0.8973793810549582,2026-08-09 21:41:27.588217,2026-08-09 21:41:38.997703,0 days 00:00:11.409486,0.1200164247483267,60,minkowski,29,1.0,COMPLETE
86,0.9003623464081554,2026-08-09 21:41:39.060720,2026-08-09 21:41:50.497931,0 days 00:00:11.437211,0.04857549913046223,30,manhattan,35,,COMPLETE
87,0.9003623464081554,2026-08-09 21:41:50.567843,2026-08-09 21:42:01.969659,0 days 00:00:11.401816,0.05715378981951942,30,manhattan,35,,COMPLETE
88,0.8922679143191068,2026-08-09 21:42:02.048150,2026-08-09 21:42:13.425568,0 days 00:00:11.377418,0.025894501127102357,20,manhattan,25,,COMPLETE
89,0.8952629038353836,2026-08-09 21:42:13.495441,2026-08-09 21:42:24.900135,0 days 00:00:11.404694,0.04657585337615772,10,manhattan,27,,COMPLETE
90,0.9002144891165109,2026-08-09 21:42:24.962821,2026-08-09 21:42:36.405574,0 days 00:00:11.442753,0.029101064630027124,30,manhattan,39,,COMPLETE
91,0.9003623464081554,2026-08-09 21:42:36.468147,2026-08-09 21:42:47.893300,0 days 00:00:11.425153,0.05659664898423329,30,manhattan,35,,COMPLETE
92,0.899708401572122,2026-08-09 21:42:47.962286,2026-08-09 21:42:59.431243,0 days 00:00:11.468957,0.09441005102331078,30,manhattan,43,,COMPLETE
93,0.9003623464081554,2026-08-09 21:42:59.493850,2026-08-09 21:43:10.919451,0 days 00:00:11.425601,0.06967547639351608,30,manhattan,35,,COMPLETE
94,0.8986863976031503,2026-08-09 21:43:10.990487,2026-08-09 21:43:22.451452,0 days 00:00:11.460965,0.08126590217455681,40,manhattan,32,,COMPLETE
95,0.9003708281829419,2026-08-09 21:43:22.529796,2026-08-09 21:43:33.988521,0 days 00:00:11.458725,0.1021298530594755,20,manhattan,37,,COMPLETE
96,0.8994305236622806,2026-08-09 21:43:34.049970,2026-08-09 21:43:45.488236,0 days 00:00:11.438266,0.10216003381488065,20,manhattan,45,,COMPLETE
97,0.8973793810549582,2026-08-09 21:43:45.557126,2026-08-09 21:43:56.953250,0 days 00:00:11.396124,0.11665176713176911,10,manhattan,29,,COMPLETE
98,0.9003199874270162,2026-08-09 21:43:57.031557,2026-08-09 21:44:08.475964,0 days 00:00:11.444407,0.21701491834494038,20,manhattan,38,,COMPLETE
99,0.8998609737326919,2026-08-09 21:44:08.545881,2026-08-09 21:44:19.966400,0 days 00:00:11.420519,0.2869409280996962,60,manhattan,41,,COMPLETE
100,0.8648640733224484,2026-08-09 21:44:20.033101,2026-08-09 21:44:20.906393,0 days 00:00:00.873292,0.17255736222164672,10,euclidean,31,,COMPLETE
101,0.9002501375170104,2026-08-09 21:44:20.979427,2026-08-09 21:44:32.437745,0 days 00:00:11.458318,0.06334937409996985,30,manhattan,36,,COMPLETE
102,0.9001529713029129,2026-08-09 21:44:32.506257,2026-08-09 21:44:43.920167,0 days 00:00:11.413910,0.04679198768136964,40,manhattan,34,,COMPLETE
103,0.9003199874270162,2026-08-09 21:44:43.990176,2026-08-09 21:44:55.405480,0 days 00:00:11.415304,0.07704469866677943,20,manhattan,38,,COMPLETE
104,0.893435455564855,2026-08-09 21:44:55.484047,2026-08-09 21:45:06.924099,0 days 00:00:11.440052,0.08894554766828482,30,manhattan,26,,COMPLETE
105,0.8973793810549582,2026-08-09 21:45:07.002353,2026-08-09 21:45:18.504161,0 days 00:00:11.501808,0.025880460925668616,20,manhattan,29,,COMPLETE
106,0.8977201238838046,2026-08-09 21:45:18.567485,2026-08-09 21:45:29.981779,0 days 00:00:11.414294,0.10754638524279017,40,manhattan,33,,COMPLETE
107,0.9000821734298425,2026-08-09 21:45:30.064906,2026-08-09 21:45:41.460699,0 days 00:00:11.395793,0.2702987862843164,40,manhattan,40,,COMPLETE
108,0.8888571182671235,2026-08-09 21:45:41.539251,2026-08-09 21:45:52.925252,0 days 00:00:11.386001,0.18555334036512722,60,manhattan,23,,COMPLETE
109,0.8696091273875259,2026-08-09 21:45:53.003893,2026-08-09 21:45:53.851616,0 days 00:00:00.847723,0.12575578422450306,60,minkowski,8,2.0,COMPLETE
110,0.8996385017693231,2026-08-09 21:45:53.922805,2026-08-09 21:46:05.368607,0 days 00:00:11.445802,0.16007683337762893,60,manhattan,44,,COMPLETE
111,0.9003623464081554,2026-08-09 21:46:05.437114,2026-08-09 21:46:16.866212,0 days 00:00:11.429098,0.06216679039305031,30,manhattan,35,,COMPLETE
112,0.9002501375170104,2026-08-09 21:46:16.932878,2026-08-09 21:46:28.465681,0 days 00:00:11.532803,0.05574636531364535,30,manhattan,36,,COMPLETE
113,0.8990077071891772,2026-08-09 21:46:28.533822,2026-08-09 21:46:39.954811,0 days 00:00:11.420989,0.03794371284661426,30,manhattan,31,,COMPLETE
114,0.9003708281829419,2026-08-09 21:46:40.024311,2026-08-09 21:46:51.441717,0 days 00:00:11.417406,0.05642707669431836,30,manhattan,37,,COMPLETE
115,0.9003199874270162,2026-08-09 21:46:51.511847,2026-08-09 21:47:02.929837,0 days 00:00:11.417990,0.0960598227529842,20,manhattan,38,,COMPLETE
116,0.8828086648813362,2026-08-09 21:47:02.997976,2026-08-09 21:47:03.897159,0 days 00:00:00.899183,0.01706803749405364,60,minkowski,48,2.0,COMPLETE
117,0.8998609737326919,2026-08-09 21:47:03.959556,2026-08-09 21:47:15.402936,0 days 00:00:11.443380,0.0724594497867383,60,manhattan,41,,COMPLETE
118,0.8824049573478987,2026-08-09 21:47:15.467892,2026-08-09 21:47:16.380639,0 days 00:00:00.912747,0.22930476244672565,30,euclidean,52,,COMPLETE
119,0.8977201238838046,2026-08-09 21:47:16.453303,2026-08-09 21:47:27.854864,0 days 00:00:11.401561,0.19647766989844667,60,manhattan,33,,COMPLETE
120,0.8599560444494893,2026-08-09 21:47:27.933065,2026-08-09 21:47:28.813532,0 days 00:00:00.880467,0.04724373645633445,50,minkowski,28,2.0,COMPLETE
121,0.9002501375170104,2026-08-09 21:47:28.875871,2026-08-09 21:47:40.306257,0 days 00:00:11.430386,0.05424520022188484,30,manhattan,36,,COMPLETE
122,0.9001529713029129,2026-08-09 21:47:40.375436,2026-08-09 21:47:51.794382,0 days 00:00:11.418946,0.08364930111409682,30,manhattan,34,,COMPLETE
123,0.8982890015080096,2026-08-09 21:47:51.857014,2026-08-09 21:48:03.243714,0 days 00:00:11.386700,0.05533607016501046,30,manhattan,30,,COMPLETE
124,0.899708401572122,2026-08-09 21:48:03.321398,2026-08-09 21:48:14.732914,0 days 00:00:11.411516,0.24095053556887758,30,manhattan,43,,COMPLETE
125,0.9002144891165109,2026-08-09 21:48:14.795752,2026-08-09 21:48:26.222358,0 days 00:00:11.426606,0.06392791590377377,40,manhattan,39,,COMPLETE
126,0.9003708281829419,2026-08-09 21:48:26.285081,2026-08-09 21:48:37.709669,0 days 00:00:11.424588,0.1395491230671745,60,manhattan,37,,COMPLETE
127,0.9003708281829419,2026-08-09 21:48:37.772337,2026-08-09 21:48:49.193110,0 days 00:00:11.420773,0.13515356583616978,60,manhattan,37,,COMPLETE
128,0.8994853558416352,2026-08-09 21:48:49.255670,2026-08-09 21:49:00.753339,0 days 00:00:11.497669,0.13842858057861238,60,minkowski,46,1.0,COMPLETE
129,0.9003708281829419,2026-08-09 21:49:00.820051,2026-08-09 21:49:12.254412,0 days 00:00:11.434361,0.111956373342489,60,manhattan,37,,COMPLETE
130,0.8999154317161,2026-08-09 21:49:12.332764,2026-08-09 21:49:23.822012,0 days 00:00:11.489248,0.114793042952832,60,manhattan,42,,COMPLETE
131,0.9003708281829419,2026-08-09 21:49:23.888892,2026-08-09 21:49:35.303676,0 days 00:00:11.414784,0.14788388488812615,60,manhattan,37,,COMPLETE
132,0.9003708281829419,2026-08-09 21:49:35.381866,2026-08-09 21:49:46.812322,0 days 00:00:11.430456,0.15388496912331887,60,manhattan,37,,COMPLETE
133,0.9003199874270162,2026-08-09 21:49:46.881353,2026-08-09 21:49:58.333857,0 days 00:00:11.452504,0.15339338763933574,60,manhattan,38,,COMPLETE
134,0.9000821734298425,2026-08-09 21:49:58.404799,2026-08-09 21:50:09.835078,0 days 00:00:11.430279,0.13302251755739888,60,manhattan,40,,COMPLETE
135,0.8986863976031503,2026-08-09 21:50:09.895966,2026-08-09 21:50:21.335716,0 days 00:00:11.439750,0.14336710208846606,60,manhattan,32,,COMPLETE
136,0.9003708281829419,2026-08-09 21:50:21.400227,2026-08-09 21:50:32.834229,0 days 00:00:11.434002,0.1676025547768071,60,minkowski,37,1.0,COMPLETE
137,0.9003708281829419,2026-08-09 21:50:32.903428,2026-08-09 21:50:44.353936,0 days 00:00:11.450508,0.17082475056502458,60,minkowski,37,1.0,COMPLETE
138,0.9003708281829419,2026-08-09 21:50:44.421783,2026-08-09 21:50:55.842242,0 days 00:00:11.420459,0.16697777457200913,60,minkowski,37,1.0,COMPLETE
139,0.8994305236622806,2026-08-09 21:50:55.904836,2026-08-09 21:51:07.338325,0 days 00:00:11.433489,0.1658823346969662,60,minkowski,45,1.0,COMPLETE
140,0.9003199874270162,2026-08-09 21:51:07.400972,2026-08-09 21:51:18.825911,0 days 00:00:11.424939,0.12805352534227252,60,minkowski,38,1.0,COMPLETE
141,0.8998609737326919,2026-08-09 21:51:18.881882,2026-08-09 21:51:30.319527,0 days 00:00:11.437645,0.17919284563138416,60,minkowski,41,1.0,COMPLETE
142,0.9003708281829419,2026-08-09 21:51:30.390918,2026-08-09 21:51:41.803256,0 days 00:00:11.412338,0.1649101449407483,60,minkowski,37,1.0,COMPLETE
143,0.9003708281829419,2026-08-09 21:51:41.865902,2026-08-09 21:51:53.318218,0 days 00:00:11.452316,0.1586443046410037,60,minkowski,37,1.0,COMPLETE
144,0.8986863976031503,2026-08-09 21:51:53.386597,2026-08-09 21:52:04.785217,0 days 00:00:11.398620,0.16978465415084903,60,minkowski,32,1.0,COMPLETE
145,0.899708401572122,2026-08-09 21:52:04.863546,2026-08-09 21:52:16.322877,0 days 00:00:11.459331,0.14842996037832626,60,minkowski,43,1.0,COMPLETE
146,0.898867807797994,2026-08-09 21:52:16.389813,2026-08-09 21:52:27.884332,0 days 00:00:11.494519,0.19070563463614468,60,minkowski,49,1.0,COMPLETE
147,0.9000821734298425,2026-08-09 21:52:27.952217,2026-08-09 21:52:39.360897,0 days 00:00:11.408680,0.12029358133857032,60,minkowski,40,1.0,COMPLETE
148,0.8977201238838046,2026-08-09 21:52:39.426084,2026-08-09 21:52:50.863570,0 days 00:00:11.437486,0.10581866346943831,60,minkowski,33,1.0,COMPLETE
149,0.9003708281829419,2026-08-09 21:52:50.926228,2026-08-09 21:53:02.364926,0 days 00:00:11.438698,0.1347391585802752,60,minkowski,37,1.0,COMPLETE
150,0.9000821734298425,2026-08-09 21:53:02.427638,2026-08-09 21:53:13.870139,0 days 00:00:11.442501,0.15857644502159637,60,minkowski,40,1.0,COMPLETE
151,0.9003708281829419,2026-08-09 21:53:13.948469,2026-08-09 21:53:25.391481,0 days 00:00:11.443012,0.15864123074792325,60,minkowski,37,1.0,COMPLETE
152,0.9003708281829419,2026-08-09 21:53:25.454254,2026-08-09 21:53:36.880439,0 days 00:00:11.426185,0.17035948840369866,60,minkowski,37,1.0,COMPLETE
153,0.8982890015080096,2026-08-09 21:53:36.943190,2026-08-09 21:53:48.386229,0 days 00:00:11.443039,0.14878763310081744,60,minkowski,30,1.0,COMPLETE
154,0.8996385017693231,2026-08-09 21:53:48.447033,2026-08-09 21:53:59.906843,0 days 00:00:11.459810,0.18110064960102792,60,minkowski,44,1.0,COMPLETE
155,0.9001529713029129,2026-08-09 21:53:59.980661,2026-08-09 21:54:11.403529,0 days 00:00:11.422868,0.13987817440529166,60,minkowski,34,1.0,COMPLETE
156,0.9002144891165109,2026-08-09 21:54:11.474201,2026-08-09 21:54:22.896898,0 days 00:00:11.422697,0.12570591200070366,60,minkowski,39,1.0,COMPLETE
157,0.8999154317161,2026-08-09 21:54:22.975531,2026-08-09 21:54:34.406906,0 days 00:00:11.431375,0.16342221121606337,60,minkowski,42,1.0,COMPLETE
158,0.8977201238838046,2026-08-09 21:54:34.469552,2026-08-09 21:54:45.899357,0 days 00:00:11.429805,0.09935658465481774,60,minkowski,33,1.0,COMPLETE
159,0.8747366097098859,2026-08-09 21:54:45.962000,2026-08-09 21:54:46.858310,0 days 00:00:00.896310,0.30636074943027236,60,euclidean,36,,COMPLETE
160,0.8994853558416352,2026-08-09 21:54:46.930687,2026-08-09 21:54:58.376847,0 days 00:00:11.446160,0.1533583147392586,60,minkowski,46,1.0,COMPLETE
161,0.9003708281829419,2026-08-09 21:54:58.445526,2026-08-09 21:55:09.870131,0 days 00:00:11.424605,0.13559347666214444,60,minkowski,37,1.0,COMPLETE
162,0.9002144891165109,2026-08-09 21:55:09.928884,2026-08-09 21:55:21.395059,0 days 00:00:11.466175,0.1174563243307898,60,minkowski,39,1.0,COMPLETE
163,0.9003708281829419,2026-08-09 21:55:21.473358,2026-08-09 21:55:32.885721,0 days 00:00:11.412363,0.1352140609542672,60,minkowski,37,1.0,COMPLETE
164,0.8990077071891772,2026-08-09 21:55:32.963997,2026-08-09 21:55:44.373190,0 days 00:00:11.409193,0.11090058788043305,60,minkowski,31,1.0,COMPLETE
165,0.9001529713029129,2026-08-09 21:55:44.435833,2026-08-09 21:55:55.881449,0 days 00:00:11.445616,0.14824581472594917,60,minkowski,34,1.0,COMPLETE
166,0.8998609737326919,2026-08-09 21:55:55.942675,2026-08-09 21:56:07.395565,0 days 00:00:11.452890,0.2011091562661088,60,minkowski,41,1.0,COMPLETE
