number,value,datetime_start,datetime_complete,duration,params_epsilon,params_k,params_lr,params_n_epochs,params_proportion,params_samples,params_wd,state
74,0.8728736150180142,2026-08-06 02:04:10.369275,2026-08-06 02:04:37.156163,0 days 00:00:26.786888,0.17681217431931928,6,0.0010083292700158134,275,1,MIXED,0.06813919317797014,COMPLETE
75,0.878652802915216,2026-08-06 02:04:37.234695,2026-08-06 02:05:01.824753,0 days 00:00:24.590058,0.2106683346302541,5,0.0004646893528547569,250,1,MIXED,0.008578011525477722,COMPLETE
76,0.8729426672578509,2026-08-06 02:05:01.897544,2026-08-06 02:05:31.366634,0 days 00:00:29.469090,0.20586613419110256,6,0.0007010806566300813,300,1,MIXED,0.008291964443702397,COMPLETE
77,0.86526090843673,2026-08-06 02:05:31.436531,2026-08-06 02:05:36.428195,0 days 00:00:04.991664,0.24074627091165865,5,0.0005526357642475069,50,1,MIXED,0.021296450334193896,COMPLETE
78,0.8734284558223153,2026-08-06 02:05:36.503759,2026-08-06 02:06:03.746859,0 days 00:00:27.243100,0.2108785274355689,6,0.0009915565730220573,275,1,MIXED,0.012033431599454377,COMPLETE
79,0.8662851833276396,2026-08-06 02:06:03.827107,2026-08-06 02:06:34.066439,0 days 00:00:30.239332,0.18290715812166977,8,0.00029899510734639,200,2,UNIFORM,0.006714818579468828,COMPLETE
80,0.7984268203745297,2026-08-06 02:06:34.141101,2026-08-06 02:07:02.036092,0 days 00:00:27.894991,0.15304519739112493,7,0.08633536254578732,300,1,MIXED,0.025088077412029394,COMPLETE
81,0.8772832668251235,2026-08-06 02:07:02.108668,2026-08-06 02:07:26.531206,0 days 00:00:24.422538,0.21445478115058836,5,0.0004842356237530582,250,1,MIXED,0.04459816303253267,COMPLETE
82,0.8804057606528223,2026-08-06 02:07:26.602356,2026-08-06 02:07:50.911991,0 days 00:00:24.309635,0.2669505098422009,5,0.0008235208584427255,250,1,MIXED,0.015679472392954665,COMPLETE
83,0.8739439247354813,2026-08-06 02:07:50.974907,2026-08-06 02:08:18.239584,0 days 00:00:27.264677,0.15893476368637746,6,0.00081891157055491,275,1,MIXED,0.01531393659343938,COMPLETE
84,0.8731543668878762,2026-08-06 02:08:18.318163,2026-08-06 02:08:40.463697,0 days 00:00:22.145534,0.25102657640609993,5,0.0006020195828570997,225,1,MIXED,0.004502716479760213,COMPLETE
85,0.8733472891544372,2026-08-06 02:08:40.526877,2026-08-06 02:09:04.974421,0 days 00:00:24.447544,0.232876901643076,5,0.00042304333954820965,250,1,MIXED,0.009406284178853322,COMPLETE
86,0.8747692201458093,2026-08-06 02:09:05.044834,2026-08-06 02:09:32.027759,0 days 00:00:26.982925,0.19236745895602073,6,0.0010898906423678018,275,1,MIXED,0.01797548636375324,COMPLETE
87,0.8752341113219021,2026-08-06 02:09:32.106148,2026-08-06 02:10:01.582006,0 days 00:00:29.475858,0.21922974759772995,7,0.0013667353702584793,300,1,SUBSPACE,0.02582940913424533,COMPLETE
88,0.8786328141089474,2026-08-06 02:10:01.656367,2026-08-06 02:10:26.241809,0 days 00:00:24.585442,0.26716313570085687,5,0.0007171969025173993,250,1,MIXED,0.013035103288768658,COMPLETE
89,0.8802288900034163,2026-08-06 02:10:26.319491,2026-08-06 02:10:50.679158,0 days 00:00:24.359667,0.26950814752347885,5,0.0006919630739853725,250,1,SUBSPACE,0.0119000429634521,COMPLETE
90,0.8766090989046135,2026-08-06 02:10:50.753441,2026-08-06 02:11:13.105187,0 days 00:00:22.351746,0.31542170521073837,5,0.0009085297955447064,225,1,SUBSPACE,0.010966628867291418,COMPLETE
91,0.880058682289433,2026-08-06 02:11:13.180751,2026-08-06 02:11:37.608177,0 days 00:00:24.427426,0.26083938772542203,5,0.0007028618115617667,250,1,SUBSPACE,0.002851456181734866,COMPLETE
92,0.8693198475520376,2026-08-06 02:11:37.677909,2026-08-06 02:12:02.108281,0 days 00:00:24.430372,0.345644765155645,5,0.000432874555722022,250,1,SUBSPACE,0.004028041646934047,COMPLETE
93,0.8799357208448118,2026-08-06 02:12:02.173221,2026-08-06 02:12:26.646424,0 days 00:00:24.473203,0.25522598988914924,5,0.0006067210204990445,250,1,SUBSPACE,0.0025335162957955426,COMPLETE
94,0.868385219428635,2026-08-06 02:12:26.725326,2026-08-06 02:12:39.565110,0 days 00:00:12.839784,0.29269813715426934,7,0.0005929271436809374,125,1,SUBSPACE,0.0033429532124367224,COMPLETE
95,0.8722133786897519,2026-08-06 02:12:39.643868,2026-08-06 02:13:04.239544,0 days 00:00:24.595676,0.2538234649570975,6,0.0011961664091378649,250,1,SUBSPACE,0.0027828594318767253,COMPLETE
96,0.8793854229510262,2026-08-06 02:13:04.313449,2026-08-06 02:13:30.888029,0 days 00:00:26.574580,0.24216776048003708,5,0.000760106611772207,275,1,SUBSPACE,0.0015370127202755067,COMPLETE
97,0.8723702605328894,2026-08-06 02:13:30.966815,2026-08-06 02:13:55.841114,0 days 00:00:24.874299,0.2708970866196711,6,0.0007914131696818476,250,1,SUBSPACE,0.0024595409280128424,COMPLETE
98,0.879592276809835,2026-08-06 02:13:55.912231,2026-08-06 02:14:18.023453,0 days 00:00:22.111222,0.2394045672052712,5,0.0006936560632107938,225,1,SUBSPACE,0.0015945147130652629,COMPLETE
99,0.8678318929278391,2026-08-06 02:14:18.099752,2026-08-06 02:14:38.122078,0 days 00:00:20.022326,0.2899276315093935,7,0.0002241625252977794,200,1,SUBSPACE,0.0012372378967947966,COMPLETE
100,0.8731089377827204,2026-08-06 02:14:38.199865,2026-08-06 02:15:01.041175,0 days 00:00:22.841310,0.2365049529603394,8,0.0006647879827175876,225,1,SUBSPACE,0.0015999706895558309,COMPLETE
101,0.870151200176386,2026-08-06 02:15:01.119749,2026-08-06 02:15:18.335537,0 days 00:00:17.215788,0.2728269412536842,5,0.0005327216911117514,175,1,SUBSPACE,0.000998764334890082,COMPLETE
102,0.8698474308932453,2026-08-06 02:15:18.407058,2026-08-06 02:15:40.382426,0 days 00:00:21.975368,0.2616179776852942,5,0.0003279250340063182,225,1,SUBSPACE,0.0005534053193158993,COMPLETE
103,0.872366020483075,2026-08-06 02:15:40.476534,2026-08-06 02:16:07.553809,0 days 00:00:27.077275,0.23140228096306595,6,0.0009266245424826285,275,1,SUBSPACE,0.001597507845883075,COMPLETE
104,0.8786176710738954,2026-08-06 02:16:07.623704,2026-08-06 02:16:29.727294,0 days 00:00:22.103590,0.2817133417427547,5,0.000754134229191364,225,1,SUBSPACE,0.0018937412464670965,COMPLETE
105,0.8786515914724119,2026-08-06 02:16:29.799921,2026-08-06 02:16:54.107418,0 days 00:00:24.307497,0.24481809408949,5,0.0010991495250228765,250,1,SUBSPACE,0.00602289974385051,COMPLETE
106,0.8740817263544536,2026-08-06 02:16:54.186232,2026-08-06 02:17:21.409470,0 days 00:00:27.223238,0.3174221372830746,6,0.0014899357990069537,275,1,SUBSPACE,0.0024144657818475066,COMPLETE
107,0.8806238203575696,2026-08-06 02:17:21.472282,2026-08-06 02:17:50.925824,0 days 00:00:29.453542,0.295377799496699,5,0.0006331082413480452,300,1,SUBSPACE,0.0030921034097760947,COMPLETE
108,0.8739914738655443,2026-08-06 02:17:51.008212,2026-08-06 02:18:20.856255,0 days 00:00:29.848043,0.29240616930701674,6,0.0005157844427315317,300,1,SUBSPACE,0.0013956540475231535,COMPLETE
109,0.8805729397597953,2026-08-06 02:18:20.940064,2026-08-06 02:18:50.334786,0 days 00:00:29.394722,0.2990325794750419,5,0.0006369352404526952,300,1,SUBSPACE,0.0030086794557333137,COMPLETE
110,0.8699010372373289,2026-08-06 02:18:50.413668,2026-08-06 02:19:19.836396,0 days 00:00:29.422728,0.34697792493496454,5,0.00035406819889136315,300,1,SUBSPACE,0.0032593092887637674,COMPLETE
111,0.8794529608873577,2026-08-06 02:19:19.912130,2026-08-06 02:19:48.976124,0 days 00:00:29.063994,0.259615374543457,5,0.0008468753644736284,300,1,SUBSPACE,0.0018775813590363923,COMPLETE
112,0.8803597258262645,2026-08-06 02:19:49.054672,2026-08-06 02:20:18.168057,0 days 00:00:29.113385,0.27607173283995584,5,0.0006648100064550366,300,1,SUBSPACE,0.005117811725120119,COMPLETE
113,0.8802025411224259,2026-08-06 02:20:18.240379,2026-08-06 02:20:47.283668,0 days 00:00:29.043289,0.29924203715628434,5,0.0006356018417654801,300,1,SUBSPACE,0.00524298230981772,COMPLETE
114,0.8727570136481146,2026-08-06 02:20:47.362185,2026-08-06 02:21:17.816292,0 days 00:00:30.454107,0.31516948929338967,7,0.0006478860979343341,300,1,SUBSPACE,0.002049400221636873,COMPLETE
