number,value,datetime_start,datetime_complete,duration,params_epsilon,params_k,params_lr,params_n_epochs,params_proportion,params_samples,params_wd,state
29,0.8970200032679779,2026-08-10 00:28:24.102603,2026-08-10 00:32:09.508849,0 days 00:03:45.406246,0.23127212672803402,33,0.01244140846142682,250,1,MIXED,0.00020185665894108807,COMPLETE
30,0.8924252761877914,2026-08-10 00:32:09.587578,2026-08-10 00:37:54.861148,0 days 00:05:45.273570,0.39087579653780424,60,0.024472349022947214,175,2,MIXED,0.00029285085846461877,COMPLETE
31,0.8985060850497494,2026-08-10 00:37:54.939520,2026-08-10 00:43:09.778879,0 days 00:05:14.839359,0.16296068805352143,24,0.0030001607840912958,275,2,UNIFORM,0.009162678661943665,COMPLETE
32,0.8971357545474162,2026-08-10 00:43:09.857349,2026-08-10 00:49:05.992320,0 days 00:05:56.134971,0.09434854344515003,43,0.0054365073926611746,225,2,UNIFORM,0.00024927453970280254,COMPLETE
33,0.8979235617466969,2026-08-10 00:49:06.070629,2026-08-10 00:52:54.926791,0 days 00:03:48.856162,0.28414765338899306,19,0.001299453492444968,225,2,UNIFORM,0.0019269323442139693,COMPLETE
34,0.8986624740089733,2026-08-10 00:52:55.000202,2026-08-10 00:58:18.730120,0 days 00:05:23.729918,0.23248684561252325,37,0.0028146492711425774,225,2,UNIFORM,0.37496791114963585,COMPLETE
35,0.8164219633063454,2026-08-10 00:58:18.835229,2026-08-10 01:03:28.754565,0 days 00:05:09.919336,0.12956953934789492,52,0.02598149210965146,175,2,SUBSPACE,0.0151494624031834,COMPLETE
36,0.863549847265688,2026-08-10 01:03:28.824822,2026-08-10 01:11:21.567872,0 days 00:07:52.743050,0.3518538551650206,80,0.01091891945068252,200,2,MIXED,0.04904001127326191,COMPLETE
37,0.5250927070457354,2026-08-10 01:11:21.661935,2026-08-10 01:14:06.427908,0 days 00:02:44.765973,0.20868419903070845,110,0.048774124437340055,75,1,UNIFORM,0.9861638144491768,COMPLETE
38,0.897300350871066,2026-08-10 01:14:06.498940,2026-08-10 01:15:27.395892,0 days 00:01:20.896952,0.11543074228606451,25,0.020218005740881787,100,1,MIXED,0.0008366074825596883,COMPLETE
39,0.8995638372048061,2026-08-10 01:15:27.466404,2026-08-10 01:20:34.882681,0 days 00:05:07.416277,0.032964395571580984,29,0.0017332464168197841,250,2,UNIFORM,0.0024019708989831494,COMPLETE
40,0.8970517600306341,2026-08-10 01:20:34.945596,2026-08-10 01:29:32.707333,0 days 00:08:57.761737,0.016953846600525846,67,0.00025016194279838916,250,2,UNIFORM,0.0025571504014390584,COMPLETE
41,0.8994873764997462,2026-08-10 01:29:32.769983,2026-08-10 01:35:09.920207,0 days 00:05:37.150224,0.0519713097184972,29,0.001968329956126205,275,2,UNIFORM,0.003463695857955898,COMPLETE
42,0.8995468487088368,2026-08-10 01:35:09.998481,2026-08-10 01:40:47.138879,0 days 00:05:37.140398,0.05211550990974104,29,0.0018543970687016453,275,2,UNIFORM,0.005679940738952713,COMPLETE
43,0.8968939990196066,2026-08-10 01:40:47.208550,2026-08-10 01:48:00.322054,0 days 00:07:13.113504,0.05303953219416674,50,0.0011858908773924798,250,2,UNIFORM,0.006098893397453774,COMPLETE
44,0.8982819915706127,2026-08-10 01:48:00.401327,2026-08-10 01:54:05.020330,0 days 00:06:04.619003,0.051512537005964254,38,0.0054426726370954805,250,2,UNIFORM,0.012252342572907405,COMPLETE
45,0.8994175515361367,2026-08-10 01:54:05.098769,2026-08-10 01:59:50.702150,0 days 00:05:45.603381,0.10018412047028816,30,0.0007850675928859377,275,2,UNIFORM,0.0022157067556509377,COMPLETE
46,0.8993439846130628,2026-08-10 01:59:50.779059,2026-08-10 02:05:09.526119,0 days 00:05:18.747060,0.44591168545803017,21,0.0015838608908317511,300,2,UNIFORM,0.0010083015746898568,COMPLETE
47,0.8991703327475089,2026-08-10 02:05:09.616677,2026-08-10 02:07:20.409026,0 days 00:02:10.792349,0.07135665663026036,14,0.003875551276970481,250,1,SUBSPACE,0.005183193880866317,COMPLETE
48,0.8877119539389737,2026-08-10 02:07:20.474055,2026-08-10 02:11:15.578884,0 days 00:03:55.104829,0.018858357961052792,33,0.00758983881704165,175,2,MIXED,0.024777013118731598,COMPLETE
49,0.8999373346521661,2026-08-10 02:11:15.657406,2026-08-10 02:14:21.746480,0 days 00:03:06.089074,0.39604586210488724,27,0.00031036396952596675,225,1,UNIFORM,0.0035505301169435404,COMPLETE
50,0.8992066796471082,2026-08-10 02:14:21.818993,2026-08-10 02:17:04.381777,0 days 00:02:42.562784,0.4692051912243043,21,0.00019677164181031745,225,1,UNIFORM,0.0003557720058433827,COMPLETE
51,0.9004269076821181,2026-08-10 02:17:04.460177,2026-08-10 02:20:53.417534,0 days 00:03:48.957357,0.4049593566688616,29,0.0003187895811067371,275,1,UNIFORM,0.0031593357218783207,COMPLETE
52,0.8951677333330007,2026-08-10 02:20:53.487691,2026-08-10 02:24:38.606015,0 days 00:03:45.118324,0.39829049632062286,38,0.00035113615494493806,225,1,UNIFORM,0.0035972211541917707,COMPLETE
53,0.8981437635879903,2026-08-10 02:24:38.668626,2026-08-10 02:26:39.310428,0 days 00:02:00.641802,0.40579340237060724,17,0.0001094832980126937,200,1,UNIFORM,0.0007897209825158719,COMPLETE
54,0.8985322039268122,2026-08-10 02:26:39.383066,2026-08-10 02:30:35.586505,0 days 00:03:56.203439,0.43697781298201954,25,0.00038830903514537157,300,1,UNIFORM,0.001342554750074424,COMPLETE
55,0.8997034372392321,2026-08-10 02:30:35.663897,2026-08-10 02:34:01.943748,0 days 00:03:26.279851,0.4680759613374179,27,0.00019580986899509303,250,1,UNIFORM,0.002628593599201887,COMPLETE
56,0.8992106461241408,2026-08-10 02:34:02.018145,2026-08-10 02:37:19.189319,0 days 00:03:17.171174,0.4615733801158644,21,0.00020329251785931543,275,1,UNIFORM,0.007942002997440365,COMPLETE
57,0.8978098560717658,2026-08-10 02:37:19.257695,2026-08-10 02:41:02.352512,0 days 00:03:43.094817,0.3652207529156867,48,0.00016245890615246603,200,1,MIXED,0.014614844595529837,COMPLETE
58,0.8986830048932357,2026-08-10 02:41:02.415193,2026-08-10 02:44:04.585423,0 days 00:03:02.170230,0.47476071960656996,26,0.0002881227756372946,225,1,UNIFORM,0.00015115428290855102,COMPLETE
59,0.8992329731489462,2026-08-10 02:44:04.648257,2026-08-10 02:45:37.477096,0 days 00:01:32.828839,0.3320927606773924,15,0.0005116411783546203,175,1,SUBSPACE,0.0014695310520330036,COMPLETE
60,0.8980142169513259,2026-08-10 02:45:37.552513,2026-08-10 02:46:55.009467,0 days 00:01:17.456954,0.41427465651159123,12,0.00010660165577317168,150,1,UNIFORM,0.03553971680662613,COMPLETE
61,0.8969953562283045,2026-08-10 02:46:55.075340,2026-08-10 02:50:35.802673,0 days 00:03:40.727333,0.4363107165524741,32,0.0004044123922172476,250,1,UNIFORM,0.002365794156341306,COMPLETE
62,0.8980276381126056,2026-08-10 02:50:35.881124,2026-08-10 02:55:15.625139,0 days 00:04:39.744015,0.372258834071555,39,0.0006214527376430035,275,1,UNIFORM,0.00293639717799529,COMPLETE
63,0.9002280350097727,2026-08-10 02:55:15.687827,2026-08-10 02:58:42.876753,0 days 00:03:27.188926,0.3024881781100051,27,0.0002499147323203075,250,1,UNIFORM,0.0044483259483129025,COMPLETE
64,0.8977506582730359,2026-08-10 02:58:42.939486,2026-08-10 03:00:51.958384,0 days 00:02:09.018898,0.258948731993034,19,0.00014462352431694725,200,1,UNIFORM,0.004553528963883219,COMPLETE
65,0.8975827690250575,2026-08-10 03:00:52.037163,2026-08-10 03:04:01.461098,0 days 00:03:09.423935,0.29501744982770517,23,0.00025123096155771243,250,1,UNIFORM,0.0068414397922023345,COMPLETE
66,0.8971621727812364,2026-08-10 03:04:01.539873,2026-08-10 03:06:01.749962,0 days 00:02:00.210089,0.31842919697976063,35,0.0008800264807641451,125,1,MIXED,0.01058214176613061,COMPLETE
67,0.8987402568730442,2026-08-10 03:06:01.828322,2026-08-10 03:09:03.981473,0 days 00:03:02.153151,0.4998611002183361,26,0.00018298009429007758,225,1,UNIFORM,0.00426424464046059,COMPLETE
68,0.8971898632812744,2026-08-10 03:09:04.102996,2026-08-10 03:13:57.812603,0 days 00:04:53.709607,0.3858472121185445,42,0.0003203323069601107,275,1,UNIFORM,0.001658898214886337,COMPLETE
69,0.8952431462894107,2026-08-10 03:13:57.891130,2026-08-10 03:20:23.844799,0 days 00:06:25.953669,0.349902714886429,56,0.014875733436789287,300,1,MIXED,0.00041713107870553504,COMPLETE
70,0.8997517833555149,2026-08-10 03:20:23.907547,2026-08-10 03:21:07.862835,0 days 00:00:43.955288,0.4772813047580489,27,0.00044111569072115427,50,1,UNIFORM,0.0007681031051376872,COMPLETE
71,0.8997506607676754,2026-08-10 03:21:07.925757,2026-08-10 03:21:54.182697,0 days 00:00:46.256940,0.4790608389318712,27,0.00045495958643712516,50,1,UNIFORM,0.0006233024944249776,COMPLETE
72,0.8963699251233912,2026-08-10 03:21:54.249852,2026-08-10 03:22:34.772202,0 days 00:00:40.522350,0.47995188187155546,23,0.0006535511359974232,50,1,UNIFORM,0.000702165190891651,COMPLETE
73,0.8982921697003564,2026-08-10 03:22:34.834871,2026-08-10 03:23:22.784243,0 days 00:00:47.949372,0.4271314661602522,33,0.00042265687634936454,50,1,UNIFORM,0.0001543344652525026,COMPLETE
74,0.8972926923273615,2026-08-10 03:23:22.851661,2026-08-10 03:24:12.945082,0 days 00:00:50.093421,0.44639913193595143,19,0.0004908400495449691,75,1,UNIFORM,0.001095422306563225,COMPLETE
75,0.898087210107282,2026-08-10 03:24:13.032771,2026-08-10 03:25:09.139642,0 days 00:00:56.106871,0.30722136948469303,45,0.00027501575509398987,50,1,UNIFORM,0.00048023904180709867,COMPLETE
76,0.8953287124291678,2026-08-10 03:25:09.217992,2026-08-10 03:26:12.222054,0 days 00:01:03.004062,0.48626309539290263,28,0.009118204111761993,75,1,SUBSPACE,0.0002854270773600441,COMPLETE
77,0.8911571760180312,2026-08-10 03:26:12.284560,2026-08-10 03:28:34.318678,0 days 00:02:22.034118,0.2519495135343247,149,0.0009440510560058925,50,1,UNIFORM,0.003629666860138698,COMPLETE
78,0.8976316639620616,2026-08-10 03:28:34.412906,2026-08-10 03:29:20.429787,0 days 00:00:46.016881,0.23592806882608441,31,0.00023559303759135717,50,1,UNIFORM,0.0019691315803669275,COMPLETE
79,0.8975261407051599,2026-08-10 03:29:20.526507,2026-08-10 03:30:34.968801,0 days 00:01:14.442294,0.40336032943909417,36,0.006657221009550532,75,1,MIXED,0.0006124342173109295,COMPLETE
80,0.8949738000471488,2026-08-10 03:30:35.156969,2026-08-10 03:31:50.460490,0 days 00:01:15.303521,0.19302290357399207,22,0.02005953737003857,100,1,UNIFORM,0.00022913464382418023,COMPLETE
81,0.8997838394749282,2026-08-10 03:31:50.540067,2026-08-10 03:35:16.596313,0 days 00:03:26.056246,0.46000729930291984,27,0.0003141765073329776,250,1,UNIFORM,0.0028057473830875907,COMPLETE
82,0.8933066323736871,2026-08-10 03:35:16.687016,2026-08-10 03:38:22.746978,0 days 00:03:06.059962,0.4555793895126892,27,0.011501434774030511,225,1,UNIFORM,0.0031663821907897457,COMPLETE
83,0.8970155378630169,2026-08-10 03:38:22.811485,2026-08-10 03:39:13.184187,0 days 00:00:50.372702,0.278263334188461,35,0.00031336178290622527,50,1,UNIFORM,0.005353223829160125,COMPLETE
84,0.8977085986486537,2026-08-10 03:39:13.255552,2026-08-10 03:40:20.412705,0 days 00:01:07.157153,0.4462343959010966,31,0.0005747358489972163,75,1,UNIFORM,0.0009082817989896315,COMPLETE
85,0.8959198921317819,2026-08-10 03:40:20.485602,2026-08-10 03:43:16.588827,0 days 00:02:56.103225,0.4278654208414409,20,0.00013073476656692124,250,1,UNIFORM,0.008799210443264314,COMPLETE
86,0.8989754016057996,2026-08-10 03:43:16.662103,2026-08-10 03:44:48.089270,0 days 00:01:31.427167,0.4839242516190431,17,0.000424332214601684,150,1,UNIFORM,0.0016058815078181785,COMPLETE
87,0.4537447409878025,2026-08-10 03:44:48.152124,2026-08-10 03:47:21.279783,0 days 00:02:33.127659,0.40934917877315663,24,0.07740708736674187,200,1,UNIFORM,0.00010575543625207211,COMPLETE
88,0.8965334736983906,2026-08-10 03:47:21.362466,2026-08-10 03:54:07.070633,0 days 00:06:45.708167,0.46468910040505357,67,0.00035099951591569835,275,1,MIXED,0.0012485125952568425,COMPLETE
89,0.8981396973253721,2026-08-10 03:54:07.151244,2026-08-10 03:57:11.003104,0 days 00:03:03.851860,0.36077747991433723,28,0.0002260518225257576,225,1,UNIFORM,0.006764157574652833,COMPLETE
90,0.8912253295730796,2026-08-10 03:57:11.070889,2026-08-10 04:01:28.746151,0 days 00:04:17.675262,0.3367174035962022,40,0.01328433542993508,250,1,SUBSPACE,0.001958366454885785,COMPLETE
91,0.8987760050591292,2026-08-10 04:01:28.808847,2026-08-10 04:04:50.557632,0 days 00:03:21.748785,0.47099714490917316,26,0.00018366733720354478,250,1,UNIFORM,0.002954178095264491,COMPLETE
92,0.899167912947055,2026-08-10 04:04:50.698112,2026-08-10 04:07:54.717292,0 days 00:03:04.019180,0.4929863285564407,22,0.0001611692944979293,250,1,UNIFORM,0.0025687997961679914,COMPLETE
93,0.8983088588395686,2026-08-10 04:07:54.795800,2026-08-10 04:11:18.438228,0 days 00:03:23.642428,0.45682322167879097,33,0.00027928115581130644,225,1,UNIFORM,0.004919139577215718,COMPLETE
94,0.7933754095886463,2026-08-10 04:11:18.549158,2026-08-10 04:15:00.159672,0 days 00:03:41.610514,0.43377204152096854,28,0.03646565662305397,275,1,UNIFORM,0.004063719845342756,COMPLETE
95,0.898502991696592,2026-08-10 04:15:00.238160,2026-08-10 04:18:18.325516,0 days 00:03:18.087356,0.44550007171030964,25,0.0004665128875499275,250,1,UNIFORM,0.012018951693126834,COMPLETE
96,0.899306415340038,2026-08-10 04:18:18.403919,2026-08-10 04:23:20.503185,0 days 00:05:02.099266,0.3878631697617446,47,0.0002030897068078876,275,1,UNIFORM,0.0003583993385835306,COMPLETE
97,0.8977736588505448,2026-08-10 04:23:20.581541,2026-08-10 04:27:39.826512,0 days 00:04:19.244971,0.42130499229680357,31,0.00033051163997475106,300,1,UNIFORM,0.016810491456776912,COMPLETE
98,0.8942336654114471,2026-08-10 04:27:39.902627,2026-08-10 04:28:19.965167,0 days 00:00:40.062540,0.47146010171096137,23,0.019965553649533067,50,1,UNIFORM,0.00018716814604045112,COMPLETE
99,0.8966809817404852,2026-08-10 04:28:20.043534,2026-08-10 04:30:30.922539,0 days 00:02:10.879005,0.37895876954709656,40,0.0007271222073327382,125,1,MIXED,0.002897899327839191,COMPLETE
100,0.896945463435443,2026-08-10 04:30:31.212212,2026-08-10 04:34:05.318464,0 days 00:03:34.106252,0.2941219664922216,35,0.0003767196522560768,225,1,UNIFORM,0.005969857051756234,COMPLETE
101,0.8985840924313879,2026-08-10 04:34:05.390599,2026-08-10 04:39:18.221485,0 days 00:05:12.830886,0.15651952770790756,30,0.0032821836063366095,250,2,UNIFORM,0.0024658314625780114,COMPLETE
102,0.9001576861718383,2026-08-10 04:39:18.300005,2026-08-10 04:44:25.228817,0 days 00:05:06.928812,0.47862507344253613,27,0.00021510416595138336,250,2,UNIFORM,0.001915566381811765,COMPLETE
103,0.9001712071187036,2026-08-10 04:44:25.307241,2026-08-10 04:49:32.497102,0 days 00:05:07.189861,0.4829170332127231,27,0.0002326534267005015,250,2,UNIFORM,0.0018874687335778395,COMPLETE
104,0.8953702980720177,2026-08-10 04:49:32.569227,2026-08-10 04:54:16.854536,0 days 00:04:44.285309,0.4918529462148065,20,0.006549488361731097,275,2,UNIFORM,0.0017787079285778932,COMPLETE
105,0.8987879793294159,2026-08-10 04:54:16.928193,2026-08-10 04:58:13.646181,0 days 00:03:56.717988,0.4789843528957528,25,0.00022409140350593902,200,2,UNIFORM,0.0011759229592394104,COMPLETE
106,0.9002473185742137,2026-08-10 04:58:13.724475,2026-08-10 05:02:49.926506,0 days 00:04:36.202031,0.44681579995270715,27,0.00027124608386007345,225,2,UNIFORM,0.0020190987627726393,COMPLETE
107,0.897753152912679,2026-08-10 05:02:50.010604,2026-08-10 05:06:34.785962,0 days 00:03:44.775358,0.45730771579308777,18,0.00016209284488835713,225,2,UNIFORM,0.0036424004792617376,COMPLETE
108,0.8971003805572775,2026-08-10 05:06:34.850157,2026-08-10 05:11:16.100463,0 days 00:04:41.250306,0.3984797441275364,23,0.00012784873076847184,250,2,UNIFORM,0.0077791830714940184,COMPLETE
109,0.8984128853126844,2026-08-10 05:11:16.164479,2026-08-10 05:15:48.363638,0 days 00:04:32.199159,0.4445233408103728,34,0.0002803574080772132,200,2,SUBSPACE,0.002073146534538298,COMPLETE
110,0.8979256322976005,2026-08-10 05:15:48.442232,2026-08-10 05:18:26.386025,0 days 00:02:37.943793,0.21542064452019288,7,0.009666656053151201,225,2,MIXED,0.0015151529309423125,COMPLETE
111,0.898960184303977,2026-08-10 05:18:26.452670,2026-08-10 05:21:57.975665,0 days 00:03:31.522995,0.49889041947840834,26,0.00023603979166231766,175,2,UNIFORM,0.0009787426703696056,COMPLETE
112,0.8993024488630056,2026-08-10 05:21:58.038427,2026-08-10 05:27:04.665652,0 days 00:05:06.627225,0.46390831485302475,29,0.0022926862784887515,250,2,UNIFORM,0.004466252791195071,COMPLETE
113,0.9001129073902452,2026-08-10 05:27:04.737508,2026-08-10 05:28:40.713903,0 days 00:01:35.976395,0.4831802372570869,27,0.0003044016750268926,75,2,UNIFORM,0.0006858795946813115,COMPLETE
114,0.899705233379775,2026-08-10 05:28:40.792314,2026-08-10 05:31:06.791263,0 days 00:02:25.998949,0.43723459404747034,37,0.00027335634600928876,100,2,UNIFORM,0.001344715176215705,COMPLETE
115,0.8977343433297702,2026-08-10 05:31:06.863177,2026-08-10 05:35:54.167373,0 days 00:04:47.304196,0.3266397637025763,31,0.0003240097166221216,225,2,UNIFORM,0.0007618923769551496,COMPLETE
116,0.8994850814312744,2026-08-10 05:35:54.231934,2026-08-10 05:40:55.814294,0 days 00:05:01.582360,0.4505969064856869,22,0.0003835582724063475,275,2,UNIFORM,0.0022548865782873496,COMPLETE
117,0.8944907130802687,2026-08-10 05:40:55.900897,2026-08-10 05:42:30.925332,0 days 00:01:35.024435,0.48784138811636085,27,0.016904366594107264,75,2,UNIFORM,0.0032508683446292206,COMPLETE
118,0.8985840924313881,2026-08-10 05:42:30.987998,2026-08-10 05:47:18.535732,0 days 00:04:47.547734,0.26845044066140283,24,0.0002146973054282624,250,2,UNIFORM,0.0017608395453713212,COMPLETE
119,0.8965426290258808,2026-08-10 05:47:18.822935,2026-08-10 05:51:14.950407,0 days 00:03:56.127472,0.47378196944369716,20,0.00024846646562564305,225,2,UNIFORM,0.000482699616553301,COMPLETE
120,0.8986289709985669,2026-08-10 05:51:15.027261,2026-08-10 05:58:39.145262,0 days 00:07:24.118001,0.4157810970035962,52,0.00017448544014378787,250,2,MIXED,0.004104615394072112,COMPLETE
121,0.9003292674864884,2026-08-10 05:58:39.223645,2026-08-10 06:00:14.776649,0 days 00:01:35.553004,0.4817923864851891,29,0.00048596610584698065,75,2,UNIFORM,0.0006118957351962026,COMPLETE
122,0.9002014172047812,2026-08-10 06:00:14.855351,2026-08-10 06:01:50.201595,0 days 00:01:35.346244,0.4620936699263798,29,0.000599184791250043,75,2,UNIFORM,0.0010721756125703368,COMPLETE
123,0.9002639079278401,2026-08-10 06:01:50.273714,2026-08-10 06:03:56.189904,0 days 00:02:05.916190,0.464268168392736,29,0.0005327108899248015,100,2,UNIFORM,0.0011463181204075662,COMPLETE
124,0.8985926989381566,2026-08-10 06:03:56.268329,2026-08-10 06:06:04.610058,0 days 00:02:08.341729,0.4849474828314107,30,0.0005566190113581406,100,2,UNIFORM,0.0012325256371183081,COMPLETE
125,0.8608342074966416,2026-08-10 06:06:04.683952,2026-08-10 06:08:20.115515,0 days 00:02:15.431563,0.34845722172128296,33,0.030176374843327084,100,2,UNIFORM,0.001002808671293391,COMPLETE
126,0.8985051869794778,2026-08-10 06:08:20.194003,2026-08-10 06:10:01.045663,0 days 00:01:40.851660,0.42822523083056585,32,0.0006815268077850999,75,2,UNIFORM,0.0014656070926009437,COMPLETE
127,0.8312756215082839,2026-08-10 06:10:01.125909,2026-08-10 06:11:59.869547,0 days 00:01:58.743638,0.30848240927193166,41,0.013800291852666265,75,2,UNIFORM,0.0007152802501576641,COMPLETE
128,0.8992938673026335,2026-08-10 06:11:59.946721,2026-08-10 06:13:50.242818,0 days 00:01:50.296097,0.43998505239551616,37,0.0008454220212406132,75,2,UNIFORM,0.0008541926325452417,COMPLETE
129,0.8936677813548137,2026-08-10 06:13:50.321233,2026-08-10 06:15:21.135550,0 days 00:01:30.814317,0.4645950946808063,25,0.011006530526288357,75,2,UNIFORM,0.0004156525291791375,COMPLETE
130,0.8997425032960427,2026-08-10 06:15:21.213872,2026-08-10 06:17:27.169171,0 days 00:02:05.955299,0.49644790941303,29,0.001333734620796589,100,2,UNIFORM,0.0005554107466648168,COMPLETE
131,0.8979059745372132,2026-08-10 06:17:27.247626,2026-08-10 06:19:00.927280,0 days 00:01:33.679654,0.4542777537362651,28,0.00036094208642073185,75,2,UNIFORM,0.002628982499142523,COMPLETE
132,0.8983258473355378,2026-08-10 06:19:00.986982,2026-08-10 06:20:30.147609,0 days 00:01:29.160627,0.45908305453112663,24,0.0004749087860351778,75,2,UNIFORM,0.0019487195852148185,COMPLETE
