number,value,datetime_start,datetime_complete,duration,params_bootstrap,params_contamination,params_max_features,params_max_samples,params_n_estimators,state
104,0.8101875071172265,2026-08-03 12:03:59.728324,2026-08-03 12:04:00.610660,0 days 00:00:00.882336,True,0.06926301503118061,0.9353213454874318,0.887488222760691,500,COMPLETE
105,0.8224924345396881,2026-08-03 12:04:00.689910,2026-08-03 12:04:00.876424,0 days 00:00:00.186514,True,0.11304444108747957,0.882214646578307,0.9243084925325717,100,COMPLETE
106,0.8208291235695889,2026-08-03 12:04:00.943412,2026-08-03 12:04:01.113562,0 days 00:00:00.170150,True,0.12235417220108988,0.8808333700427582,0.9256641985112344,100,COMPLETE
107,0.8142488691181424,2026-08-03 12:04:01.192027,2026-08-03 12:04:01.380902,0 days 00:00:00.188875,True,0.14754673140236385,0.911886779696082,0.9805663973820283,100,COMPLETE
108,0.8218761130130763,2026-08-03 12:04:01.459871,2026-08-03 12:04:01.647588,0 days 00:00:00.187717,True,0.09495753948396116,0.9711120098207648,0.9506797771956148,100,COMPLETE
109,0.8246388083279423,2026-08-03 12:04:01.710257,2026-08-03 12:04:01.899924,0 days 00:00:00.189667,True,0.10960592675084657,0.9742944291692128,0.9579239964630689,100,COMPLETE
110,0.8257251696625647,2026-08-03 12:04:01.962504,2026-08-03 12:04:02.167921,0 days 00:00:00.205417,True,0.12997321226090572,0.9753005397674583,0.9505305566197961,100,COMPLETE
111,0.8271683009030094,2026-08-03 12:04:02.230499,2026-08-03 12:04:02.435907,0 days 00:00:00.205408,True,0.12902816681408238,0.9730851064596324,0.907716847397629,100,COMPLETE
112,0.8100303224133879,2026-08-03 12:04:02.501008,2026-08-03 12:04:02.686760,0 days 00:00:00.185752,True,0.12964757639405255,0.9901206819549452,0.9488348553062014,100,COMPLETE
113,0.8284266871158212,2026-08-03 12:04:02.749432,2026-08-03 12:04:02.954437,0 days 00:00:00.205005,True,0.1690366916304149,0.9777357852136335,0.9054459296907762,100,COMPLETE
114,0.8271104545091112,2026-08-03 12:04:03.017034,2026-08-03 12:04:03.206812,0 days 00:00:00.189778,True,0.16724330799970097,0.9771581922001329,0.9102190380354389,100,COMPLETE
115,0.8271237803799569,2026-08-03 12:04:03.269298,2026-08-03 12:04:03.458373,0 days 00:00:00.189075,True,0.21347845850909633,0.9808106293310148,0.9087282479169705,100,COMPLETE
116,0.8270613910755431,2026-08-03 12:04:03.521192,2026-08-03 12:04:03.728449,0 days 00:00:00.207257,True,0.22678435605254207,0.9771795681512419,0.9105107529025736,100,COMPLETE
117,0.826104654120965,2026-08-03 12:04:03.791460,2026-08-03 12:04:03.980374,0 days 00:00:00.188914,True,0.22573247796873644,0.9800942232463379,0.9140475618132095,100,COMPLETE
118,0.8114116700708209,2026-08-03 12:04:04.042993,2026-08-03 12:04:04.231954,0 days 00:00:00.188961,True,0.21628617695809543,0.9984356240582317,0.9044043925257813,100,COMPLETE
119,0.8168846657992735,2026-08-03 12:04:04.293213,2026-08-03 12:04:04.499747,0 days 00:00:00.206534,True,0.23211210463379783,0.982161243678367,0.8647589327457358,100,COMPLETE
120,0.8122602857551287,2026-08-03 12:04:04.563445,2026-08-03 12:04:04.769286,0 days 00:00:00.205841,True,0.2547407386263482,0.9599361191301183,0.9008539573159914,100,COMPLETE
121,0.8240670073243832,2026-08-03 12:04:04.829471,2026-08-03 12:04:05.034790,0 days 00:00:00.205319,True,0.22379506177662328,0.977219005694506,0.9133845654762045,100,COMPLETE
122,0.8157413666528561,2026-08-03 12:04:05.097403,2026-08-03 12:04:05.302630,0 days 00:00:00.205227,True,0.2206081919071521,0.9908929485575374,0.9159895100004681,100,COMPLETE
123,0.8192939226760287,2026-08-03 12:04:05.364261,2026-08-03 12:04:05.570099,0 days 00:00:00.205838,True,0.1902577743121494,0.9797141816298528,0.878489929616067,100,COMPLETE
