number,value,datetime_start,datetime_complete,duration,params_contamination,params_leaf_size,params_metric,params_n_neighbors,params_p,state
82,0.8425626417996578,2026-08-08 21:54:13.682870,2026-08-08 21:54:17.471303,0 days 00:00:03.788433,0.11608740358709535,50,manhattan,11,,COMPLETE
83,0.8167514288372859,2026-08-08 21:54:17.543827,2026-08-08 21:54:21.346499,0 days 00:00:03.802672,0.056807397652541905,50,manhattan,15,,COMPLETE
84,0.8391280632611581,2026-08-08 21:54:21.414629,2026-08-08 21:54:25.193163,0 days 00:00:03.778534,0.1659353124456173,60,manhattan,10,,COMPLETE
85,0.8147075895183455,2026-08-08 21:54:25.271603,2026-08-08 21:54:29.066496,0 days 00:00:03.794893,0.11964416880033056,50,manhattan,13,,COMPLETE
86,0.8425626417996578,2026-08-08 21:54:29.144831,2026-08-08 21:54:32.935348,0 days 00:00:03.790517,0.14843367354381667,40,manhattan,11,,COMPLETE
87,0.8155159077004788,2026-08-08 21:54:33.004023,2026-08-08 21:54:36.798523,0 days 00:00:03.794500,0.07245167338863726,60,manhattan,14,,COMPLETE
88,0.8429044647166154,2026-08-08 21:54:36.877107,2026-08-08 21:54:40.645853,0 days 00:00:03.768746,0.1866749462227985,50,manhattan,12,,COMPLETE
89,0.7874823579880695,2026-08-08 21:54:40.708401,2026-08-08 21:54:44.509333,0 days 00:00:03.800932,0.09622549834971061,60,manhattan,9,,COMPLETE
90,0.8135940158349356,2026-08-08 21:54:44.579311,2026-08-08 21:54:48.379861,0 days 00:00:03.800550,0.1588359975690071,20,manhattan,19,,COMPLETE
91,0.8391280632611581,2026-08-08 21:54:48.458140,2026-08-08 21:54:52.252424,0 days 00:00:03.794284,0.13280225929399211,50,manhattan,10,,COMPLETE
92,0.8429044647166154,2026-08-08 21:54:52.324793,2026-08-08 21:54:56.126809,0 days 00:00:03.802016,0.12148377025239539,50,manhattan,12,,COMPLETE
93,0.8147075895183455,2026-08-08 21:54:56.196687,2026-08-08 21:54:59.976816,0 days 00:00:03.780129,0.10365153910959704,50,manhattan,13,,COMPLETE
94,0.8167514288372859,2026-08-08 21:55:00.059429,2026-08-08 21:55:03.841399,0 days 00:00:03.781970,0.038462441632639115,50,manhattan,15,,COMPLETE
95,0.8425626417996578,2026-08-08 21:55:03.920140,2026-08-08 21:55:07.711288,0 days 00:00:03.791148,0.0860720830734206,40,manhattan,11,,COMPLETE
96,0.8389919530828283,2026-08-08 21:55:07.783564,2026-08-08 21:55:08.254605,0 days 00:00:00.471041,0.1380756293592485,50,minkowski,12,2.0,COMPLETE
97,0.8250183896759723,2026-08-08 21:55:08.326495,2026-08-08 21:55:08.784730,0 days 00:00:00.458235,0.12541587192887213,60,euclidean,14,,COMPLETE
98,0.8194947587489141,2026-08-08 21:55:08.863056,2026-08-08 21:55:12.668294,0 days 00:00:03.805238,0.1843258794294901,50,manhattan,17,,COMPLETE
99,0.7874823579880695,2026-08-08 21:55:12.730319,2026-08-08 21:55:16.516536,0 days 00:00:03.786217,0.07530914521074042,60,manhattan,9,,COMPLETE
100,0.8425626417996578,2026-08-08 21:55:16.579094,2026-08-08 21:55:20.366059,0 days 00:00:03.786965,0.15007454681267832,40,manhattan,11,,COMPLETE
101,0.8429044647166154,2026-08-08 21:55:20.444720,2026-08-08 21:55:24.234598,0 days 00:00:03.789878,0.1590535520871816,60,manhattan,12,,COMPLETE
102,0.8147075895183455,2026-08-08 21:55:24.306874,2026-08-08 21:55:28.100522,0 days 00:00:03.793648,0.10960735029489295,60,manhattan,13,,COMPLETE
103,0.8391280632611581,2026-08-08 21:55:28.172465,2026-08-08 21:55:31.955868,0 days 00:00:03.783403,0.15100950197355625,60,manhattan,10,,COMPLETE
104,0.8429044647166154,2026-08-08 21:55:32.029128,2026-08-08 21:55:35.816869,0 days 00:00:03.787741,0.20353654002802443,60,manhattan,12,,COMPLETE
105,0.8155159077004788,2026-08-08 21:55:35.889984,2026-08-08 21:55:39.679537,0 days 00:00:03.789553,0.13782818485845882,60,manhattan,14,,COMPLETE
106,0.8425626417996578,2026-08-08 21:55:39.742800,2026-08-08 21:55:43.550625,0 days 00:00:03.807825,0.0943930285528071,50,manhattan,11,,COMPLETE
107,0.8391280632611581,2026-08-08 21:55:43.623564,2026-08-08 21:55:47.417986,0 days 00:00:03.794422,0.16399915613156318,60,manhattan,10,,COMPLETE
108,0.8167514288372859,2026-08-08 21:55:47.480625,2026-08-08 21:55:51.297208,0 days 00:00:03.816583,0.17691027476307092,50,manhattan,15,,COMPLETE
109,0.8147075895183455,2026-08-08 21:55:51.363116,2026-08-08 21:55:55.163665,0 days 00:00:03.800549,0.01931837796227344,50,manhattan,13,,COMPLETE
110,0.8295858852870416,2026-08-08 21:55:55.226689,2026-08-08 21:55:55.719630,0 days 00:00:00.492941,0.06456112482522,60,minkowski,16,2.0,COMPLETE
111,0.8429044647166154,2026-08-08 21:55:55.790334,2026-08-08 21:55:59.571839,0 days 00:00:03.781505,0.19251604960241858,60,manhattan,12,,COMPLETE
112,0.8429044647166154,2026-08-08 21:55:59.650173,2026-08-08 21:56:03.443838,0 days 00:00:03.793665,0.12069625422653758,60,manhattan,12,,COMPLETE
113,0.8391280632611581,2026-08-08 21:56:03.516482,2026-08-08 21:56:07.311000,0 days 00:00:03.794518,0.1305664562402185,60,manhattan,10,,COMPLETE
114,0.8425626417996578,2026-08-08 21:56:07.389439,2026-08-08 21:56:11.168969,0 days 00:00:03.779530,0.22345907931661874,60,manhattan,11,,COMPLETE
115,0.8155159077004788,2026-08-08 21:56:11.247969,2026-08-08 21:56:15.040653,0 days 00:00:03.792684,0.15205432040305164,50,manhattan,14,,COMPLETE
116,0.8429044647166154,2026-08-08 21:56:15.103283,2026-08-08 21:56:18.896791,0 days 00:00:03.793508,0.10829100274138326,10,manhattan,12,,COMPLETE
117,0.8114912380502429,2026-08-08 21:56:18.970641,2026-08-08 21:56:19.437812,0 days 00:00:00.467171,0.1685544275278022,60,euclidean,9,,COMPLETE
118,0.8147075895183455,2026-08-08 21:56:19.498277,2026-08-08 21:56:23.314027,0 days 00:00:03.815750,0.22993708189560055,60,manhattan,13,,COMPLETE
119,0.8425626417996578,2026-08-08 21:56:23.386825,2026-08-08 21:56:27.189905,0 days 00:00:03.803080,0.2538313382142215,50,manhattan,11,,COMPLETE
120,0.7874823579880695,2026-08-08 21:56:27.260038,2026-08-08 21:56:31.061657,0 days 00:00:03.801619,0.05258007811229426,50,manhattan,9,,COMPLETE
121,0.8429044647166154,2026-08-08 21:56:31.119653,2026-08-08 21:56:34.922077,0 days 00:00:03.802424,0.09732085443392918,60,manhattan,12,,COMPLETE
122,0.8425626417996578,2026-08-08 21:56:34.982753,2026-08-08 21:56:38.778562,0 days 00:00:03.795809,0.08360655990679319,60,manhattan,11,,COMPLETE
123,0.8147075895183455,2026-08-08 21:56:38.850931,2026-08-08 21:56:42.658055,0 days 00:00:03.807124,0.1418554257055851,60,manhattan,13,,COMPLETE
124,0.8155159077004788,2026-08-08 21:56:42.730310,2026-08-08 21:56:46.550170,0 days 00:00:03.819860,0.10154707787243109,60,manhattan,14,,COMPLETE
125,0.8429044647166154,2026-08-08 21:56:46.612723,2026-08-08 21:56:50.415004,0 days 00:00:03.802281,0.31213959768800276,60,manhattan,12,,COMPLETE
126,0.7662884288384298,2026-08-08 21:56:50.485413,2026-08-08 21:56:54.365189,0 days 00:00:03.879776,0.11443701339501985,50,manhattan,59,,COMPLETE
127,0.8425626417996578,2026-08-08 21:56:54.438957,2026-08-08 21:56:58.229493,0 days 00:00:03.790536,0.1249851102200133,60,manhattan,11,,COMPLETE
128,0.8167514288372859,2026-08-08 21:56:58.302150,2026-08-08 21:57:02.204610,0 days 00:00:03.902460,0.09178347313508212,50,manhattan,15,,COMPLETE
129,0.8309715447644039,2026-08-08 21:57:02.270789,2026-08-08 21:57:06.068197,0 days 00:00:03.797408,0.03837934696858479,60,manhattan,8,,COMPLETE
130,0.8391280632611581,2026-08-08 21:57:06.129923,2026-08-08 21:57:09.934191,0 days 00:00:03.804268,0.2021310004316299,50,manhattan,10,,COMPLETE
131,0.8429044647166154,2026-08-08 21:57:09.997891,2026-08-08 21:57:13.804156,0 days 00:00:03.806265,0.1082645983854033,50,manhattan,12,,COMPLETE
132,0.8429044647166154,2026-08-08 21:57:13.866718,2026-08-08 21:57:17.675913,0 days 00:00:03.809195,0.11654909197303748,50,manhattan,12,,COMPLETE
133,0.8147075895183455,2026-08-08 21:57:17.754055,2026-08-08 21:57:21.557853,0 days 00:00:03.803798,0.13147574744122606,50,manhattan,13,,COMPLETE
134,0.8155159077004788,2026-08-08 21:57:21.630045,2026-08-08 21:57:25.428663,0 days 00:00:03.798618,0.07743208786965627,50,manhattan,14,,COMPLETE
135,0.8391280632611581,2026-08-08 21:57:25.497108,2026-08-08 21:57:29.273622,0 days 00:00:03.776514,0.13869996113555946,50,manhattan,10,,COMPLETE
136,0.8425626417996578,2026-08-08 21:57:29.336169,2026-08-08 21:57:33.132940,0 days 00:00:03.796771,0.18169621772511652,60,manhattan,11,,COMPLETE
137,0.8429044647166154,2026-08-08 21:57:33.211358,2026-08-08 21:57:37.027067,0 days 00:00:03.815709,0.12413743627191971,50,minkowski,12,1.0,COMPLETE
138,0.8244083496428941,2026-08-08 21:57:37.098730,2026-08-08 21:57:37.575412,0 days 00:00:00.476682,0.1054873639245822,60,euclidean,13,,COMPLETE
139,0.8167514288372859,2026-08-08 21:57:37.649324,2026-08-08 21:57:41.444506,0 days 00:00:03.795182,0.09180724471860097,50,manhattan,15,,COMPLETE
140,0.8183394033449194,2026-08-08 21:57:41.523026,2026-08-08 21:57:45.351217,0 days 00:00:03.828191,0.15476579191966006,30,manhattan,16,,COMPLETE
141,0.8429044647166154,2026-08-08 21:57:45.421881,2026-08-08 21:57:49.208414,0 days 00:00:03.786533,0.18787078100380983,50,manhattan,12,,COMPLETE
142,0.8425626417996578,2026-08-08 21:57:49.286662,2026-08-08 21:57:53.079404,0 days 00:00:03.792742,0.14507103074385794,50,manhattan,11,,COMPLETE
143,0.8429044647166154,2026-08-08 21:57:53.157786,2026-08-08 21:57:56.964849,0 days 00:00:03.807063,0.17328194956314172,50,manhattan,12,,COMPLETE
144,0.8155159077004788,2026-08-08 21:57:57.042897,2026-08-08 21:58:00.835935,0 days 00:00:03.793038,0.13536481033858128,50,manhattan,14,,COMPLETE
145,0.8391280632611581,2026-08-08 21:58:00.914440,2026-08-08 21:58:04.707489,0 days 00:00:03.793049,0.1163095118355014,60,manhattan,10,,COMPLETE
146,0.8147075895183455,2026-08-08 21:58:04.770101,2026-08-08 21:58:08.575202,0 days 00:00:03.805101,0.44270053106456303,50,manhattan,13,,COMPLETE
147,0.8425626417996578,2026-08-08 21:58:08.647547,2026-08-08 21:58:12.431290,0 days 00:00:03.783743,0.09831291723220312,50,manhattan,11,,COMPLETE
148,0.8147075895183455,2026-08-08 21:58:12.501936,2026-08-08 21:58:16.321182,0 days 00:00:03.819246,0.1645547981919962,60,manhattan,13,,COMPLETE
149,0.8429044647166154,2026-08-08 21:58:16.391082,2026-08-08 21:58:20.193571,0 days 00:00:03.802489,0.21303513463583795,50,manhattan,12,,COMPLETE
150,0.8425626417996578,2026-08-08 21:58:20.256528,2026-08-08 21:58:24.045421,0 days 00:00:03.788893,0.12606948788782357,60,manhattan,11,,COMPLETE
151,0.8429044647166154,2026-08-08 21:58:24.123705,2026-08-08 21:58:27.916995,0 days 00:00:03.793290,0.12136713137976828,50,manhattan,12,,COMPLETE
152,0.8147075895183455,2026-08-08 21:58:27.979561,2026-08-08 21:58:31.778858,0 days 00:00:03.799297,0.11232490604563851,50,manhattan,13,,COMPLETE
153,0.8391280632611581,2026-08-08 21:58:31.847009,2026-08-08 21:58:35.638199,0 days 00:00:03.791190,0.1433576887676505,50,manhattan,10,,COMPLETE
154,0.8155159077004788,2026-08-08 21:58:35.705665,2026-08-08 21:58:39.498742,0 days 00:00:03.793077,0.15558192763263415,50,manhattan,14,,COMPLETE
155,0.8425626417996578,2026-08-08 21:58:39.561387,2026-08-08 21:58:43.360166,0 days 00:00:03.798779,0.06442077910881368,50,manhattan,11,,COMPLETE
156,0.8429044647166154,2026-08-08 21:58:43.433158,2026-08-08 21:58:47.212756,0 days 00:00:03.779598,0.10469024156592194,40,manhattan,12,,COMPLETE
157,0.8425626417996578,2026-08-08 21:58:47.291036,2026-08-08 21:58:51.097849,0 days 00:00:03.806813,0.08466692991815003,60,manhattan,11,,COMPLETE
158,0.8429044647166154,2026-08-08 21:58:51.170519,2026-08-08 21:58:54.977068,0 days 00:00:03.806549,0.19341197819610684,50,manhattan,12,,COMPLETE
159,0.8244083496428941,2026-08-08 21:58:55.047891,2026-08-08 21:58:55.520382,0 days 00:00:00.472491,0.13202542056125358,60,minkowski,13,2.0,COMPLETE
160,0.8391280632611581,2026-08-08 21:58:55.593024,2026-08-08 21:58:59.390851,0 days 00:00:03.797827,0.11346821302896191,50,manhattan,10,,COMPLETE
161,0.8429044647166154,2026-08-08 21:58:59.465268,2026-08-08 21:59:03.274672,0 days 00:00:03.809404,0.15948859660864473,60,manhattan,12,,COMPLETE
162,0.8155159077004788,2026-08-08 21:59:03.337539,2026-08-08 21:59:07.157497,0 days 00:00:03.819958,0.18080644532711337,60,manhattan,14,,COMPLETE
163,0.8429044647166154,2026-08-08 21:59:07.227903,2026-08-08 21:59:11.030204,0 days 00:00:03.802301,0.14427487604016886,60,manhattan,12,,COMPLETE
164,0.8425626417996578,2026-08-08 21:59:11.108393,2026-08-08 21:59:14.895645,0 days 00:00:03.787252,0.12363372830825725,60,manhattan,11,,COMPLETE
165,0.8147075895183455,2026-08-08 21:59:14.973988,2026-08-08 21:59:18.785808,0 days 00:00:03.811820,0.13263066476020166,60,manhattan,13,,COMPLETE
166,0.7220198212213328,2026-08-08 21:59:18.855307,2026-08-08 21:59:22.694437,0 days 00:00:03.839130,0.16762264105540137,60,manhattan,33,,COMPLETE
167,0.8244083496428941,2026-08-08 21:59:22.756984,2026-08-08 21:59:23.240167,0 days 00:00:00.483183,0.09974385419707746,50,euclidean,13,,COMPLETE
