number,value,datetime_start,datetime_complete,duration,params_epsilon,params_k,params_lr,params_n_epochs,params_proportion,params_samples,params_wd,state
10,0.888494568224111,2026-08-09 08:54:46.887434,2026-08-09 08:55:35.918431,0 days 00:00:49.030997,0.020857664635959623,7,0.0001470974178222028,300,2,MIXED,0.00010254881785987903,COMPLETE
11,0.8890188405745036,2026-08-09 08:55:35.981560,2026-08-09 08:56:21.612479,0 days 00:00:45.630919,0.022795211103365215,5,0.00012743244238860694,300,2,MIXED,0.00011674832354952176,COMPLETE
12,0.8891434534886227,2026-08-09 08:56:21.679667,2026-08-09 08:56:52.740656,0 days 00:00:31.060989,0.018818250299811927,5,0.00037819112453006367,300,1,MIXED,0.00010135148803833408,COMPLETE
13,0.8874303065792026,2026-08-09 08:56:52.803365,2026-08-09 08:57:05.472104,0 days 00:00:12.668739,0.07244181790320466,11,0.0005793182382424497,100,1,MIXED,0.0925856112835083,COMPLETE
14,0.8867190025937448,2026-08-09 08:57:05.541475,2026-08-09 08:57:24.493337,0 days 00:00:18.951862,0.06616392789075656,13,0.012321404170357448,150,1,MIXED,0.04927648725114828,COMPLETE
15,0.8881077068709091,2026-08-09 08:57:24.560736,2026-08-09 08:58:33.842575,0 days 00:01:09.281839,0.09033082202673717,43,0.0004764231807821211,275,1,SUBSPACE,0.0038065833001435364,COMPLETE
16,0.8920232467075248,2026-08-09 08:58:33.921235,2026-08-09 08:58:49.699102,0 days 00:00:15.777867,0.2148713953268988,14,0.09730580688096313,125,1,MIXED,0.00035766673051521345,COMPLETE
17,0.8818319310825471,2026-08-09 08:58:49.762252,2026-08-09 08:59:05.619448,0 days 00:00:15.857196,0.25681334916292375,14,0.09659450568688238,125,1,MIXED,0.00042672976013364227,COMPLETE
18,0.7057042627944906,2026-08-09 08:59:05.695675,2026-08-09 08:59:49.554648,0 days 00:00:43.858973,0.33229150372463867,138,0.09393610349746763,50,1,UNIFORM,0.18860719731193873,COMPLETE
19,0.8739418006049677,2026-08-09 08:59:49.625844,2026-08-09 09:00:08.552690,0 days 00:00:18.926846,0.22736411333875053,8,0.03918109514985063,175,1,SUBSPACE,0.0020986754212625925,COMPLETE
20,0.8951360997549952,2026-08-09 09:00:08.615757,2026-08-09 09:00:40.200427,0 days 00:00:31.584670,0.4723278963892103,45,0.011446494410654779,125,1,MIXED,0.00039735001748631045,COMPLETE
21,0.8812461381223011,2026-08-09 09:00:40.263032,2026-08-09 09:01:12.017046,0 days 00:00:31.754014,0.49085821528025575,43,0.009945935534127384,125,1,MIXED,0.0003366151112641226,COMPLETE
22,0.8855375374512326,2026-08-09 09:01:12.085016,2026-08-09 09:01:41.104706,0 days 00:00:29.019690,0.41196815156593797,38,0.01644049936852422,125,1,MIXED,0.0010707818612762225,COMPLETE
23,0.8854908356744096,2026-08-09 09:01:41.167466,2026-08-09 09:02:05.618588,0 days 00:00:24.451122,0.42802083772590227,18,0.00485602929571509,175,1,MIXED,0.0002274912707806601,COMPLETE
24,0.5,2026-08-09 09:02:05.681290,2026-08-09 09:03:09.312407,0 days 00:01:03.631117,0.3196396876999559,60,0.05711072728617728,150,1,MIXED,0.006442246339986088,COMPLETE
25,0.897827514172193,2026-08-09 09:03:09.389522,2026-08-09 09:04:08.087334,0 days 00:00:58.697812,0.1857537893695545,89,0.020254048314594285,100,1,MIXED,0.0011532698732502457,COMPLETE
26,0.8887974561901408,2026-08-09 09:04:08.154234,2026-08-09 09:04:27.728148,0 days 00:00:19.573914,0.19650994390553234,33,0.005212851438115401,100,1,MIXED,0.000973148907518441,COMPLETE
27,0.866657670587221,2026-08-09 09:04:27.794330,2026-08-09 09:04:53.097135,0 days 00:00:25.302805,0.29440144340120566,58,0.022514225633122963,100,1,MIXED,0.0007190650470210085,COMPLETE
28,0.8531976796401808,2026-08-09 09:04:53.159760,2026-08-09 09:05:00.248245,0 days 00:00:07.088485,0.4401480101016593,17,0.05211376631100911,50,1,UNIFORM,0.00019394754702828113,COMPLETE
29,0.8697069822748795,2026-08-09 09:05:00.307685,2026-08-09 09:06:14.803102,0 days 00:01:14.495417,0.39169757101158686,103,0.006316397612307214,75,2,SUBSPACE,0.0013554498154597502,COMPLETE
30,0.6412973484168097,2026-08-09 09:06:14.875734,2026-08-09 09:07:22.411165,0 days 00:01:07.535431,0.2735572925020873,80,0.06110864645379587,125,1,MIXED,0.00022944537862142338,COMPLETE
31,0.8866651159281799,2026-08-09 09:07:22.473779,2026-08-09 09:08:32.751711,0 days 00:01:10.277932,0.19085530946267543,108,0.017565813176441295,100,1,MIXED,0.009162678661943665,COMPLETE
32,0.9015257111243633,2026-08-09 09:08:32.822094,2026-08-09 09:10:52.525782,0 days 00:02:19.703688,0.11713050515334827,107,0.02885170365318346,200,1,MIXED,0.030167250382175145,COMPLETE
33,0.8797808698744799,2026-08-09 09:10:52.596169,2026-08-09 09:12:28.835827,0 days 00:01:36.239658,0.12101588940657104,60,0.028313143434173745,225,1,MIXED,0.02463359775473354,COMPLETE
34,0.8767856693801597,2026-08-09 09:12:28.902858,2026-08-09 09:16:22.888301,0 days 00:03:53.985443,0.17001605070234344,150,0.034854725094914926,250,1,MIXED,0.0019760517454127935,COMPLETE
35,0.8808285164641726,2026-08-09 09:16:22.952372,2026-08-09 09:18:14.927972,0 days 00:01:51.975600,0.22362576291525532,116,0.011951816449993024,150,1,MIXED,0.004302846066549462,COMPLETE
36,0.6720962721204762,2026-08-09 09:18:14.990666,2026-08-09 09:20:02.468607,0 days 00:01:47.477941,0.36515888517405903,80,0.06879932678948864,200,1,SUBSPACE,0.017012667303491345,COMPLETE
37,0.8660415663775947,2026-08-09 09:20:02.546951,2026-08-09 09:20:23.002138,0 days 00:00:20.455187,0.11561184710363148,50,0.025630023830932283,75,1,UNIFORM,0.0006114498324109044,COMPLETE
38,0.9036939758300342,2026-08-09 09:20:23.069328,2026-08-09 09:22:34.569366,0 days 00:02:11.500038,0.15488508267718026,88,0.008604534511306569,225,1,MIXED,0.31032858233385535,COMPLETE
39,0.8894330943160346,2026-08-09 09:22:34.632002,2026-08-09 09:24:24.709604,0 days 00:01:50.077602,0.16351356498725544,70,0.00788735882397539,225,1,MIXED,0.36495827810061104,COMPLETE
40,0.8811841684569015,2026-08-09 09:24:24.787828,2026-08-09 09:28:00.524768,0 days 00:03:35.736940,0.1290691165101871,90,0.004075426919261575,250,2,MIXED,0.17306807156295775,COMPLETE
41,0.8841492822296148,2026-08-09 09:28:00.587393,2026-08-09 09:31:13.496116,0 days 00:03:12.908723,0.15332469398452037,121,0.0011429997797349036,250,1,MIXED,0.051088103916245305,COMPLETE
42,0.8750181867496281,2026-08-09 09:31:13.574341,2026-08-09 09:32:51.177045,0 days 00:01:37.602704,0.11072829119569978,70,0.01618340251909831,200,1,MIXED,0.8652232057622259,COMPLETE
43,0.8708720568899491,2026-08-09 09:32:51.247820,2026-08-09 09:35:10.464032,0 days 00:02:19.216212,0.1802702270048631,94,0.04386779283002666,225,1,MIXED,0.30580095611673774,COMPLETE
44,0.8873470067753502,2026-08-09 09:35:10.532402,2026-08-09 09:35:58.768660,0 days 00:00:48.236258,0.21888380017613407,30,0.008048077348084565,275,1,MIXED,0.10443006329847539,COMPLETE
45,0.8718965771190033,2026-08-09 09:35:58.836596,2026-08-09 09:38:15.833895,0 days 00:02:16.997299,0.047802854510137355,123,0.02011710210416529,175,1,UNIFORM,0.00026942476959191427,COMPLETE
46,0.5537833827893175,2026-08-09 09:38:15.896652,2026-08-09 09:39:24.256129,0 days 00:01:08.359477,0.09354954840826366,81,0.030896486910214294,125,1,MIXED,0.04963664563192436,COMPLETE
47,0.8981295040271301,2026-08-09 09:39:24.322541,2026-08-09 09:40:05.432725,0 days 00:00:41.110184,0.13982204199102782,51,0.012368692494016675,150,1,MIXED,0.0001547002872927012,COMPLETE
48,0.8784783842622197,2026-08-09 09:40:05.495852,2026-08-09 09:40:51.110984,0 days 00:00:45.615132,0.14590971201838032,47,0.01232924811946418,175,1,SUBSPACE,0.0001545798547615299,COMPLETE
49,0.8850426782391275,2026-08-09 09:40:51.189233,2026-08-09 09:41:28.309144,0 days 00:00:37.119911,0.14093056121146635,54,0.0032313061053873497,150,1,MIXED,0.5207435034827627,COMPLETE
50,0.8744950370381015,2026-08-09 09:41:28.372012,2026-08-09 09:42:16.542344,0 days 00:00:48.170332,0.05061149297878019,68,0.012882848352801303,100,1,MIXED,0.00014368523553985328,COMPLETE
51,0.8859697534146184,2026-08-09 09:42:16.614243,2026-08-09 09:42:39.417416,0 days 00:00:22.803173,0.2420025250589357,22,0.006637613638937451,150,1,MIXED,0.0003933641403228216,COMPLETE
52,0.8920809503452338,2026-08-09 09:42:39.480275,2026-08-09 09:43:23.880314,0 days 00:00:44.400039,0.09548083915182268,35,0.010067364835570403,200,1,MIXED,0.0007129680741030128,COMPLETE
53,0.8799344468713401,2026-08-09 09:43:23.943545,2026-08-09 09:44:09.008224,0 days 00:00:45.064679,0.10224758260825204,36,0.010229355932224725,200,1,MIXED,0.0006227910683059235,COMPLETE
54,0.8824570164031011,2026-08-09 09:44:09.070910,2026-08-09 09:44:56.023303,0 days 00:00:46.952393,0.07506820629656158,39,0.02222139497922375,200,1,MIXED,0.0017410102599117034,COMPLETE
55,0.891341804915901,2026-08-09 09:44:56.085977,2026-08-09 09:45:53.771106,0 days 00:00:57.685129,0.04196929150314081,46,0.014255701426738333,225,1,MIXED,0.0008683709073730735,COMPLETE
56,0.8857564520300903,2026-08-09 09:45:53.891918,2026-08-09 09:46:36.558900,0 days 00:00:42.666982,0.13303356923198714,53,0.002454685138452276,175,1,MIXED,0.00029512267895485993,COMPLETE
57,0.8808161674366471,2026-08-09 09:46:36.621048,2026-08-09 09:47:20.267655,0 days 00:00:43.646607,0.4639519647241564,25,0.008698399933312227,275,1,UNIFORM,0.0004826094590705857,COMPLETE
58,0.8845287341663014,2026-08-09 09:47:20.330377,2026-08-09 09:48:51.010117,0 days 00:01:30.679740,0.07342842192603116,64,0.006225918025305237,200,1,MIXED,0.08508589219690024,COMPLETE
59,0.8877055776291305,2026-08-09 09:48:51.072806,2026-08-09 09:49:29.475868,0 days 00:00:38.403062,0.3656180403948378,28,0.0036757013910327908,225,1,MIXED,0.0028791095135903867,COMPLETE
60,0.8821644567146377,2026-08-09 09:49:29.554429,2026-08-09 09:51:19.212473,0 days 00:01:49.658044,0.1785200369210672,95,0.0017693905415761628,175,1,SUBSPACE,0.012394452562334554,COMPLETE
61,0.8408322615874293,2026-08-09 09:51:19.275055,2026-08-09 09:51:37.026419,0 days 00:00:17.751364,0.21301869769475618,20,0.08132044152094757,125,1,MIXED,0.00016962700416587654,COMPLETE
62,0.6949210919593911,2026-08-09 09:51:37.091246,2026-08-09 09:51:50.483702,0 days 00:00:13.392456,0.15773122028938544,7,0.04447862680006497,125,1,MIXED,0.0003307608704997383,COMPLETE
63,0.8834366310775177,2026-08-09 09:51:50.546436,2026-08-09 09:52:03.853727,0 days 00:00:13.307291,0.1948752768571851,15,0.010781213862743926,100,1,MIXED,0.001283183200547211,COMPLETE
64,0.8861496001609415,2026-08-09 09:52:03.919886,2026-08-09 09:52:21.621991,0 days 00:00:17.702105,0.30232627438171067,10,0.01932671245991367,150,1,MIXED,0.000510526304841771,COMPLETE
65,0.8779720741336821,2026-08-09 09:52:21.688672,2026-08-09 09:53:01.032874,0 days 00:00:39.344202,0.23972865220581835,77,0.004913473148826159,75,1,MIXED,0.00011906910222394739,COMPLETE
66,0.8866788121223442,2026-08-09 09:53:01.103064,2026-08-09 09:54:13.146783,0 days 00:01:12.043719,0.09242920756073764,111,0.015216222365312395,100,1,MIXED,0.02946426220123971,COMPLETE
67,0.8861147983560974,2026-08-09 09:54:13.224997,2026-08-09 09:54:28.597113,0 days 00:00:15.372116,0.11037734226988344,11,0.02661415378500831,125,1,MIXED,0.00020658948179569516,COMPLETE
68,0.8746138122301177,2026-08-09 09:54:28.662792,2026-08-09 09:55:55.332896,0 days 00:01:26.670104,0.20371019302981747,87,0.03539409247503357,150,1,MIXED,0.0007803635996261593,COMPLETE
69,0.8872345183609831,2026-08-09 09:55:55.395648,2026-08-09 09:56:26.818344,0 days 00:00:31.422696,0.169546663562489,42,0.0002142632462849272,125,1,UNIFORM,0.005369709889176689,COMPLETE
70,0.8814522546180873,2026-08-09 09:56:26.881136,2026-08-09 09:57:15.280808,0 days 00:00:48.399672,0.2702987862843164,33,0.008677900632327701,250,1,MIXED,0.002773995009708328,COMPLETE
71,0.8807553204101135,2026-08-09 09:57:15.343877,2026-08-09 09:58:13.919726,0 days 00:00:58.575849,0.034891791238288124,47,0.015714042116546815,225,1,MIXED,0.0008399350432836501,COMPLETE
72,0.8881126464819191,2026-08-09 09:58:13.998130,2026-08-09 09:59:05.313559,0 days 00:00:51.315429,0.06174718673277048,58,0.022968076307622248,200,1,MIXED,0.00043596066799863936,COMPLETE
73,0.8807973071036994,2026-08-09 09:59:05.387862,2026-08-09 10:02:05.215165,0 days 00:02:59.827303,0.017897863911981365,126,0.014525524066330129,225,1,MIXED,0.0006116790231475302,COMPLETE
74,0.8809614369058995,2026-08-09 10:02:05.291319,2026-08-09 10:04:17.259668,0 days 00:02:11.968349,0.03393358364902897,100,0.00690474881655069,200,1,MIXED,0.001686071902070778,COMPLETE
75,0.8880012807064183,2026-08-09 10:04:17.326553,2026-08-09 10:07:46.100917,0 days 00:03:28.774364,0.1365681964843166,148,0.010520128066267054,225,1,MIXED,0.0009947381448447664,COMPLETE
76,0.8827423912028222,2026-08-09 10:07:46.163472,2026-08-09 10:09:54.206986,0 days 00:02:08.043514,0.08416959906288912,74,0.01282660226056775,250,1,SUBSPACE,0.22110138971667326,COMPLETE
77,0.5452818631853485,2026-08-09 10:09:54.275755,2026-08-09 10:10:15.911972,0 days 00:00:21.636217,0.12509408703194053,28,0.031756284214299844,75,2,MIXED,0.0002657712493140133,COMPLETE
78,0.8840994370639671,2026-08-09 10:10:15.990264,2026-08-09 10:10:42.159415,0 days 00:00:26.169151,0.38666061082292014,47,0.005492572721180274,100,1,MIXED,0.0003505112374163112,COMPLETE
79,0.8749012077797975,2026-08-09 10:10:42.238028,2026-08-09 10:11:18.302519,0 days 00:00:36.064491,0.15007685994045744,35,0.01927366056122109,175,1,MIXED,0.0012864341504667883,COMPLETE
80,0.8698827875212852,2026-08-09 10:11:18.365212,2026-08-09 10:11:42.897945,0 days 00:00:24.532733,0.17860425977535827,5,0.07334239165676953,250,1,MIXED,0.0005481541903058258,COMPLETE
81,0.880136746394982,2026-08-09 10:11:42.960655,2026-08-09 10:12:36.842290,0 days 00:00:53.881635,0.05896417783753185,40,0.009596744931667619,225,1,MIXED,0.9064206412821979,COMPLETE
82,0.8852640626234902,2026-08-09 10:12:36.937543,2026-08-09 10:15:23.608860,0 days 00:02:46.671317,0.03934951344770834,132,0.04948395432465098,200,1,MIXED,0.6828770784982768,COMPLETE
83,0.8827428402583686,2026-08-09 10:15:23.671653,2026-08-09 10:17:17.657878,0 days 00:01:53.986225,0.010469175577343247,85,0.013993314723167347,200,1,MIXED,0.03335046306892003,COMPLETE
84,0.8817014804463252,2026-08-09 10:17:17.726008,2026-08-09 10:19:15.067704,0 days 00:01:57.341696,0.10784769451035975,102,0.018196204690732628,175,1,MIXED,0.28530092442976107,COMPLETE
85,0.9079795374368628,2026-08-09 10:19:15.130359,2026-08-09 10:20:59.160747,0 days 00:01:44.030388,0.3454837248787005,66,0.024100269523110982,225,1,MIXED,0.47375220931686796,COMPLETE
86,0.8786712536193877,2026-08-09 10:20:59.223315,2026-08-09 10:21:53.292003,0 days 00:00:54.068688,0.46881433268002554,53,0.027861117400936636,225,1,MIXED,0.4595099392796548,COMPLETE
87,0.8858384046673038,2026-08-09 10:21:53.356893,2026-08-09 10:22:48.169179,0 days 00:00:54.812286,0.3308376027471226,61,0.0240061698166553,125,1,UNIFORM,0.11422849806943201,COMPLETE
88,0.883282380497338,2026-08-09 10:22:48.253229,2026-08-09 10:24:32.713949,0 days 00:01:44.460720,0.3450346768214294,66,0.007931201335770792,225,1,MIXED,0.47887643180502837,COMPLETE
89,0.919617485504487,2026-08-09 10:24:32.835894,2026-08-09 10:25:29.632200,0 days 00:00:56.796306,0.4366346617918619,45,0.01143181997226426,225,1,SUBSPACE,0.13595850048358726,COMPLETE
90,0.9093949605190363,2026-08-09 10:25:29.707283,2026-08-09 10:26:04.066355,0 days 00:00:34.359072,0.43790645466363254,52,0.01133987645603247,125,1,SUBSPACE,0.13606222434344226,COMPLETE
91,0.8814219433687069,2026-08-09 10:26:04.128407,2026-08-09 10:26:36.077799,0 days 00:00:31.949392,0.4423860227464679,57,0.01088378989540675,125,1,SUBSPACE,0.1296105726985197,COMPLETE
92,0.9236690891716542,2026-08-09 10:26:36.140532,2026-08-09 10:27:53.181167,0 days 00:01:17.040635,0.4988983246822969,74,0.009210924781360551,150,1,SUBSPACE,0.06671334022345986,COMPLETE
93,0.9082927536804593,2026-08-09 10:27:53.249634,2026-08-09 10:29:09.522119,0 days 00:01:16.272485,0.4989860037255819,73,0.00723532808088257,150,1,SUBSPACE,0.07626797872971541,COMPLETE
94,0.9066231651590376,2026-08-09 10:29:09.601912,2026-08-09 10:30:27.581293,0 days 00:01:17.979381,0.49879981785793664,76,0.007552580080375831,150,1,SUBSPACE,0.14818272706473531,COMPLETE
95,0.8795298478240565,2026-08-09 10:30:27.643904,2026-08-09 10:31:44.861006,0 days 00:01:17.217102,0.4937156192937746,74,0.0055227450137846235,150,1,SUBSPACE,0.08135237300851145,COMPLETE
96,0.879050256500528,2026-08-09 10:31:44.923054,2026-08-09 10:33:10.424777,0 days 00:01:25.501723,0.499301049644669,85,0.004120800922483735,150,1,SUBSPACE,0.23570355672198803,COMPLETE
97,0.8803996684173846,2026-08-09 10:33:10.491664,2026-08-09 10:34:19.043570,0 days 00:01:08.551906,0.42786529054754513,64,0.0072168261676709726,150,1,SUBSPACE,0.07125932896503138,COMPLETE
98,0.8768263089071067,2026-08-09 10:34:19.103466,2026-08-09 10:35:35.349929,0 days 00:01:16.246463,0.47899777418335543,73,0.00896412566994649,150,1,SUBSPACE,0.1395929553105086,COMPLETE
99,0.8757364510960547,2026-08-09 10:35:35.413904,2026-08-09 10:37:39.205704,0 days 00:02:03.791800,0.4509545939814423,109,0.004291418142006259,175,1,SUBSPACE,0.05648819816803631,COMPLETE
100,0.8821671510479161,2026-08-09 10:37:39.268528,2026-08-09 10:38:46.141086,0 days 00:01:06.872558,0.4831940003392782,50,0.005802379773769666,250,1,SUBSPACE,0.0639635513950548,COMPLETE
101,0.8771842061775674,2026-08-09 10:38:46.210283,2026-08-09 10:40:03.818284,0 days 00:01:17.608001,0.465311218726075,94,0.011621290387605182,125,1,SUBSPACE,0.17732264152350166,COMPLETE
102,0.8906695687629776,2026-08-09 10:40:03.897041,2026-08-09 10:42:29.339793,0 days 00:02:25.442752,0.4212256833541892,78,0.007639340793665527,275,1,SUBSPACE,0.3492343647219389,COMPLETE
103,0.8928225655800721,2026-08-09 10:42:29.417449,2026-08-09 10:43:10.382002,0 days 00:00:40.964553,0.45358564980235155,51,0.021054262877676262,150,1,SUBSPACE,0.04354075535127907,COMPLETE
104,0.8792783767180865,2026-08-09 10:43:10.444629,2026-08-09 10:43:35.699256,0 days 00:00:25.254627,0.40057090867066525,44,0.017583779307800907,100,1,SUBSPACE,0.14665726869725343,COMPLETE
105,0.878973468002098,2026-08-09 10:43:35.781888,2026-08-09 10:44:35.065302,0 days 00:00:59.283414,0.4744147222148223,67,0.012324654559235596,125,1,SUBSPACE,0.10627120768672547,COMPLETE
106,0.8852357721240688,2026-08-09 10:44:35.135236,2026-08-09 10:45:13.108939,0 days 00:00:37.973703,0.48662118197989285,56,0.0010873002649219906,150,1,SUBSPACE,0.21587281251273244,COMPLETE
107,0.8737309690259446,2026-08-09 10:45:13.186246,2026-08-09 10:46:19.668249,0 days 00:01:06.482003,0.49976065149472404,62,0.006510954444496935,150,1,SUBSPACE,0.09356227974678966,COMPLETE
108,0.8783259299042254,2026-08-09 10:46:19.736173,2026-08-09 10:47:20.064283,0 days 00:01:00.328110,0.4489428976638816,90,0.009233621729342924,100,1,SUBSPACE,0.04061384126223536,COMPLETE
109,0.9047602582249012,2026-08-09 10:47:20.126931,2026-08-09 10:48:57.771227,0 days 00:01:37.644296,0.4558966687948062,83,0.014134404647326619,175,1,SUBSPACE,0.02122481579462445,COMPLETE
110,0.8769787632651008,2026-08-09 10:48:57.835316,2026-08-09 10:50:33.592368,0 days 00:01:35.757052,0.4067611125498567,81,0.013656275969209118,175,1,SUBSPACE,0.021522659656816875,COMPLETE
111,0.9088210675307692,2026-08-09 10:50:33.655006,2026-08-09 10:52:01.065892,0 days 00:01:27.410886,0.4604063053461723,72,0.016606024173962376,175,1,SUBSPACE,0.2587037770090756,COMPLETE
112,0.8778391536919552,2026-08-09 10:52:01.144204,2026-08-09 10:53:24.358874,0 days 00:01:23.214670,0.4567690564851482,68,0.015241480084205802,175,1,SUBSPACE,0.26466899018084883,COMPLETE
113,0.9046881848097083,2026-08-09 10:53:24.422589,2026-08-09 10:55:01.822803,0 days 00:01:37.400214,0.4396647722901954,83,0.016904991777664604,175,1,SUBSPACE,0.01016637092217792,COMPLETE
114,0.5548961424332344,2026-08-09 10:55:01.895582,2026-08-09 10:56:28.149113,0 days 00:01:26.253531,0.436525926621459,71,0.030776034464695273,175,1,SUBSPACE,0.01292225074948552,COMPLETE
115,0.8728577805160187,2026-08-09 10:56:28.227320,2026-08-09 10:58:03.992337,0 days 00:01:35.765017,0.41866815548679026,81,0.01671072110705634,175,1,SUBSPACE,0.37747815945258184,COMPLETE
116,0.8399554806331324,2026-08-09 10:58:04.054930,2026-08-09 11:00:13.057662,0 days 00:02:09.002732,0.38400182413793343,98,0.011592251389413359,200,1,SUBSPACE,0.019077639415225417,COMPLETE
117,0.8844537418900569,2026-08-09 11:00:13.131776,2026-08-09 11:01:30.822113,0 days 00:01:17.690337,0.47681340859377536,75,0.04166244780527113,150,1,SUBSPACE,0.010232890752983566,COMPLETE
118,0.8876851456017704,2026-08-09 11:01:30.892787,2026-08-09 11:03:49.477513,0 days 00:02:18.584726,0.46085652037598657,106,0.02458629378820042,200,1,SUBSPACE,0.1900822599184209,COMPLETE
119,0.8846221377199475,2026-08-09 11:03:49.555720,2026-08-09 11:05:06.230688,0 days 00:01:16.674968,0.43425268607275447,61,0.009756742854372882,175,1,SUBSPACE,0.5853575476399341,COMPLETE
120,0.876830350407024,2026-08-09 11:05:06.308972,2026-08-09 11:06:34.586890,0 days 00:01:28.277918,0.48915707542289816,88,0.008334669977313688,150,1,SUBSPACE,0.03016045896716798,COMPLETE
121,0.8990251453143749,2026-08-09 11:06:34.649536,2026-08-09 11:08:47.024630,0 days 00:02:12.375094,0.4444934628778442,118,0.020450064464193448,175,1,SUBSPACE,0.00684920867721595,COMPLETE
122,0.8379922097843816,2026-08-09 11:08:47.087297,2026-08-09 11:11:00.142613,0 days 00:02:13.055316,0.4440856041190942,119,0.02159136581331275,175,1,SUBSPACE,0.0072476620673374665,COMPLETE
123,0.8971009422981585,2026-08-09 11:11:00.204992,2026-08-09 11:12:37.888993,0 days 00:01:37.684001,0.4278189211603749,83,0.01834910174607184,175,1,SUBSPACE,0.015012033644592226,COMPLETE
124,0.9203000499349767,2026-08-09 11:12:37.956362,2026-08-09 11:15:03.509428,0 days 00:02:25.553066,0.46951338238262896,113,0.012645579339516426,200,1,SUBSPACE,0.023609716732790904,COMPLETE
125,0.887261686221539,2026-08-09 11:15:03.587894,2026-08-09 11:17:55.135211,0 days 00:02:51.547317,0.46915124948692594,136,0.013876731783155525,200,1,SUBSPACE,0.024285499614163614,COMPLETE
126,0.91837158089107,2026-08-09 11:17:55.209117,2026-08-09 11:20:26.104961,0 days 00:02:30.895844,0.4831667602206972,118,0.01640192547769946,200,1,SUBSPACE,0.009308854413451967,COMPLETE
127,0.8987875949303423,2026-08-09 11:20:26.168010,2026-08-09 11:22:56.529927,0 days 00:02:30.361917,0.48199965459145644,102,0.016947863342870732,225,1,SUBSPACE,0.011478126201521529,COMPLETE
128,0.8767012469374412,2026-08-09 11:22:56.592541,2026-08-09 11:25:20.616281,0 days 00:02:24.023740,0.4604032242764451,112,0.010664917429133874,200,1,SUBSPACE,0.00832606461305394,COMPLETE
129,0.9129162295859348,2026-08-09 11:25:20.678868,2026-08-09 11:27:24.911881,0 days 00:02:04.233013,0.49076586240632203,94,0.006889356391323375,200,1,SUBSPACE,0.12373303312454921,COMPLETE
130,0.8908934229528453,2026-08-09 11:27:24.973484,2026-08-09 11:29:45.634451,0 days 00:02:20.660967,0.4928404158241215,95,0.007092660093204427,225,1,SUBSPACE,0.11984927904204834,COMPLETE
131,0.8763411043892485,2026-08-09 11:29:45.702826,2026-08-09 11:31:42.964965,0 days 00:01:57.262139,0.475449970699506,88,0.0047603675967403825,200,1,SUBSPACE,0.08296191615954232,COMPLETE
132,0.8821525567426587,2026-08-09 11:31:43.043031,2026-08-09 11:33:29.041818,0 days 00:01:45.998787,0.49945906784903127,78,0.006101628414975051,200,1,SUBSPACE,0.0688626870783526,COMPLETE
133,0.8774958507267514,2026-08-09 11:33:29.120395,2026-08-09 11:35:06.859205,0 days 00:01:37.738810,0.4866446715820688,70,0.00900547131418894,200,1,SUBSPACE,0.03640313241173243,COMPLETE
134,0.9208018695080507,2026-08-09 11:35:06.928851,2026-08-09 11:37:25.594985,0 days 00:02:18.666134,0.4613885635482441,93,0.0075754443587796386,225,1,SUBSPACE,0.15936381069991867,COMPLETE
