number,value,datetime_start,datetime_complete,duration,params_bootstrap,params_contamination,params_max_features,params_max_samples,params_n_estimators,state
76,0.808561750874056,2026-08-03 17:05:11.357262,2026-08-03 17:05:12.178770,0 days 00:00:00.821508,True,0.1588359975690071,0.9528127182392341,0.9340925953091122,400,COMPLETE
77,0.8137473317972239,2026-08-03 17:05:12.262139,2026-08-03 17:05:13.313837,0 days 00:00:01.051698,False,0.1095973687119051,0.9299778214877958,0.8595387490230647,500,COMPLETE
78,0.81588552834655,2026-08-03 17:05:13.398909,2026-08-03 17:05:14.481694,0 days 00:00:01.082785,False,0.12740667877795864,0.9844159713152599,0.9145157101917123,500,COMPLETE
79,0.8219533424918409,2026-08-03 17:05:14.567018,2026-08-03 17:05:15.369257,0 days 00:00:00.802239,True,0.044703498096160164,0.947339962640278,0.9654568408982012,400,COMPLETE
80,0.806329970368109,2026-08-03 17:05:15.448625,2026-08-03 17:05:16.046986,0 days 00:00:00.598361,True,0.03730357250647953,0.9132035030394684,0.9604372848839209,300,COMPLETE
81,0.8178220196689854,2026-08-03 17:05:16.127380,2026-08-03 17:05:16.925786,0 days 00:00:00.798406,True,0.0576905160925596,0.946040702015175,0.9011255521809163,400,COMPLETE
82,0.8252251466451515,2026-08-03 17:05:17.022896,2026-08-03 17:05:18.050722,0 days 00:00:01.027826,True,0.08559429458238667,0.9666096184947568,0.9755666966064716,500,COMPLETE
83,0.8234800632857721,2026-08-03 17:05:18.133968,2026-08-03 17:05:19.339474,0 days 00:00:01.205506,True,0.08911441432486264,0.9738526197739276,0.973979418676663,600,COMPLETE
84,0.8117923659720254,2026-08-03 17:05:19.425748,2026-08-03 17:05:20.244274,0 days 00:00:00.818526,True,0.08791137974900429,0.9854783008625496,0.9877803352644052,400,COMPLETE
85,0.8211092697180487,2026-08-03 17:05:20.330724,2026-08-03 17:05:21.313638,0 days 00:00:00.982914,True,0.04895769630436858,0.8941204707905023,0.9658519505651421,500,COMPLETE
86,0.8197115675827596,2026-08-03 17:05:21.405681,2026-08-03 17:05:22.388835,0 days 00:00:00.983154,True,0.018061774998454544,0.8883946834794063,0.9715583918486762,500,COMPLETE
87,0.8195331826298485,2026-08-03 17:05:22.492075,2026-08-03 17:05:23.492273,0 days 00:00:01.000198,True,0.04783810379076735,0.9440347996994158,0.9550395068527908,500,COMPLETE
88,0.8124692596388448,2026-08-03 17:05:23.578457,2026-08-03 17:05:24.583676,0 days 00:00:01.005219,True,0.10304917835605301,0.9321180806212661,0.999079307487184,500,COMPLETE
89,0.8109673734223986,2026-08-03 17:05:24.669591,2026-08-03 17:05:25.894047,0 days 00:00:01.224456,True,0.05130944348798117,0.9744148780267833,0.9431102494862935,600,COMPLETE
90,0.8161393256140197,2026-08-03 17:05:25.973611,2026-08-03 17:05:26.945529,0 days 00:00:00.971918,True,0.08317628203836366,0.8548487858669237,0.9741083094072716,500,COMPLETE
91,0.820412992966363,2026-08-03 17:05:27.043699,2026-08-03 17:05:27.648840,0 days 00:00:00.605141,True,0.06953662973456914,0.8954280449148123,0.8847251449538668,300,COMPLETE
92,0.8085702309736851,2026-08-03 17:05:27.730205,2026-08-03 17:05:28.494167,0 days 00:00:00.763962,True,0.06688205848620368,0.826458479654042,0.8358326330639108,400,COMPLETE
93,0.7985285815700782,2026-08-03 17:05:28.578430,2026-08-03 17:05:29.526986,0 days 00:00:00.948556,True,0.040395503616451924,0.8784114567509064,0.35022284429915496,500,COMPLETE
94,0.8159118772275404,2026-08-03 17:05:29.610881,2026-08-03 17:05:30.622425,0 days 00:00:01.011544,True,0.09535577680391542,0.9911555588855018,0.9423695245147924,500,COMPLETE
95,0.8092592390685458,2026-08-03 17:05:30.702592,2026-08-03 17:05:31.876856,0 days 00:00:01.174264,True,0.4450748418870563,0.912720348504704,0.9025856478773413,600,COMPLETE
96,0.808322490920236,2026-08-03 17:05:31.953283,2026-08-03 17:05:32.738220,0 days 00:00:00.784937,True,0.02421410346855863,0.9489917062806281,0.8641432502979157,400,COMPLETE
97,0.8032477570136481,2026-08-03 17:05:32.814700,2026-08-03 17:05:33.744884,0 days 00:00:00.930184,True,0.1394869609386012,0.9702103660582937,0.15893330473386807,500,COMPLETE
98,0.8075922937700343,2026-08-03 17:05:33.821411,2026-08-03 17:05:34.022770,0 days 00:00:00.201359,True,0.03507134287377145,0.8633155888585847,0.5063987905409371,100,COMPLETE
99,0.8110951806382365,2026-08-03 17:05:34.098310,2026-08-03 17:05:34.682411,0 days 00:00:00.584101,True,0.10452358077552679,0.9236514891198613,0.7579841926993582,300,COMPLETE
